KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,19317,0.0
2,20,0.0,19676,0.0
3,20,0.0,11329,0.0
4,20,0.0,15157,0.0
5,20,0.0,17114,0.0
6,20,0.0,25440,0.0
7,20,0.0,15216,0.0
8,20,0.015625,17831,0.0
9,20,0.0,28443,0.0
10,20,0.0,14915,0.0
11,20,0.0,15378,0.0
12,20,0.0,16137,0.0
13,20,0.0,18542,0.0
14,20,0.015625,12969,0.0
15,20,0.0,15946,0.0
16,20,0.0,20568,0.0
17,20,0.0,13527,0.0
18,20,0.0,18436,0.0
19,20,0.015625,20568,0.0
20,20,0.0,34633,0.0
21,20,0.0,24819,0.0
22,20,0.0,11415,0.0
23,20,0.015625,25971,0.0
24,20,0.0,13559,0.0
25,20,0.0,12324,0.0
26,20,0.015625,20514,0.0
27,20,0.0,15766,0.0
28,20,0.0,30327,0.0
29,20,0.015625,23917,0.0
30,20,0.0,14646,0.0
31,20,0.0,21062,0.0
32,20,0.0,18008,0.0
33,20,0.015625,29556,0.0
34,20,0.0,22855,0.0
35,20,0.0,16637,0.0
36,20,0.0,14435,0.0
37,20,0.0,21850,0.0
38,20,0.0,15854,0.0
39,20,0.0,27303,0.0
40,20,0.0,19391,0.0
41,20,0.0,16154,0.0
42,20,0.015625,23712,0.0
43,20,0.0,19810,0.0
44,20,0.0,16114,0.0
45,20,0.0,22388,0.0
46,20,0.0,15188,0.0
47,20,0.0,12993,0.0
48,20,0.0,22106,0.0
49,20,0.0,32268,0.0
50,20,0.015625,21223,0.0
