KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.046875,306869,0.0
2,20,0.046875,293803,0.0
3,20,0.0625,319191,0.0
4,20,0.046875,307313,0.0
5,20,0.046875,284375,0.0
6,20,0.046875,314716,0.0
7,20,0.046875,337461,0.0
8,20,0.0625,304638,0.0
9,20,0.03125,339547,0.0
10,20,0.046875,289219,0.0
11,20,0.046875,340666,0.0
12,20,0.046875,278333,0.0
13,20,0.046875,296897,0.0
14,20,0.03125,320968,0.0
15,20,0.046875,326340,0.0
16,20,0.03125,343259,0.0
17,20,0.046875,326997,0.0
18,20,0.03125,345139,0.0
19,20,0.046875,323243,0.0
20,20,0.03125,295589,0.0
21,20,0.046875,315858,0.0
22,20,0.046875,285779,0.0
23,20,0.046875,312199,0.0
24,20,0.046875,334427,0.0
25,20,0.046875,298670,0.0
26,20,0.046875,321678,0.0
27,20,0.046875,302566,0.0
28,20,0.046875,293782,0.0
29,20,0.046875,289445,0.0
30,20,0.046875,299429,0.0
31,20,0.046875,328865,0.0
32,20,0.03125,275929,0.0
33,20,0.03125,279482,0.0
34,20,0.046875,291287,0.0
35,20,0.046875,321682,0.0
36,20,0.03125,283209,0.0
37,20,0.03125,274849,0.0
38,20,0.046875,318374,0.0
39,20,0.03125,292244,0.0
40,20,0.03125,342361,0.0
41,20,0.03125,285852,0.0
42,20,0.046875,304195,0.0
43,20,0.03125,323552,0.0
44,20,0.046875,333567,0.0
45,20,0.046875,296645,0.0
46,20,0.03125,273718,0.0
47,20,0.015625,276302,0.0
48,20,0.046875,273264,0.0
49,20,0.03125,301371,0.0
50,20,0.046875,324240,0.0
