KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.03125,315189,0.0
2,20,0.015625,313821,0.0
3,20,0.015625,309410,0.0
4,20,0.046875,318572,0.0
5,20,0.015625,309086,0.0
6,20,0.03125,330413,0.0
7,20,0.015625,293366,0.0
8,20,0.046875,318438,0.0
9,20,0.03125,285925,0.0
10,20,0.015625,312283,0.0
11,20,0.03125,325601,0.0
12,20,0.03125,288596,0.0
13,20,0.03125,319486,0.0
14,20,0.03125,326396,0.0
15,20,0.015625,293382,0.0
16,20,0.015625,299715,0.0
17,20,0.03125,300317,0.0
18,20,0.015625,274693,0.0
19,20,0.03125,322950,0.0
20,20,0.03125,330172,0.0
21,20,0.015625,288596,0.0
22,20,0.03125,309678,0.0
23,20,0.015625,272208,0.0
24,20,0.03125,286544,0.0
25,20,0.03125,294999,0.0
26,20,0.015625,297141,0.0
27,20,0.03125,327280,0.0
28,20,0.03125,317879,0.0
29,20,0.03125,310981,0.0
30,20,0.015625,269766,0.0
31,20,0.015625,288717,0.0
32,20,0.015625,315825,0.0
33,20,0.03125,317971,0.0
34,20,0.015625,298704,0.0
35,20,0.03125,313068,0.0
36,20,0.015625,276579,0.0
37,20,0.03125,289356,0.0
38,20,0.015625,319138,0.0
39,20,0.03125,313707,0.0
40,20,0.03125,297627,0.0
41,20,0.03125,307658,0.0
42,20,0.046875,322395,0.0
43,20,0.015625,323369,0.0
44,20,0.03125,315025,0.0
45,20,0.046875,273414,0.0
46,20,0.03125,301929,0.0
47,20,0.046875,316204,0.0
48,20,0.03125,317048,0.0
49,20,0.03125,312415,0.0
50,20,0.03125,303233,0.0
