KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,298393,0.0
2,20,0.015625,308036,0.0
3,20,0.03125,300662,0.0
4,20,0.015625,318271,0.0
5,20,0.015625,315630,0.0
6,20,0.015625,314359,0.0
7,20,0.03125,307192,0.0
8,20,0.015625,311446,0.0
9,20,0.03125,308680,0.0
10,20,0.03125,312267,0.0
11,20,0.03125,319575,0.0
12,20,0.03125,318428,0.0
13,20,0.015625,296332,0.0
14,20,0.03125,315584,0.0
15,20,0.03125,307986,0.0
16,20,0.03125,300521,0.0
17,20,0.046875,311370,0.0
18,20,0.03125,314694,0.0
19,20,0.03125,294200,0.0
20,20,0.03125,289253,0.0
21,20,0.03125,317569,0.0
22,20,0.03125,314649,0.0
23,20,0.03125,316237,0.0
24,20,0.015625,317369,0.0
25,20,0.015625,312565,0.0
26,20,0.015625,298384,0.0
27,20,0.015625,318631,0.0
28,20,0.03125,314585,0.0
29,20,0.015625,286903,0.0
30,20,0.03125,312180,0.0
31,20,0.015625,314410,0.0
32,20,0.03125,316183,0.0
33,20,0.015625,312112,0.0
34,20,0.03125,320798,0.0
35,20,0.015625,302521,0.0
36,20,0.015625,316214,0.0
37,20,0.03125,291261,0.0
38,20,0.03125,309655,0.0
39,20,0.03125,305100,0.0
40,20,0.015625,311119,0.0
41,20,0.015625,315848,0.0
42,20,0.03125,295433,0.0
43,20,0.015625,308519,0.0
44,20,0.03125,312470,0.0
45,20,0.015625,311517,0.0
46,20,0.03125,310410,0.0
47,20,0.015625,293406,0.0
48,20,0.03125,302511,0.0
49,20,0.03125,309753,0.0
50,20,0.015625,307581,0.0
51,20,0.015625,311534,0.0
52,20,0.03125,316490,0.0
53,20,0.03125,306546,0.0
54,20,0.03125,300825,0.0
55,20,0.03125,316166,0.0
56,20,0.03125,315700,0.0
57,20,0.03125,293967,0.0
58,20,0.015625,290474,0.0
59,20,0.015625,312113,0.0
60,20,0.03125,302327,0.0
61,20,0.03125,310470,0.0
62,20,0.015625,304514,0.0
63,20,0.015625,314127,0.0
64,20,0.03125,299134,0.0
65,20,0.015625,316838,0.0
66,20,0.03125,312737,0.0
67,20,0.03125,309097,0.0
68,20,0.015625,274947,0.0
69,20,0.03125,315538,0.0
70,20,0.015625,314813,0.0
71,20,0.03125,315111,0.0
72,20,0.015625,316169,0.0
73,20,0.03125,300133,0.0
74,20,0.03125,314665,0.0
75,20,0.046875,300007,0.0
76,20,0.03125,316887,0.0
77,20,0.03125,316486,0.0
78,20,0.03125,290963,0.0
79,20,0.015625,315347,0.0
80,20,0.015625,318652,0.0
81,20,0.03125,309941,0.0
82,20,0.015625,318352,0.0
83,20,0.03125,310176,0.0
84,20,0.03125,320250,0.0
85,20,0.015625,295650,0.0
86,20,0.046875,316177,0.0
87,20,0.03125,301525,0.0
88,20,0.03125,305767,0.0
89,20,0.015625,296153,0.0
90,20,0.046875,315590,0.0
91,20,0.015625,312193,0.0
92,20,0.046875,313870,0.0
93,20,0.03125,301762,0.0
94,20,0.03125,298601,0.0
95,20,0.03125,316212,0.0
96,20,0.015625,282723,0.0
97,20,0.03125,316032,0.0
98,20,0.015625,308038,0.0
99,20,0.03125,319195,0.0
100,20,0.03125,317182,0.0
101,20,0.015625,303576,0.0
102,20,0.03125,301324,0.0
103,20,0.03125,306904,0.0
104,20,0.015625,316939,0.0
105,20,0.03125,301299,0.0
106,20,0.015625,318350,0.0
107,20,0.03125,302694,0.0
108,20,0.015625,294490,0.0
109,20,0.03125,305878,0.0
110,20,0.015625,308854,0.0
111,20,0.015625,308689,0.0
112,20,0.03125,312772,0.0
113,20,0.015625,306744,0.0
114,20,0.03125,303174,0.0
115,20,0.015625,313275,0.0
116,20,0.03125,301571,0.0
117,20,0.015625,318485,0.0
118,20,0.03125,315978,0.0
119,20,0.015625,310455,0.0
120,20,0.03125,318802,0.0
121,20,0.03125,310929,0.0
122,20,0.03125,314249,0.0
123,20,0.03125,314101,0.0
124,20,0.015625,306321,0.0
125,20,0.046875,305651,0.0
126,20,0.03125,310380,0.0
127,20,0.03125,301634,0.0
128,20,0.03125,316756,0.0
129,20,0.03125,311870,0.0
130,20,0.03125,305163,0.0
131,20,0.015625,316054,0.0
132,20,0.03125,312013,0.0
133,20,0.015625,296447,0.0
134,20,0.03125,316619,0.0
135,20,0.015625,318923,0.0
136,20,0.015625,302466,0.0
137,20,0.03125,315593,0.0
138,20,0.015625,306196,0.0
139,20,0.03125,306537,0.0
140,20,0.015625,301755,0.0
141,20,0.03125,313824,0.0
142,20,0.015625,302805,0.0
143,20,0.03125,316379,0.0
144,20,0.015625,308623,0.0
145,20,0.015625,318240,0.0
146,20,0.015625,301564,0.0
147,20,0.015625,307715,0.0
148,20,0.03125,308501,0.0
149,20,0.015625,314569,0.0
150,20,0.03125,309164,0.0
151,20,0.015625,294694,0.0
152,20,0.03125,316524,0.0
153,20,0.015625,291556,0.0
154,20,0.03125,309624,0.0
155,20,0.015625,315842,0.0
156,20,0.03125,310466,0.0
157,20,0.015625,317449,0.0
158,20,0.03125,317568,0.0
159,20,0.015625,279883,0.0
160,20,0.046875,313596,0.0
161,20,0.03125,313428,0.0
162,20,0.015625,319187,0.0
163,20,0.015625,313654,0.0
164,20,0.03125,319413,0.0
165,20,0.046875,312609,0.0
166,20,0.03125,291239,0.0
167,20,0.03125,299654,0.0
168,20,0.046875,299725,0.0
169,20,0.015625,319424,0.0
170,20,0.03125,309327,0.0
171,20,0.015625,313564,0.0
172,20,0.015625,301844,0.0
173,20,0.015625,314049,0.0
174,20,0.03125,318972,0.0
175,20,0.03125,300552,0.0
176,20,0.015625,303268,0.0
177,20,0.03125,313433,0.0
178,20,0.015625,316585,0.0
179,20,0.03125,317083,0.0
180,20,0.015625,311209,0.0
181,20,0.03125,294564,0.0
182,20,0.015625,301331,0.0
183,20,0.015625,316587,0.0
184,20,0.015625,308501,0.0
185,20,0.03125,286176,0.0
186,20,0.015625,299125,0.0
187,20,0.03125,314987,0.0
188,20,0.015625,320345,0.0
189,20,0.015625,307129,0.0
190,20,0.015625,318674,0.0
191,20,0.03125,313816,0.0
192,20,0.03125,315111,0.0
193,20,0.015625,318619,0.0
194,20,0.03125,308139,0.0
195,20,0.015625,313677,0.0
196,20,0.03125,317422,0.0
197,20,0.03125,308547,0.0
198,20,0.03125,286759,0.0
199,20,0.03125,312478,0.0
200,20,0.03125,316731,0.0
201,20,0.03125,299496,0.0
202,20,0.03125,310948,0.0
203,20,0.03125,284633,0.0
204,20,0.015625,312189,0.0
205,20,0.015625,319482,0.0
206,20,0.046875,310678,0.0
207,20,0.03125,310432,0.0
208,20,0.015625,298736,0.0
209,20,0.03125,316572,0.0
210,20,0.03125,319302,0.0
211,20,0.015625,296937,0.0
212,20,0.03125,303225,0.0
213,20,0.015625,303195,0.0
214,20,0.03125,312401,0.0
215,20,0.015625,313528,0.0
216,20,0.015625,294075,0.0
217,20,0.015625,304178,0.0
218,20,0.015625,311280,0.0
219,20,0.03125,308429,0.0
220,20,0.015625,307658,0.0
221,20,0.03125,294685,0.0
222,20,0.015625,311658,0.0
223,20,0.03125,313449,0.0
224,20,0.015625,312264,0.0
225,20,0.03125,293373,0.0
226,20,0.015625,306082,0.0
227,20,0.03125,313674,0.0
228,20,0.015625,314083,0.0
229,20,0.03125,319349,0.0
230,20,0.03125,317860,0.0
231,20,0.015625,295622,0.0
232,20,0.03125,312556,0.0
233,20,0.015625,310377,0.0
234,20,0.03125,318813,0.0
235,20,0.015625,320222,0.0
236,20,0.03125,311687,0.0
237,20,0.03125,313217,0.0
238,20,0.03125,303558,0.0
239,20,0.03125,316110,0.0
240,20,0.03125,286636,0.0
241,20,0.015625,310958,0.0
242,20,0.03125,306963,0.0
243,20,0.03125,307189,0.0
244,20,0.03125,289730,0.0
245,20,0.015625,311433,0.0
246,20,0.03125,316857,0.0
247,20,0.03125,301146,0.0
248,20,0.015625,312226,0.0
249,20,0.015625,317056,0.0
250,20,0.015625,307521,0.0
251,20,0.03125,302420,0.0
252,20,0.015625,308650,0.0
253,20,0.03125,313899,0.0
254,20,0.015625,310703,0.0
255,20,0.03125,318746,0.0
256,20,0.015625,305574,0.0
257,20,0.015625,319106,0.0
258,20,0.03125,311059,0.0
259,20,0.015625,300349,0.0
260,20,0.03125,311549,0.0
261,20,0.015625,307597,0.0
262,20,0.03125,308375,0.0
263,20,0.015625,312123,0.0
264,20,0.015625,309240,0.0
265,20,0.015625,309395,0.0
266,20,0.015625,316684,0.0
267,20,0.03125,298250,0.0
268,20,0.015625,313597,0.0
