KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,324304,0.0
2,20,0.03125,323999,0.0
3,20,0.015625,286808,0.0
4,20,0.03125,305944,0.0
5,20,0.03125,296939,0.0
6,20,0.03125,311591,0.0
7,20,0.015625,317590,0.0
8,20,0.03125,291496,0.0
9,20,0.015625,295693,0.0
10,20,0.03125,328089,0.0
11,20,0.03125,309224,0.0
12,20,0.015625,316497,0.0
13,20,0.03125,320976,0.0
14,20,0.03125,305767,0.0
15,20,0.03125,325330,0.0
16,20,0.03125,321373,0.0
17,20,0.03125,317629,0.0
18,20,0.046875,283219,0.0
19,20,0.03125,297707,0.0
20,20,0.03125,329111,0.0
21,20,0.046875,316607,0.0
22,20,0.03125,293624,0.0
23,20,0.03125,314294,0.0
24,20,0.046875,327163,0.0
25,20,0.03125,269639,0.0
26,20,0.046875,284540,0.0
27,20,0.046875,301315,0.0
28,20,0.03125,312040,0.0
29,20,0.03125,324263,0.0
30,20,0.03125,316017,0.0
31,20,0.015625,316099,0.0
32,20,0.03125,303392,0.0
33,20,0.03125,309089,0.0
34,20,0.03125,313090,0.0
35,20,0.015625,307819,0.0
36,20,0.015625,277226,0.0
37,20,0.03125,316436,0.0
38,20,0.015625,306657,0.0
39,20,0.03125,316343,0.0
40,20,0.015625,289320,0.0
41,20,0.015625,311508,0.0
42,20,0.03125,282886,0.0
43,20,0.015625,284673,0.0
44,20,0.015625,306122,0.0
45,20,0.03125,285687,0.0
46,20,0.015625,265823,0.0
47,20,0.03125,318510,0.0
48,20,0.015625,273725,0.0
49,20,0.03125,318236,0.0
50,20,0.03125,299999,0.0
