KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,335282,0.0
2,20,0.015625,312237,0.0
3,20,0.03125,319419,0.0
4,20,0.015625,268722,0.0
5,20,0.03125,319458,0.0
6,20,0.015625,348659,0.0
7,20,0.046875,328219,0.0
8,20,0.015625,263654,0.0
9,20,0.03125,265892,0.0
10,20,0.03125,270389,0.0
11,20,0.03125,269238,0.0
12,20,0.03125,333681,0.0
13,20,0.078125,338886,0.0
14,20,0.046875,307403,0.0
15,20,0.03125,288858,0.0
16,20,0.046875,296082,0.0
17,20,0.03125,278375,0.0
18,20,0.046875,290093,0.0
19,20,0.046875,319907,0.0
20,20,0.03125,291227,0.0
21,20,0.03125,281702,0.0
22,20,0.046875,303393,0.0
23,20,0.015625,322537,0.0
24,20,0.015625,306669,0.0
25,20,0.03125,345246,0.0
26,20,0.0,296221,0.0
27,20,0.03125,298009,0.0
28,20,0.015625,273265,0.0
29,20,0.03125,264521,0.0
30,20,0.015625,312301,0.0
31,20,0.03125,303427,0.0
32,20,0.015625,307319,0.0
33,20,0.03125,279975,0.0
34,20,0.015625,307100,0.0
35,20,0.015625,276915,0.0
36,20,0.015625,298855,0.0
37,20,0.03125,321835,0.0
38,20,0.015625,275536,0.0
39,20,0.03125,289748,0.0
40,20,0.015625,290548,0.0
41,20,0.015625,270690,0.0
42,20,0.03125,267016,0.0
43,20,0.015625,323788,0.0
44,20,0.03125,313045,0.0
45,20,0.015625,268037,0.0
46,20,0.03125,277892,0.0
47,20,0.046875,320395,0.0
48,20,0.015625,279832,0.0
49,20,0.03125,278294,0.0
50,20,0.03125,292866,0.0
51,20,0.03125,281507,0.0
52,20,0.03125,311048,0.0
53,20,0.046875,328072,0.0
54,20,0.03125,330897,0.0
55,20,0.03125,326361,0.0
56,20,0.03125,280942,0.0
57,20,0.015625,294072,0.0
58,20,0.03125,299986,0.0
59,20,0.015625,301568,0.0
60,20,0.015625,282004,0.0
61,20,0.015625,317590,0.0
62,20,0.03125,315455,0.0
63,20,0.03125,336048,0.0
64,20,0.015625,312706,0.0
65,20,0.03125,286536,0.0
66,20,0.015625,277097,0.0
67,20,0.03125,324905,0.0
68,20,0.015625,333516,0.0
69,20,0.03125,331954,0.0
70,20,0.03125,328430,0.0
71,20,0.03125,305563,0.0
72,20,0.015625,275836,0.0
73,20,0.03125,291842,0.0
74,20,0.015625,313402,0.0
75,20,0.03125,278497,0.0
76,20,0.015625,299631,0.0
77,20,0.03125,295071,0.0
78,20,0.015625,327938,0.0
79,20,0.015625,292700,0.0
80,20,0.03125,322380,0.0
81,20,0.015625,285415,0.0
82,20,0.015625,273771,0.0
83,20,0.015625,267367,0.0
84,20,0.046875,357302,0.0
85,20,0.046875,342743,0.0
86,20,0.03125,294193,0.0
87,20,0.03125,317146,0.0
88,20,0.015625,263085,0.0
89,20,0.0,289758,0.0
90,20,0.046875,300926,0.0
91,20,0.015625,300204,0.0
92,20,0.03125,295330,0.0
93,20,0.03125,313969,0.0
94,20,0.015625,279375,0.0
95,20,0.015625,268187,0.0
96,20,0.015625,317148,0.0
97,20,0.03125,324037,0.0
98,20,0.015625,305522,0.0
99,20,0.03125,325999,0.0
100,20,0.015625,286341,0.0
101,20,0.03125,267880,0.0
102,20,0.015625,303993,0.0
103,20,0.03125,336590,0.0
104,20,0.015625,302260,0.0
105,20,0.03125,299036,0.0
106,20,0.015625,324219,0.0
107,20,0.015625,277204,0.0
108,20,0.015625,287118,0.0
109,20,0.03125,310744,0.0
110,20,0.015625,303712,0.0
111,20,0.03125,321510,0.0
112,20,0.015625,288721,0.0
113,20,0.03125,275387,0.0
114,20,0.03125,331517,0.0
115,20,0.03125,314318,0.0
116,20,0.015625,288542,0.0
117,20,0.015625,286623,0.0
118,20,0.015625,278294,0.0
119,20,0.015625,263009,0.0
120,20,0.03125,288183,0.0
121,20,0.015625,292527,0.0
122,20,0.03125,286730,0.0
123,20,0.03125,263646,0.0
124,20,0.03125,325211,0.0
125,20,0.03125,330022,0.0
126,20,0.03125,301752,0.0
127,20,0.015625,277134,0.0
128,20,0.03125,286590,0.0
129,20,0.015625,320772,0.0
130,20,0.03125,299785,0.0
131,20,0.03125,286795,0.0
132,20,0.03125,321091,0.0
133,20,0.015625,305027,0.0
134,20,0.03125,280053,0.0
135,20,0.015625,321414,0.0
136,20,0.03125,312953,0.0
137,20,0.015625,327344,0.0
138,20,0.03125,269191,0.0
139,20,0.015625,286925,0.0
140,20,0.03125,292474,0.0
141,20,0.015625,268066,0.0
142,20,0.03125,337412,0.0
143,20,0.03125,315144,0.0
144,20,0.015625,320434,0.0
145,20,0.03125,336084,0.0
146,20,0.03125,318268,0.0
147,20,0.015625,314095,0.0
148,20,0.03125,279305,0.0
149,20,0.015625,293583,0.0
150,20,0.03125,275797,0.0
151,20,0.015625,293972,0.0
152,20,0.03125,328377,0.0
153,20,0.015625,328016,0.0
154,20,0.03125,331655,0.0
155,20,0.03125,291984,0.0
156,20,0.015625,334694,0.0
157,20,0.03125,337370,0.0
158,20,0.03125,330086,0.0
159,20,0.015625,288546,0.0
160,20,0.03125,331697,0.0
161,20,0.03125,291916,0.0
162,20,0.046875,273898,0.0
163,20,0.015625,298959,0.0
164,20,0.03125,323756,0.0
165,20,0.046875,328242,0.0
166,20,0.015625,326793,0.0
167,20,0.03125,339096,0.0
168,20,0.03125,306466,0.0
169,20,0.03125,297313,0.0
170,20,0.015625,336078,0.0
171,20,0.015625,297940,0.0
172,20,0.015625,285608,0.0
173,20,0.03125,333450,0.0
174,20,0.03125,326437,0.0
175,20,0.015625,279966,0.0
176,20,0.015625,318301,0.0
177,20,0.015625,317757,0.0
178,20,0.03125,275854,0.0
179,20,0.015625,304684,0.0
180,20,0.03125,293277,0.0
181,20,0.015625,312164,0.0
182,20,0.015625,321729,0.0
183,20,0.03125,302168,0.0
184,20,0.015625,340332,0.0
185,20,0.03125,273448,0.0
186,20,0.015625,309584,0.0
187,20,0.03125,314354,0.0
188,20,0.015625,290602,0.0
189,20,0.015625,283678,0.0
190,20,0.015625,316900,0.0
191,20,0.015625,291123,0.0
192,20,0.015625,299350,0.0
193,20,0.03125,298929,0.0
194,20,0.015625,298842,0.0
195,20,0.03125,328085,0.0
196,20,0.03125,282784,0.0
197,20,0.015625,328792,0.0
198,20,0.03125,290162,0.0
199,20,0.0,291207,0.0
200,20,0.046875,321359,0.0
201,20,0.03125,282539,0.0
202,20,0.03125,315820,0.0
203,20,0.015625,286602,0.0
204,20,0.03125,311513,0.0
205,20,0.015625,305507,0.0
206,20,0.03125,280507,0.0
207,20,0.03125,292631,0.0
208,20,0.046875,320414,0.0
209,20,0.015625,328456,0.0
210,20,0.03125,318751,0.0
211,20,0.015625,314372,0.0
212,20,0.015625,333708,0.0
213,20,0.03125,315255,0.0
214,20,0.015625,306015,0.0
215,20,0.03125,293966,0.0
216,20,0.015625,277201,0.0
217,20,0.03125,319941,0.0
218,20,0.015625,289819,0.0
219,20,0.03125,315487,0.0
220,20,0.03125,307892,0.0
221,20,0.015625,339469,0.0
222,20,0.03125,319431,0.0
223,20,0.015625,305765,0.0
224,20,0.015625,292759,0.0
225,20,0.015625,275311,0.0
226,20,0.03125,329221,0.0
227,20,0.015625,288466,0.0
228,20,0.03125,281525,0.0
229,20,0.015625,276424,0.0
230,20,0.03125,297669,0.0
231,20,0.03125,275855,0.0
232,20,0.03125,274039,0.0
233,20,0.03125,308860,0.0
234,20,0.03125,329058,0.0
235,20,0.015625,299831,0.0
236,20,0.015625,341324,0.0
237,20,0.03125,332394,0.0
238,20,0.0625,360180,0.0
239,20,0.03125,309400,0.0
240,20,0.03125,262883,0.0
241,20,0.046875,358080,0.0
242,20,0.03125,317696,0.0
243,20,0.03125,300537,0.0
244,20,0.0,263057,0.0
245,20,0.046875,286040,0.0
246,20,0.03125,305752,0.0
247,20,0.03125,274693,0.0
248,20,0.015625,295471,0.0
249,20,0.03125,279227,0.0
250,20,0.03125,326658,0.0
251,20,0.03125,297799,0.0
252,20,0.03125,307122,0.0
253,20,0.03125,296227,0.0
254,20,0.015625,328630,0.0
255,20,0.03125,304445,0.0
256,20,0.03125,336016,0.0
257,20,0.015625,312200,0.0
258,20,0.03125,298349,0.0
259,20,0.03125,354221,0.0
260,20,0.015625,279757,0.0
261,20,0.03125,283974,0.0
262,20,0.015625,281397,0.0
263,20,0.03125,308807,0.0
264,20,0.015625,305381,0.0
265,20,0.015625,289660,0.0
266,20,0.015625,279633,0.0
267,20,0.03125,264637,0.0
268,20,0.015625,264496,0.0
269,20,0.03125,308438,0.0
270,20,0.015625,317820,0.0
271,20,0.03125,281160,0.0
272,20,0.03125,271418,0.0
273,20,0.03125,290574,0.0
274,20,0.03125,316629,0.0
275,20,0.03125,297195,0.0
276,20,0.015625,298589,0.0
277,20,0.03125,330057,0.0
278,20,0.03125,314780,0.0
279,20,0.03125,318770,0.0
280,20,0.03125,309656,0.0
281,20,0.03125,279892,0.0
282,20,0.015625,281572,0.0
283,20,0.03125,267423,0.0
284,20,0.015625,297403,0.0
285,20,0.03125,303949,0.0
286,20,0.015625,312142,0.0
287,20,0.03125,300913,0.0
288,20,0.03125,296996,0.0
289,20,0.03125,279841,0.0
290,20,0.03125,328824,0.0
291,20,0.03125,281471,0.0
292,20,0.015625,295078,0.0
293,20,0.03125,285118,0.0
294,20,0.015625,335944,0.0
295,20,0.015625,306789,0.0
296,20,0.03125,343594,0.0
297,20,0.015625,294458,0.0
298,20,0.015625,281236,0.0
299,20,0.015625,283104,0.0
