KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,14040,0.0
2,20,0.0,14477,0.0
3,20,0.0,11501,0.0
4,20,0.0,12653,0.0
5,20,0.0,13010,0.0
6,20,0.0,18657,0.0
7,20,0.0,14181,0.0
8,20,0.0,14636,0.0
9,20,0.0,10193,0.0
10,20,0.015625,12927,0.0
11,20,0.0,14684,0.0
12,20,0.0,11011,0.0
13,20,0.0,13251,0.0
14,20,0.0,14224,0.0
15,20,0.0,11990,0.0
16,20,0.015625,12838,0.0
17,20,0.0,11463,0.0
18,20,0.0,11844,0.0
19,20,0.0,14278,0.0
20,20,0.0,16048,0.0
21,20,0.0,11307,0.0
22,20,0.015625,14179,0.0
23,20,0.0,10273,0.0
24,20,0.0,12794,0.0
25,20,0.0,11815,0.0
26,20,0.0,11437,0.0
27,20,0.015625,14986,0.0
28,20,0.0,12996,0.0
29,20,0.0,13284,0.0
30,20,0.0,13590,0.0
31,20,0.0,10958,0.0
32,20,0.015625,14384,0.0
33,20,0.0,13202,0.0
34,20,0.0,13822,0.0
35,20,0.0,17670,0.0
36,20,0.0,9223,0.0
37,20,0.0,13121,0.0
38,20,0.015625,12635,0.0
39,20,0.0,16422,0.0
40,20,0.0,11710,0.0
41,20,0.0,12352,0.0
42,20,0.0,13037,0.0
43,20,0.015625,14615,0.0
44,20,0.0,12487,0.0
45,20,0.0,10570,0.0
46,20,0.0,12159,0.0
47,20,0.0,13016,0.0
48,20,0.0,12964,0.0
49,20,0.015625,13223,0.0
50,20,0.0,12690,0.0
