KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.03125,521513,0.0
2,20,0.0625,522421,0.0
3,20,0.046875,522896,0.0
4,20,0.0625,521118,0.0
5,20,0.046875,522787,0.0
6,20,0.03125,521020,0.0
7,20,0.046875,522004,0.0
8,20,0.03125,523489,0.0
9,20,0.046875,523361,0.0
10,20,0.03125,523403,0.0
11,20,0.046875,523688,0.0
12,20,0.03125,523077,0.0
13,20,0.046875,522720,0.0
14,20,0.046875,523451,0.0
15,20,0.046875,523572,0.0
16,20,0.03125,523438,0.0
17,20,0.046875,522771,0.0
18,20,0.03125,521290,0.0
19,20,0.046875,522239,0.0
20,20,0.03125,522004,0.0
21,20,0.0625,521255,0.0
22,20,0.046875,523235,0.0
23,20,0.046875,523554,0.0
24,20,0.046875,523288,0.0
25,20,0.046875,523438,0.0
26,20,0.0625,522789,0.0
27,20,0.03125,522228,0.0
28,20,0.03125,523693,0.0
29,20,0.046875,523591,0.0
30,20,0.03125,520565,0.0
31,20,0.046875,523172,0.0
32,20,0.03125,519166,0.0
33,20,0.03125,522268,0.0
34,20,0.046875,522403,0.0
35,20,0.046875,523812,0.0
36,20,0.03125,522507,0.0
37,20,0.046875,521916,0.0
38,20,0.03125,523495,0.0
39,20,0.046875,523286,0.0
40,20,0.03125,521996,0.0
41,20,0.046875,522965,0.0
42,20,0.046875,520889,0.0
43,20,0.046875,522719,0.0
44,20,0.046875,522469,0.0
45,20,0.0625,518851,0.0
46,20,0.078125,523779,0.0
47,20,0.0625,519768,0.0
48,20,0.046875,522162,0.0
49,20,0.078125,523724,0.0
50,20,0.0625,523081,0.0
