KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,15400,0.0
2,20,0.0,27304,0.0
3,20,0.0,19605,0.0
4,20,0.0,22262,0.0
5,20,0.015625,24583,0.0
6,20,0.0,22612,0.0
7,20,0.0,29307,0.0
8,20,0.0,21917,0.0
9,20,0.0,17605,0.0
10,20,0.015625,42029,0.0
11,20,0.0,14916,0.0
12,20,0.0,13426,0.0
13,20,0.0,14898,0.0
14,20,0.0,31196,0.0
15,20,0.015625,20794,0.0
16,20,0.0,26398,0.0
17,20,0.015625,20314,0.0
18,20,0.0,21975,0.0
19,20,0.0,29255,0.0
20,20,0.0,15821,0.0
21,20,0.0,17365,0.0
22,20,0.0,20131,0.0
23,20,0.0,17488,0.0
24,20,0.0,23551,0.0
25,20,0.015625,41221,0.0
26,20,0.015625,18158,0.0
27,20,0.0,29313,0.0
28,20,0.0,24630,0.0
29,20,0.015625,41156,0.0
30,20,0.0,21075,0.0
31,20,0.015625,18158,0.0
32,20,0.0,15189,0.0
33,20,0.0,20403,0.0
34,20,0.015625,19058,0.0
35,20,0.0,24806,0.0
36,20,0.0,27933,0.0
37,20,0.015625,24962,0.0
38,20,0.0,21797,0.0
39,20,0.015625,52524,0.0
40,20,0.0,21877,0.0
41,20,0.0,24819,0.0
42,20,0.0,23056,0.0
43,20,0.0,25245,0.0
44,20,0.015625,22025,0.0
45,20,0.0,23605,0.0
46,20,0.0,24320,0.0
47,20,0.0,22197,0.0
48,20,0.0,15428,0.0
49,20,0.0,39005,0.0
50,20,0.015625,25235,0.0
