KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.046875,523710,0.0
2,20,0.078125,523806,0.0
3,20,0.046875,522833,0.0
4,20,0.078125,523527,0.0
5,20,0.046875,522969,0.0
6,20,0.0625,523640,0.0
7,20,0.046875,523566,0.0
8,20,0.03125,522916,0.0
9,20,0.046875,523100,0.0
10,20,0.03125,523813,0.0
11,20,0.046875,523451,0.0
12,20,0.046875,523743,0.0
13,20,0.046875,523712,0.0
14,20,0.046875,523296,0.0
15,20,0.046875,523755,0.0
16,20,0.046875,523717,0.0
17,20,0.03125,523677,0.0
18,20,0.046875,522531,0.0
19,20,0.046875,523259,0.0
20,20,0.0625,523618,0.0
21,20,0.078125,523790,0.0
22,20,0.046875,522851,0.0
23,20,0.046875,523458,0.0
24,20,0.078125,523761,0.0
25,20,0.0625,521501,0.0
26,20,0.078125,522575,0.0
27,20,0.078125,523188,0.0
28,20,0.09375,522952,0.0
29,20,0.09375,523728,0.0
30,20,0.0625,523499,0.0
31,20,0.046875,523604,0.0
32,20,0.046875,523421,0.0
33,20,0.046875,523390,0.0
34,20,0.046875,523667,0.0
35,20,0.0625,523614,0.0
36,20,0.046875,521370,0.0
37,20,0.046875,523745,0.0
38,20,0.0625,523287,0.0
39,20,0.078125,523505,0.0
40,20,0.0625,522303,0.0
41,20,0.046875,523479,0.0
42,20,0.046875,522631,0.0
43,20,0.046875,522346,0.0
44,20,0.046875,523236,0.0
45,20,0.046875,522480,0.0
46,20,0.046875,520788,0.0
47,20,0.046875,523638,0.0
48,20,0.046875,522053,0.0
49,20,0.046875,523650,0.0
50,20,0.0625,523019,0.0
