KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.046875,520447,0.0
2,20,0.046875,520169,0.0
3,20,0.046875,520677,0.0
4,20,0.046875,518399,0.0
5,20,0.046875,521374,0.0
6,20,0.046875,516058,0.0
7,20,0.046875,520273,0.0
8,20,0.046875,520187,0.0
9,20,0.078125,523674,0.0
10,20,0.0625,520815,0.0
11,20,0.0625,520084,0.0
12,20,0.046875,523655,0.0
13,20,0.046875,518627,0.0
14,20,0.03125,518071,0.0
15,20,0.0625,523335,0.0
16,20,0.015625,522062,0.0
17,20,0.03125,522758,0.0
18,20,0.03125,523624,0.0
19,20,0.0625,518815,0.0
20,20,0.046875,518536,0.0
21,20,0.046875,523248,0.0
22,20,0.046875,521397,0.0
23,20,0.03125,523915,0.0
24,20,0.046875,523243,0.0
25,20,0.046875,522474,0.0
26,20,0.046875,523088,0.0
27,20,0.046875,518425,0.0
28,20,0.03125,521031,0.0
29,20,0.046875,521469,0.0
30,20,0.046875,523272,0.0
31,20,0.0625,523632,0.0
32,20,0.046875,520196,0.0
33,20,0.046875,519886,0.0
34,20,0.03125,521082,0.0
35,20,0.03125,521648,0.0
36,20,0.03125,524104,0.0
37,20,0.046875,522409,0.0
38,20,0.03125,516752,0.0
39,20,0.03125,521060,0.0
40,20,0.03125,522722,0.0
41,20,0.046875,522452,0.0
42,20,0.046875,518424,0.0
43,20,0.03125,518780,0.0
44,20,0.046875,517797,0.0
45,20,0.03125,523909,0.0
46,20,0.046875,522305,0.0
47,20,0.03125,518266,0.0
48,20,0.03125,515743,0.0
49,20,0.046875,517923,0.0
50,20,0.046875,520288,0.0
