KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,277414,0.0
2,20,0.03125,266870,0.0
3,20,0.03125,334407,0.0
4,20,0.015625,306770,0.0
5,20,0.015625,314474,0.0
6,20,0.015625,291362,0.0
7,20,0.015625,274581,0.0
8,20,0.03125,326013,0.0
9,20,0.015625,319909,0.0
10,20,0.015625,262600,0.0
11,20,0.015625,297345,0.0
12,20,0.03125,287274,0.0
13,20,0.015625,280045,0.0
14,20,0.03125,299030,0.0
15,20,0.015625,266471,0.0
16,20,0.03125,272127,0.0
17,20,0.015625,282751,0.0
18,20,0.03125,340660,0.0
19,20,0.015625,319239,0.0
20,20,0.03125,274052,0.0
21,20,0.015625,280009,0.0
22,20,0.03125,319669,0.0
23,20,0.03125,290327,0.0
24,20,0.03125,266146,0.0
25,20,0.03125,355931,0.0
26,20,0.046875,335057,0.0
27,20,0.046875,307197,0.0
28,20,0.046875,289261,0.0
29,20,0.03125,266829,0.0
30,20,0.03125,282600,0.0
31,20,0.03125,286544,0.0
32,20,0.03125,309210,0.0
33,20,0.015625,295743,0.0
34,20,0.03125,288839,0.0
35,20,0.015625,301951,0.0
36,20,0.03125,335528,0.0
37,20,0.03125,273879,0.0
38,20,0.03125,298856,0.0
39,20,0.015625,276376,0.0
40,20,0.046875,321116,0.0
41,20,0.03125,288925,0.0
42,20,0.046875,346014,0.0
43,20,0.015625,333175,0.0
44,20,0.03125,297559,0.0
45,20,0.03125,333070,0.0
46,20,0.03125,353101,0.0
47,20,0.015625,283732,0.0
48,20,0.015625,357825,0.0
49,20,0.015625,278011,0.0
50,20,0.03125,307944,0.0
