fileName,realTime,callCnt,threadCnt,cpuCnt,algoName
./testData/saj6.txt,26.590,0,15,3,mpi
./testData/saj6.txt,27.72,0,15,3,mpi
./testData/saj6.txt,28.831,0,15,3,mpi
./testData/saj6.txt,27.81,0,15,3,mpi
./testData/saj6.txt,27.582,0,15,3,mpi
./testData/saj6.txt,28.263,0,15,3,mpi
./testData/saj6.txt,26.721,0,15,3,mpi
./testData/saj6.txt,28.524,0,15,3,mpi
./testData/saj6.txt,27.899,0,15,3,mpi
./testData/saj6.txt,28.533,0,15,3,mpi
./testData/saj6.txt,30.123,0,20,3,mpi
./testData/saj6.txt,25.673,0,20,3,mpi
./testData/saj6.txt,27.910,0,20,3,mpi
./testData/saj6.txt,25.891,0,20,3,mpi
./testData/saj6.txt,25.637,0,20,3,mpi
./testData/saj6.txt,25.747,0,20,3,mpi
./testData/saj6.txt,25.554,0,20,3,mpi
./testData/saj6.txt,25.694,0,20,3,mpi
./testData/saj6.txt,25.679,0,20,3,mpi
./testData/saj6.txt,25.860,0,20,3,mpi
./testData/saj6.txt,47.942,0,5,3,mpi
./testData/saj6.txt,53.155,0,5,3,mpi
./testData/saj6.txt,51.540,0,5,3,mpi
./testData/saj6.txt,49.105,0,5,3,mpi
./testData/saj6.txt,52.550,0,5,3,mpi
./testData/saj6.txt,129.154,0,1,4,mpi
./testData/saj6.txt,129.494,0,1,4,mpi
./testData/saj6.txt,34.461,0,10,4,mpi
./testData/saj6.txt,36.399,0,10,4,mpi
./testData/saj6.txt,33.28,0,10,4,mpi
./testData/saj6.txt,31.70,0,10,4,mpi
./testData/saj6.txt,31.93,0,10,4,mpi
./testData/saj6.txt,30.532,0,10,4,mpi
./testData/saj6.txt,33.291,0,10,4,mpi
./testData/saj6.txt,31.42,0,10,4,mpi
./testData/saj6.txt,30.700,0,10,4,mpi
./testData/saj6.txt,30.990,0,10,4,mpi
./testData/saj6.txt,30.804,0,10,4,mpi
./testData/saj6.txt,31.181,0,10,4,mpi
./testData/saj6.txt,32.558,0,15,4,mpi
./testData/saj6.txt,25.588,0,15,4,mpi
./testData/saj6.txt,26.838,0,15,4,mpi
./testData/saj6.txt,27.530,0,15,4,mpi
./testData/saj6.txt,28.390,0,15,4,mpi
./testData/saj6.txt,26.911,0,15,4,mpi
./testData/saj6.txt,28.84,0,15,4,mpi
./testData/saj6.txt,28.118,0,15,4,mpi
./testData/saj6.txt,31.908,0,15,4,mpi
./testData/saj6.txt,27.583,0,15,4,mpi
./testData/saj6.txt,26.681,0,15,4,mpi
./testData/saj6.txt,26.756,0,15,4,mpi
./testData/saj6.txt,31.217,0,20,4,mpi
./testData/saj6.txt,25.563,0,20,4,mpi
./testData/saj6.txt,25.838,0,20,4,mpi
./testData/saj6.txt,25.645,0,20,4,mpi
./testData/saj6.txt,25.713,0,20,4,mpi
./testData/saj6.txt,24.927,0,20,4,mpi
./testData/saj6.txt,25.716,0,20,4,mpi
./testData/saj6.txt,26.68,0,20,4,mpi
./testData/saj6.txt,25.437,0,20,4,mpi
./testData/saj6.txt,25.539,0,20,4,mpi
./testData/saj6.txt,25.948,0,20,4,mpi
./testData/saj6.txt,25.770,0,20,4,mpi
./testData/saj6.txt,54.179,0,5,4,mpi
./testData/saj6.txt,49.877,0,5,4,mpi
./testData/saj6.txt,53.584,0,5,4,mpi
./testData/saj6.txt,54.32,0,5,4,mpi
./testData/saj6.txt,50.181,0,5,4,mpi
./testData/saj7.txt,571.993,0,15,2,mpi
./testData/saj7.txt,580.401,0,15,2,mpi
./testData/saj7.txt,581.856,0,15,2,mpi
./testData/saj7.txt,583.365,0,15,2,mpi
./testData/saj7.txt,572.195,0,15,2,mpi
./testData/saj7.txt,574.677,0,15,2,mpi
./testData/saj7.txt,574.327,0,15,2,mpi
./testData/saj7.txt,573.339,0,15,2,mpi
./testData/saj7.txt,559.406,0,20,2,mpi
./testData/saj7.txt,562.711,0,20,2,mpi
./testData/saj7.txt,83.767,0,10,3,mpi
./testData/saj7.txt,81.521,0,10,3,mpi
./testData/saj7.txt,81.798,0,10,3,mpi
./testData/saj7.txt,87.299,0,10,3,mpi
./testData/saj7.txt,85.541,0,10,3,mpi
./testData/saj7.txt,84.107,0,10,3,mpi
./testData/saj7.txt,78.916,0,15,3,mpi
./testData/saj7.txt,66.904,0,15,3,mpi
./testData/saj7.txt,66.503,0,15,3,mpi
./testData/saj7.txt,72.585,0,15,3,mpi
./testData/saj7.txt,66.839,0,15,3,mpi
./testData/saj7.txt,65.305,0,15,3,mpi
./testData/saj7.txt,66.820,0,15,3,mpi
./testData/saj7.txt,64.91,0,15,3,mpi
./testData/saj7.txt,74.679,0,15,3,mpi
./testData/saj7.txt,62.343,0,15,3,mpi
./testData/saj7.txt,62.563,0,20,3,mpi
./testData/saj7.txt,68.890,0,20,3,mpi
./testData/saj7.txt,74.507,0,20,3,mpi
./testData/saj7.txt,73.944,0,20,3,mpi
./testData/saj7.txt,60.526,0,20,3,mpi
./testData/saj7.txt,63.37,0,20,3,mpi
./testData/saj7.txt,59.945,0,20,3,mpi
./testData/saj7.txt,59.98,0,20,3,mpi
./testData/saj7.txt,61.181,0,20,3,mpi
./testData/saj7.txt,64.69,0,20,3,mpi
./testData/saj7.txt,128.515,0,5,3,mpi
./testData/saj7.txt,130.259,0,5,3,mpi
./testData/saj7.txt,138.211,0,5,3,mpi
./testData/saj7.txt,135.416,0,5,3,mpi
./testData/saj7.txt,130.237,0,5,3,mpi
./testData/saj7.txt,338.111,0,1,4,mpi
./testData/saj7.txt,85.964,0,10,4,mpi
./testData/saj7.txt,79.541,0,10,4,mpi
./testData/saj7.txt,84.585,0,10,4,mpi
./testData/saj7.txt,78.408,0,10,4,mpi
./testData/saj7.txt,85.538,0,10,4,mpi
./testData/saj7.txt,78.813,0,10,4,mpi
./testData/saj7.txt,82.300,0,10,4,mpi
./testData/saj7.txt,96.37,0,10,4,mpi
./testData/saj7.txt,86.176,0,10,4,mpi
./testData/saj7.txt,85.768,0,10,4,mpi
./testData/saj7.txt,85.838,0,10,4,mpi
./testData/saj7.txt,78.157,0,15,4,mpi
./testData/saj7.txt,71.717,0,15,4,mpi
./testData/saj7.txt,65.483,0,15,4,mpi
./testData/saj7.txt,64.629,0,15,4,mpi
./testData/saj7.txt,69.929,0,15,4,mpi
./testData/saj7.txt,67.335,0,15,4,mpi
./testData/saj7.txt,78.562,0,15,4,mpi
./testData/saj7.txt,64.667,0,15,4,mpi
./testData/saj7.txt,73.157,0,15,4,mpi
./testData/saj7.txt,66.466,0,15,4,mpi
./testData/saj7.txt,68.60,0,15,4,mpi
./testData/saj7.txt,74.154,0,20,4,mpi
./testData/saj7.txt,60.423,0,20,4,mpi
./testData/saj7.txt,60.370,0,20,4,mpi
./testData/saj7.txt,59.750,0,20,4,mpi
./testData/saj7.txt,64.752,0,20,4,mpi
./testData/saj7.txt,64.579,0,20,4,mpi
./testData/saj7.txt,63.749,0,20,4,mpi
./testData/saj7.txt,56.711,0,20,4,mpi
./testData/saj7.txt,64.147,0,20,4,mpi
./testData/saj7.txt,63.328,0,20,4,mpi
./testData/saj7.txt,64.329,0,20,4,mpi
./testData/saj7.txt,131.826,0,5,4,mpi
./testData/saj7.txt,137.657,0,5,4,mpi
./testData/saj7.txt,137.541,0,5,4,mpi
./testData/saj7.txt,130.209,0,5,4,mpi
./testData/saj7.txt,128.345,0,5,4,mpi
