FormulaId,NumberOfClauses,CpuTime,RelativeError
0130,20,0.015625,0.0
0372,20,0.015625,0.0
0131,20,0.03125,0.0
0373,20,0.015625,0.0
0370,20,0.03125,0.007481787753494782
0371,20,0.015625,0.21783097719533587
0127,20,0.015625,0.0
0369,20,0.015625,0.0
0128,20,0.015625,0.0036730945821854912
0125,20,0.015625,0.0
0367,20,0.03125,0.09229024943310657
0126,20,0.03125,0.0
0368,20,0.03125,0.0
0123,20,0.015625,0.0
0365,20,0.015625,0.0
0124,20,0.015625,0.0
0366,20,0.03125,0.0
0121,20,0.015625,0.0
0363,20,0.015625,0.0
0122,20,0.015625,0.0
0364,20,0.015625,0.0801111111111111
0129,20,0.015625,0.0
0141,20,0.03125,0.022156573116691284
0383,20,0.015625,0.0
0142,20,0.03125,0.0
0384,20,0.015625,0.0
0381,20,0.015625,0.11884195538680589
0140,20,0.03125,0.0
0382,20,0.015625,0.0771117747440273
0380,20,0.03125,0.0
0138,20,0.015625,0.04018691588785047
0139,20,0.015625,0.012756909992912827
0136,20,0.015625,0.02197802197802198
0378,20,0.03125,0.03234802007808143
0137,20,0.015625,0.15599239061509196
0379,20,0.015625,0.0
0134,20,0.015625,0.0
0376,20,0.015625,0.0
0135,20,0.015625,0.0
0377,20,0.03125,0.0
0132,20,0.015625,0.04243827160493827
0374,20,0.015625,0.14175182481751825
0133,20,0.03125,0.0
0375,20,0.015625,0.13420238206883617
0152,20,0.015625,0.1890007745933385
0394,20,0.03125,1.378929950358522E-4
0153,20,0.015625,0.0
0395,20,0.015625,0.0
0150,20,0.03125,0.0049504950495049506
0392,20,0.015625,0.0
0151,20,0.015625,0.035179640718562874
0393,20,0.03125,0.0020935831675913327
0390,20,0.015625,0.0
0391,20,0.03125,0.01725343903007694
0149,20,0.015625,0.0
0147,20,0.015625,0.08360655737704918
0389,20,0.03125,0.05881692670333371
0148,20,0.03125,0.0
0145,20,0.015625,0.06135986733001658
0387,20,0.03125,0.24908579465541492
0146,20,0.03125,0.0
0388,20,0.015625,0.0
0143,20,0.015625,0.0
0385,20,0.015625,0.0
0144,20,0.015625,0.138255033557047
0386,20,0.015625,0.0
0163,20,0.015625,0.0
0164,20,0.015625,0.0
0161,20,0.03125,0.0
0162,20,0.015625,0.009622501850481125
0160,20,0.015625,0.0
0158,20,0.03125,0.015482054890921885
0159,20,0.03125,0.04344328238133548
0156,20,0.015625,0.17048710601719197
0398,20,0.015625,0.0
0157,20,0.03125,0.060564349621472814
0399,20,0.03125,0.0
0154,20,0.015625,0.15445859872611464
0396,20,0.046875,0.0
0155,20,0.03125,0.0
0397,20,0.03125,0.0
0174,20,0.03125,0.0845724907063197
0175,20,0.046875,0.0
0172,20,0.03125,0.15340501792114694
0173,20,0.03125,0.13081650570676032
0170,20,0.015625,0.01483924154987634
0171,20,0.03125,0.0
0169,20,0.015625,0.0
0167,20,0.046875,0.0
0168,20,0.03125,0.06468531468531469
0165,20,0.03125,0.0
0166,20,0.046875,0.0
0185,20,0.03125,0.0
0186,20,0.03125,0.0
0183,20,0.03125,0.13858497447118892
0184,20,0.046875,0.0
0181,20,0.03125,0.0
0182,20,0.03125,0.0
0180,20,0.015625,0.0
0178,20,0.03125,0.09466192170818505
0179,20,0.03125,0.03656597774244833
0176,20,0.03125,0.0
0177,20,0.03125,0.0
0196,20,0.015625,0.0
0197,20,0.03125,0.0
0194,20,0.03125,0.1563467492260062
0195,20,0.03125,0.0
0192,20,0.015625,0.0
0193,20,0.03125,0.0
0190,20,0.015625,0.0
0191,20,0.03125,0.0
0189,20,0.015625,0.0
0187,20,0.03125,0.0
0188,20,0.015625,0.0
0198,20,0.03125,0.0
0199,20,0.015625,0.0
0808,20,0.03125,0.07964046822742475
0809,20,0.015625,0.0
0806,20,0.03125,0.0
0807,20,0.015625,0.016327890703098966
0804,20,0.03125,0.0
0805,20,0.03125,0.0
0802,20,0.015625,0.013166666666666667
0803,20,0.03125,0.0
0800,20,0.015625,0.051121076233183856
0801,20,0.03125,0.0
0819,20,0.015625,0.0
0810,20,0.03125,0.06783558493820063
01000,20,0.015625,0.0
0817,20,0.015625,0.004748338081671415
0818,20,0.03125,0.031804281345565746
0815,20,0.015625,0.0
0816,20,0.015625,0.0
0813,20,0.015625,0.0
0814,20,0.015625,0.0
0811,20,0.03125,0.0
0812,20,0.015625,0.0
010,20,0.015625,0.0
011,20,0.015625,0.0
0820,20,0.015625,0.0
012,20,0.015625,0.0
0821,20,0.03125,0.07315521628498728
013,20,0.015625,0.059007832898172324
014,20,0.015625,0.0
015,20,0.015625,0.0
016,20,0.015625,0.0
017,20,0.015625,0.0
018,20,0.03125,0.0
019,20,0.015625,0.03770491803278689
0828,20,0.015625,0.0
0829,20,0.015625,0.0
0826,20,0.015625,0.0
0827,20,0.03125,0.11627906976744186
0824,20,0.015625,0.0
0825,20,0.015625,0.11256300168004481
0822,20,0.015625,0.08969677726623274
0823,20,0.03125,0.06486387721542115
020,20,0.015625,0.014308426073131956
021,20,0.015625,0.0
022,20,0.015625,0.06697819314641744
0831,20,0.03125,0.0
023,20,0.015625,0.0744
0832,20,0.015625,0.11127565051829913
024,20,0.015625,0.01291248206599713
025,20,0.03125,0.0
0830,20,0.015625,0.0
026,20,0.015625,0.050761421319796954
027,20,0.03125,0.0
028,20,0.015625,0.09003215434083602
029,20,0.015625,0.0
0839,20,0.015625,0.0
0837,20,0.046875,0.15284178187403993
0838,20,0.015625,0.028863775198533902
0835,20,0.015625,0.0
0836,20,0.03125,0.08350774382586856
0833,20,0.03125,0.028603902254214813
0834,20,0.03125,0.13898305084745763
030,20,0.015625,0.0
031,20,0.015625,0.037396121883656507
032,20,0.015625,0.0
0600,20,0.015625,0.0
0842,20,0.03125,0.06337753510140405
034,20,0.015625,0.0
0601,20,0.015625,0.07317341549295775
0843,20,0.015625,0.0
035,20,0.03125,0.0
0840,20,0.015625,0.030797101449275364
036,20,0.015625,0.05553062598160197
0841,20,0.015625,0.05120532003325021
037,20,0.03125,0.02254249815225425
038,20,0.015625,0.0
039,20,0.015625,0.03397601692922643
0608,20,0.015625,0.04434921267689854
0609,20,0.015625,0.0
0606,20,0.015625,0.0
0848,20,0.015625,0.1671891327063741
0607,20,0.015625,0.0
0849,20,0.015625,0.0
0604,20,0.03125,0.0
0846,20,0.015625,0.03479817061045934
0605,20,0.015625,0.0
0847,20,0.015625,0.12831325301204818
0602,20,0.03125,0.0
0844,20,0.015625,0.0
0603,20,0.015625,0.016695855224751897
0845,20,0.015625,0.059906171057380005
040,20,0.03125,0.10117169896349706
041,20,0.015625,0.01212969442500583
042,20,0.015625,0.0
043,20,0.015625,0.3095885753145189
044,20,0.015625,0.0
0611,20,0.015625,0.0
0853,20,0.015625,0.0
045,20,0.03125,0.06513999807562783
0612,20,0.015625,0.0
0854,20,0.03125,0.0
046,20,0.015625,0.08314458286145715
0851,20,0.015625,0.09455635092392209
047,20,0.03125,0.10670769230769231
0610,20,0.015625,0.0
0852,20,0.015625,0.1689483008535996
048,20,0.015625,0.0
049,20,0.03125,0.11498691914787591
0850,20,0.015625,0.0
0619,20,0.015625,0.0
0617,20,0.0,0.02897983160368122
0859,20,0.03125,0.0
0618,20,0.015625,0.0
0615,20,0.015625,0.08051628764597418
0857,20,0.015625,0.2002294893861159
0616,20,0.015625,0.23785117691723615
0858,20,0.015625,0.0
0613,20,0.03125,0.09445958219800181
0855,20,0.015625,0.0
0614,20,0.015625,0.006902502157031924
0856,20,0.015625,0.0
050,20,0.015625,0.0
051,20,0.03125,0.11468132332734383
052,20,0.015625,0.0
053,20,0.015625,0.0
054,20,0.015625,0.0
055,20,0.015625,0.0
0622,20,0.03125,0.0
0864,20,0.015625,0.0
056,20,0.015625,0.0
0623,20,0.015625,0.0
0865,20,0.015625,0.0
057,20,0.015625,0.0
0620,20,0.015625,0.0
0862,20,0.015625,0.0
058,20,0.015625,0.02783323546682325
0621,20,0.03125,0.05883491387652409
0863,20,0.015625,0.002526847757422615
059,20,0.015625,0.08134532655455612
0860,20,0.015625,0.022673031026252982
0861,20,0.015625,0.01185137732222934
0628,20,0.03125,0.0
0629,20,0.015625,0.005274903631568269
0626,20,0.015625,0.144603629417383
0868,20,0.015625,0.00829664747714189
0627,20,0.015625,0.06162834526950622
0869,20,0.015625,0.07493787038807112
0624,20,0.015625,0.21992416408135126
0866,20,0.015625,0.0
0625,20,0.015625,0.02326632030720578
0867,20,0.015625,0.0
060,20,0.03125,0.0
061,20,0.015625,0.06924754634678298
062,20,0.03125,0.0
063,20,0.015625,0.0
064,20,0.015625,0.0
065,20,0.03125,0.0
0633,20,0.015625,0.0
066,20,0.03125,0.0
0875,20,0.015625,0.0
0634,20,0.03125,0.0
067,20,0.015625,0.0
0876,20,0.015625,0.0
0631,20,0.015625,0.0
068,20,0.015625,0.0
0873,20,0.015625,0.09525890321171072
0632,20,0.03125,0.0
069,20,0.015625,0.0
0874,20,0.03125,0.057985967808501855
0871,20,0.015625,0.05736250739207569
0630,20,0.015625,0.05156616236948647
0872,20,0.03125,0.0
0870,20,0.015625,0.014452113891285591
0639,20,0.015625,0.0
0637,20,0.015625,0.03092585478294276
0879,20,0.015625,0.0
0638,20,0.03125,0.0
0635,20,0.015625,0.05380266277585263
0877,20,0.015625,0.03382268278641336
0636,20,0.015625,0.0
0878,20,0.015625,0.0
070,20,0.015625,0.01626518427012559
071,20,0.015625,0.027197563098346388
072,20,0.015625,0.0
073,20,0.015625,0.0
074,20,0.015625,0.0
075,20,0.015625,0.0
076,20,0.03125,0.14744864148442677
0402,20,0.015625,0.0
0644,20,0.015625,0.0
0886,20,0.015625,0.0
0403,20,0.03125,0.0
0645,20,0.015625,0.0
078,20,0.015625,0.0
0887,20,0.015625,0.0
0400,20,0.015625,0.0
0642,20,0.015625,0.0
079,20,0.015625,0.0
0884,20,0.015625,0.0
0401,20,0.015625,0.0
0643,20,0.03125,0.06931988041853512
0885,20,0.015625,0.0
0640,20,0.03125,0.0
0882,20,0.015625,0.0
0641,20,0.015625,0.01013215859030837
0883,20,0.03125,0.28640020763041785
0880,20,0.015625,0.0
0881,20,0.03125,0.0
0408,20,0.015625,0.0
0409,20,0.015625,0.0
0406,20,0.03125,0.0
0648,20,0.015625,0.05692199578355587
0407,20,0.03125,0.0
0649,20,0.015625,0.12940954536879834
0404,20,0.015625,0.0
0646,20,0.015625,0.0
0888,20,0.015625,0.0
0405,20,0.015625,0.0
0647,20,0.015625,0.02826127643645892
0889,20,0.03125,0.0
080,20,0.015625,0.06426135343744391
081,20,0.015625,0.0
082,20,0.015625,0.0
083,20,0.015625,0.038493549729504785
084,20,0.015625,0.04173913043478261
085,20,0.015625,0.02293480569122956
086,20,0.015625,0.0
087,20,0.015625,0.0
0413,20,0.015625,0.0
0655,20,0.015625,0.0
0897,20,0.03125,0.049635267998731365
0414,20,0.015625,0.0
0656,20,0.015625,0.02608695652173913
089,20,0.015625,0.0
0898,20,0.03125,0.0
0411,20,0.015625,0.023642172523961662
0653,20,0.015625,0.1476688530402411
0895,20,0.03125,0.11031321619556914
0412,20,0.015625,0.09218166735794277
0654,20,0.015625,0.0
0896,20,0.015625,0.0
0651,20,0.03125,0.0
0893,20,0.015625,0.0
0410,20,0.015625,0.07033879291002917
0652,20,0.015625,0.0
0894,20,0.03125,0.0
0891,20,0.015625,0.026230474506336577
0650,20,0.015625,0.24832551908908237
0892,20,0.015625,0.1039895356442119
0419,20,0.015625,0.07830048739139649
0417,20,0.03125,0.03673926317932017
0659,20,0.03125,0.05076236519152101
0418,20,0.015625,0.015987863227914574
0415,20,0.015625,0.00754345687110528
0657,20,0.015625,0.0
0899,20,0.015625,0.0
0416,20,0.03125,0.015798786653185036
0658,20,0.015625,0.0
090,20,0.03125,0.0
091,20,0.03125,0.019848118743527786
0670,20,0.015625,0.0
092,20,0.015625,0.0
093,20,0.015625,0.0332512315270936
094,20,0.03125,0.1385636903721824
095,20,0.015625,0.06252067482633146
096,20,0.015625,0.0
097,20,0.015625,0.0
098,20,0.015625,0.0
0424,20,0.03125,0.0
0666,20,0.015625,0.0
