FormulaId,NumberOfClauses,CpuTime,RelativeError
0130,20,0.015625,0.0
0372,20,0.015625,0.07068814409622533
0131,20,0.015625,0.0
0373,20,0.03125,0.0
0370,20,0.015625,0.10352058271713939
0371,20,0.015625,0.05967904539970582
0127,20,0.03125,0.0
0369,20,0.015625,0.0
0128,20,0.015625,0.004569058847275997
0125,20,0.015625,0.0
0367,20,0.03125,0.0
0126,20,0.015625,0.0
0368,20,0.015625,0.0
0123,20,0.03125,0.0
0365,20,0.015625,0.0
0124,20,0.015625,0.0
0366,20,0.015625,0.0
0121,20,0.015625,0.0
0363,20,0.03125,0.0
0122,20,0.015625,0.0
0364,20,0.015625,0.0
0129,20,0.015625,0.0
0141,20,0.03125,0.0
0383,20,0.015625,0.0
0142,20,0.015625,0.0
0384,20,0.015625,0.0
0381,20,0.03125,0.0
0140,20,0.015625,0.0
0382,20,0.015625,0.02746163573601285
0380,20,0.015625,0.0
0138,20,0.015625,0.04331786931976972
0139,20,0.015625,0.013983445860052544
0136,20,0.015625,0.0
0378,20,0.03125,0.0
0137,20,0.015625,0.16786134182880116
0379,20,0.015625,0.0
0134,20,0.015625,0.06177777075198786
0376,20,0.03125,0.0
0135,20,0.015625,0.0
0377,20,0.03125,0.0
0132,20,0.015625,0.04419532176350113
0374,20,0.03125,0.12747643440226417
0133,20,0.015625,0.0
0375,20,0.015625,0.061447647085329765
0152,20,0.03125,0.18977752353859711
0394,20,0.015625,2.871912693854107E-4
0153,20,0.015625,0.0
0395,20,0.015625,0.0
0150,20,0.03125,0.005386706202125031
0392,20,0.015625,0.0
0151,20,0.015625,0.0
0393,20,0.015625,0.0
0390,20,0.03125,0.04176351091671089
0391,20,0.015625,0.02850258689926969
0149,20,0.015625,0.0
0147,20,0.015625,0.0
0389,20,0.03125,0.05892189298043728
0148,20,0.015625,0.0
0145,20,0.015625,0.06139246795402603
0387,20,0.015625,0.24929034874290348
0146,20,0.015625,0.0
0388,20,0.015625,0.0
0143,20,0.03125,0.0
0385,20,0.015625,0.0
0144,20,0.015625,0.11209423733351181
0386,20,0.015625,0.0
0163,20,0.015625,0.0
0164,20,0.03125,0.09833829365079365
0161,20,0.015625,0.05227809305940492
0162,20,0.015625,0.0
0160,20,0.015625,0.0
0158,20,0.015625,0.01567133761542678
0159,20,0.015625,0.0
0156,20,0.015625,0.12427869508084328
0398,20,0.015625,0.0
0157,20,0.03125,0.0
0399,20,0.015625,0.051784581483089044
0154,20,0.015625,0.156238554025002
0396,20,0.015625,0.0
0155,20,0.03125,0.0
0397,20,0.015625,0.0
0174,20,0.03125,0.08580673956706092
0175,20,0.015625,0.0
0172,20,0.015625,0.0
0173,20,0.015625,0.11313280044874492
0170,20,0.03125,0.01572518832314108
0171,20,0.03125,0.14889804694499192
0169,20,0.015625,0.019094131547853485
0167,20,0.03125,0.0
0168,20,0.015625,0.026713428252372978
0165,20,0.015625,0.0
0166,20,0.03125,0.0
0185,20,0.015625,0.0
0186,20,0.015625,0.0
0183,20,0.03125,0.0
0184,20,0.015625,0.07305678472577261
0181,20,0.015625,0.0
0182,20,0.015625,0.0
0180,20,0.015625,0.0
0178,20,0.03125,0.09520020460939498
0179,20,0.015625,0.06997774952320407
0176,20,0.015625,0.0
0177,20,0.03125,0.0
0196,20,0.0,0.0
0197,20,0.015625,0.0
0194,20,0.015625,0.1881356719352292
0195,20,0.015625,0.0
0192,20,0.03125,0.0
0193,20,0.015625,0.0
0190,20,0.015625,0.0
0191,20,0.015625,0.0
0189,20,0.015625,0.0
0187,20,0.015625,0.0
0188,20,0.015625,0.04763844339222375
