FormulaId,NumberOfClauses,CpuTime,RelativeError
0130,20,0.0625,0.014084507042253521
0373,20,0.046875,0.031746031746031744
0491,20,0.03125,0.23214285714285715
0125,20,0.03125,0.0
0246,20,0.03125,0.15254237288135594
0247,20,0.03125,0.25892857142857145
0486,20,0.03125,0.10909090909090909
0366,20,0.046875,0.22033898305084745
0363,20,0.03125,0.21428571428571427
0924,20,0.03125,0.0
0129,20,0.03125,0.0
0384,20,0.015625,0.0
0140,20,0.03125,0.0
0261,20,0.03125,0.0
0930,20,0.03125,0.17073170731707318
0810,20,0.03125,0.6363636363636364
01000,20,0.03125,0.1506849315068493
0374,20,0.03125,0.0
0495,20,0.046875,0.0
0254,20,0.03125,0.09523809523809523
0496,20,0.03125,0.16666666666666666
0817,20,0.046875,0.0
0816,20,0.046875,0.0
0814,20,0.03125,0.16666666666666666
0811,20,0.015625,0.0
0271,20,0.046875,0.13636363636363635
0151,20,0.03125,0.0
0272,20,0.046875,0.0
0268,20,0.03125,0.0
014,20,0.046875,0.17333333333333334
0387,20,0.03125,0.2894736842105263
0146,20,0.03125,0.4583333333333333
0385,20,0.015625,0.0
018,20,0.03125,0.0
0386,20,0.03125,0.44554455445544555
0708,20,0.03125,0.0273972602739726
0826,20,0.03125,0.203125
0827,20,0.03125,0.0
0703,20,0.015625,0.4142857142857143
0945,20,0.03125,0.3181818181818182
0946,20,0.015625,0.07142857142857142
0701,20,0.03125,0.3918918918918919
0284,20,0.03125,0.0
0162,20,0.015625,0.0
0952,20,0.03125,0.3409090909090909
023,20,0.015625,0.0
0953,20,0.046875,0.1
0158,20,0.015625,0.06557377049180328
0159,20,0.03125,0.0
0830,20,0.015625,0.0
026,20,0.03125,0.0425531914893617
0839,20,0.015625,0.18072289156626506
0719,20,0.03125,0.0
0716,20,0.03125,0.0
0958,20,0.03125,0.0
0956,20,0.015625,0.0
0712,20,0.03125,0.0
0833,20,0.015625,0.0
0713,20,0.015625,0.0
0834,20,0.03125,0.22580645161290322
0293,20,0.015625,0.0
0173,20,0.015625,0.0
0171,20,0.03125,0.0
030,20,0.03125,0.0
0290,20,0.015625,0.0
0963,20,0.015625,0.0
0964,20,0.03125,0.0
035,20,0.015625,0.14285714285714285
0962,20,0.015625,0.0
037,20,0.03125,0.4533333333333333
0729,20,0.015625,0.12962962962962962
0727,20,0.015625,0.0
0726,20,0.03125,0.0
0845,20,0.015625,0.573170731707317
0180,20,0.015625,0.053763440860215055
0853,20,0.03125,0.0
0612,20,0.015625,0.0
0854,20,0.015625,0.35135135135135137
0730,20,0.015625,0.0
047,20,0.03125,0.16279069767441862
0178,20,0.015625,0.0
0299,20,0.015625,0.0
049,20,0.03125,0.38333333333333336
0850,20,0.015625,0.1891891891891892
0177,20,0.015625,0.0
0739,20,0.03125,0.2702702702702703
0857,20,0.03125,0.11904761904761904
0734,20,0.03125,0.16883116883116883
0855,20,0.03125,0.0
0614,20,0.03125,0.20833333333333334
0977,20,0.015625,0.0
050,20,0.03125,0.0684931506849315
052,20,0.015625,0.0
0622,20,0.03125,0.49206349206349204
0743,20,0.046875,0.015873015873015872
0623,20,0.015625,0.10714285714285714
0621,20,0.03125,0.2261904761904762
0863,20,0.03125,0.0
0984,20,0.015625,0.0
059,20,0.015625,0.35714285714285715
0860,20,0.03125,0.027777777777777776
0981,20,0.015625,0.16216216216216217
0982,20,0.03125,0.0
0628,20,0.03125,0.0
0989,20,0.015625,0.0
0869,20,0.015625,0.06666666666666667
0624,20,0.015625,0.0
0745,20,0.015625,0.0
0625,20,0.03125,0.0
0867,20,0.015625,0.014705882352941176
061,20,0.015625,0.07291666666666667
064,20,0.015625,0.0
0874,20,0.015625,0.1411764705882353
0750,20,0.03125,0.0
0871,20,0.015625,0.10869565217391304
0519,20,0.015625,0.04225352112676056
0516,20,0.03125,0.0
0517,20,0.015625,0.0
0759,20,0.03125,0.08974358974358974
0877,20,0.03125,0.484375
0998,20,0.015625,0.10416666666666667
0890,20,0.03125,0.06451612903225806
071,20,0.015625,0.0
0886,20,0.015625,0.06060606060606061
0642,20,0.03125,0.0975609756097561
079,20,0.015625,0.0
0885,20,0.03125,0.0
0883,20,0.046875,0.0
0409,20,0.03125,0.02666666666666667
0648,20,0.03125,0.2777777777777778
0405,20,0.015625,0.10810810810810811
080,20,0.015625,0.18461538461538463
0780,20,0.046875,0.5507246376811594
082,20,0.015625,0.0
086,20,0.03125,0.0
0655,20,0.03125,0.018518518518518517
0656,20,0.015625,0.1095890410958904
0777,20,0.015625,0.0
0898,20,0.015625,0.3783783783783784
0653,20,0.015625,0.3333333333333333
0533,20,0.015625,0.0
0896,20,0.015625,0.1702127659574468
0418,20,0.015625,0.23880597014925373
0778,20,0.015625,0.0
098,20,0.03125,0.23636363636363636
0666,20,0.015625,0.0
099,20,0.015625,0.0
0425,20,0.03125,0.17543859649122806
0423,20,0.015625,0.0
0544,20,0.03125,0.2923076923076923
0665,20,0.015625,0.22448979591836735
0786,20,0.015625,0.32432432432432434
0783,20,0.03125,0.012345679012345678
0540,20,0.015625,0.0
0782,20,0.015625,0.0
0428,20,0.015625,0.0
0305,20,0.03125,0.0
0426,20,0.015625,0.0
0306,20,0.015625,0.34285714285714286
0557,20,0.03125,0.22641509433962265
0312,20,0.015625,0.603448275862069
0430,20,0.015625,0.0
0316,20,0.03125,0.17142857142857143
0559,20,0.015625,0.0
0446,20,0.03125,0.358974358974359
0688,20,0.015625,0.05333333333333334
0689,20,0.015625,0.0
0444,20,0.03125,0.0
0686,20,0.03125,0.0
0324,20,0.046875,0.0
0687,20,0.015625,0.0
0200,20,0.03125,0.32051282051282054
0684,20,0.03125,0.018867924528301886
0322,20,0.03125,0.0
0685,20,0.015625,0.0
0320,20,0.03125,0.08
0209,20,0.03125,0.2835820895522388
0328,20,0.015625,0.0
0457,20,0.03125,0.0
0337,20,0.015625,0.2
0697,20,0.015625,0.05172413793103448
0211,20,0.03125,0.25
0453,20,0.015625,0.0875
0331,20,0.015625,0.08823529411764706
0339,20,0.015625,0.0
0907,20,0.015625,0.1320754716981132
0350,20,0.015625,0.0
0472,20,0.015625,0.0
0590,20,0.015625,0.0
0591,20,0.03125,0.0
0468,20,0.015625,0.0
0224,20,0.03125,0.0
0587,20,0.03125,0.0
0464,20,0.015625,0.13157894736842105
0102,20,0.015625,0.0
0221,20,0.015625,0.11818181818181818
0107,20,0.015625,0.0
0108,20,0.015625,0.0
0229,20,0.015625,0.0
0900,20,0.015625,0.0
0919,20,0.03125,0.36904761904761907
0120,20,0.015625,0.0
0360,20,0.03125,0.03278688524590164
0116,20,0.015625,0.0
0359,20,0.03125,0.18518518518518517
0114,20,0.015625,0.0
0596,20,0.015625,0.0
0234,20,0.03125,0.10344827586206896
0597,20,0.015625,0.0
0110,20,0.03125,0.0
0231,20,0.03125,0.0
0473,20,0.03125,0.06779661016949153
0594,20,0.03125,0.03571428571428571
0353,20,0.015625,0.2
0916,20,0.03125,0.08
