FormulaId,NumberOfClauses,CpuTime,RelativeError
0228,20,0.03125,0.0
0229,20,0.015625,0.0
0240,20,0.03125,0.0
0482,20,0.015625,0.0
0241,20,0.03125,0.0
0483,20,0.0,0.0
0480,20,0.015625,0.0
0481,20,0.03125,0.0
0237,20,0.015625,0.0
0479,20,0.03125,0.0
0238,20,0.015625,0.0
0235,20,0.03125,0.0
0477,20,0.015625,0.0
0236,20,0.03125,0.0
0478,20,0.015625,0.0
0233,20,0.015625,0.0
0475,20,0.015625,0.0
0234,20,0.046875,0.0
0476,20,0.03125,0.0
0231,20,0.03125,0.0
0473,20,0.03125,0.0
0232,20,0.03125,0.0
0474,20,0.015625,0.0
0239,20,0.03125,0.0
0251,20,0.015625,0.0
0493,20,0.03125,0.0
0252,20,0.03125,0.0
0494,20,0.015625,0.0
0491,20,0.03125,0.0
0250,20,0.015625,0.0
0492,20,0.015625,0.0
0490,20,0.03125,0.0
0248,20,0.015625,0.0
0249,20,0.03125,0.0
0246,20,0.015625,0.0
0488,20,0.015625,0.0
0247,20,0.03125,0.0
0489,20,0.03125,0.0
0244,20,0.015625,0.0
0486,20,0.03125,0.0
0245,20,0.015625,0.0
0487,20,0.0,0.0
0242,20,0.015625,0.0
0484,20,0.03125,0.0
0243,20,0.015625,0.0
0485,20,0.03125,0.0
0262,20,0.03125,0.0
0263,20,0.0,0.0
0260,20,0.015625,0.0
0261,20,0.03125,0.0
0259,20,0.03125,0.0
0257,20,0.015625,0.0
0499,20,0.015625,0.0
0258,20,0.03125,0.0
0255,20,0.046875,0.0
0497,20,0.03125,0.0
0256,20,0.03125,0.0
0498,20,0.015625,0.0
0253,20,0.015625,0.0
0495,20,0.015625,0.0
0254,20,0.015625,0.0
0496,20,0.015625,0.0
0273,20,0.046875,0.0
0274,20,0.03125,0.0
0271,20,0.03125,0.0
0272,20,0.015625,0.0
0270,20,0.015625,0.0
0268,20,0.03125,0.0
0269,20,0.0,0.0
0266,20,0.03125,0.0
0267,20,0.015625,0.0
0264,20,0.03125,0.0
0265,20,0.015625,0.0
0284,20,0.03125,0.0
0285,20,0.015625,0.0
0282,20,0.03125,0.033300876338851024
0283,20,0.015625,0.0
0280,20,0.015625,0.0
0281,20,0.015625,0.0
0279,20,0.015625,0.0
0277,20,0.03125,0.0
0278,20,0.03125,0.013149784261351962
0275,20,0.015625,0.0
0276,20,0.03125,0.0
0295,20,0.015625,0.0
0296,20,0.03125,0.0
0293,20,0.03125,0.0
0294,20,0.015625,0.0
0291,20,0.03125,0.0
0292,20,0.015625,0.0
0290,20,0.03125,0.0
0288,20,0.015625,0.0
0289,20,0.03125,0.0
0286,20,0.015625,0.0
0287,20,0.03125,0.0
0299,20,0.03125,0.0
0297,20,0.015625,0.0
0298,20,0.03125,0.0
0907,20,0.03125,0.0
0905,20,0.015625,0.024891347293559858
0906,20,0.03125,0.011506276150627616
0903,20,0.03125,0.0
0904,20,0.03125,0.0
0901,20,0.015625,0.0
0902,20,0.015625,0.0
0900,20,0.03125,0.0
0918,20,0.015625,0.0
0919,20,0.03125,0.0
0916,20,0.015625,0.0
0917,20,0.015625,0.027051397655545536
0914,20,0.015625,0.002034587995930824
0915,20,0.015625,0.0
0912,20,0.015625,0.0
0913,20,0.015625,0.0
0910,20,0.015625,0.0
0911,20,0.015625,0.0
01,20,0.03125,0.0
02,20,0.015625,0.0
03,20,0.03125,0.0
04,20,0.015625,0.0
05,20,0.015625,0.0
06,20,0.03125,0.0
0929,20,0.015625,0.0
07,20,0.03125,0.0
08,20,0.015625,0.0
09,20,0.03125,0.0
0920,20,0.015625,0.0
0927,20,0.015625,0.0
0928,20,0.046875,0.0
0925,20,0.03125,0.0
0926,20,0.03125,0.0
0923,20,0.03125,0.0
0924,20,0.03125,0.0
0921,20,0.03125,0.0
0922,20,0.015625,0.0
0930,20,0.03125,0.0
0931,20,0.015625,0.0
0938,20,0.03125,0.0
0939,20,0.03125,0.0
0936,20,0.015625,0.0
0937,20,0.03125,0.0
0934,20,0.03125,0.0
0935,20,0.015625,0.0
0932,20,0.03125,0.0
0933,20,0.015625,0.027682973075464544
0709,20,0.03125,0.0
0941,20,0.015625,0.0
0700,20,0.015625,0.0
0942,20,0.015625,0.0
0940,20,0.03125,0.00881201044386423
0707,20,0.015625,0.0
0949,20,0.03125,0.0
0708,20,0.015625,0.0
0705,20,0.03125,0.0
0947,20,0.015625,0.0
0706,20,0.03125,0.0
0948,20,0.015625,0.0
0703,20,0.015625,0.006172839506172839
0945,20,0.015625,0.0
0704,20,0.03125,0.0
0946,20,0.03125,0.0
0701,20,0.015625,0.0
0943,20,0.03125,0.0
0702,20,0.03125,0.0
0944,20,0.03125,0.0
0710,20,0.015625,0.0
0952,20,0.03125,0.0
0711,20,0.03125,0.0
0953,20,0.03125,0.0
0950,20,0.015625,0.0
0951,20,0.03125,0.0
0718,20,0.046875,0.0
0719,20,0.015625,0.0
0716,20,0.015625,0.0
0958,20,0.03125,0.0
0717,20,0.03125,0.0
0959,20,0.03125,0.0
0714,20,0.03125,0.0
0956,20,0.03125,0.0
0715,20,0.03125,0.0
0957,20,0.015625,0.0
0712,20,0.0,0.05386875612144956
0954,20,0.015625,0.0
0713,20,0.03125,0.0
0955,20,0.015625,0.0
0721,20,0.015625,0.0
0963,20,0.03125,0.0
0722,20,0.015625,0.0
0964,20,0.03125,0.0
0961,20,0.015625,0.0
0720,20,0.03125,0.0
0962,20,0.0,0.0
0960,20,0.015625,0.0
0729,20,0.015625,0.0
0727,20,0.015625,0.0
0969,20,0.03125,0.0
0728,20,0.015625,0.0
0725,20,0.03125,0.0
0967,20,0.015625,0.0
0726,20,0.03125,0.0
0968,20,0.015625,0.0
0723,20,0.03125,0.0
0965,20,0.015625,0.0
0724,20,0.03125,0.0
0966,20,0.03125,0.0
0732,20,0.015625,0.0
0974,20,0.03125,0.0
0733,20,0.03125,0.0
0975,20,0.03125,0.0
0730,20,0.03125,0.0
0972,20,0.015625,0.0
0731,20,0.03125,0.0
0973,20,0.015625,0.0
0970,20,0.03125,0.0
0971,20,0.03125,0.0
0738,20,0.015625,0.0
0739,20,0.03125,0.0
0736,20,0.03125,0.0
0978,20,0.015625,0.0
0737,20,0.015625,0.0
0979,20,0.015625,0.0
0734,20,0.03125,0.0
0976,20,0.015625,0.0
0735,20,0.03125,0.0
0977,20,0.03125,0.0
0501,20,0.015625,0.00391684242241639
0743,20,0.03125,0.0
0985,20,0.015625,0.0
0502,20,0.03125,0.0
0744,20,0.03125,0.0
0986,20,0.015625,0.020794824399260628
0741,20,0.03125,0.0
0983,20,0.03125,0.0
0500,20,0.03125,0.0
0742,20,0.015625,0.0
0984,20,0.03125,0.0
0981,20,0.03125,0.0
0740,20,0.015625,0.0
0982,20,0.0,0.0
0980,20,0.03125,0.003852739726027397
0509,20,0.03125,0.0
0507,20,0.015625,0.0
0749,20,0.03125,0.0
0508,20,0.03125,0.0
0505,20,0.03125,0.0
0747,20,0.03125,0.0
0989,20,0.015625,0.0
0506,20,0.03125,0.0
0748,20,0.03125,0.0
0503,20,0.03125,0.0
0745,20,0.015625,0.0
0987,20,0.03125,0.0
0504,20,0.03125,0.0
0746,20,0.03125,0.0
0988,20,0.015625,0.0
0512,20,0.015625,0.0
0754,20,0.03125,0.0
0996,20,0.015625,0.0
0513,20,0.03125,0.0
0755,20,0.015625,0.0
0997,20,0.015625,0.0
0510,20,0.03125,0.0
0752,20,0.015625,0.0
0994,20,0.03125,0.0
0511,20,0.015625,0.0
0753,20,0.015625,0.0
0995,20,0.015625,0.007789095266626723
0750,20,0.03125,0.0
0992,20,0.03125,0.0
0751,20,0.015625,0.0
0993,20,0.03125,0.0
0990,20,0.015625,0.0
0991,20,0.03125,0.0
0518,20,0.03125,0.0
0519,20,0.015625,0.0
0516,20,0.03125,0.0
0758,20,0.015625,0.0
0517,20,0.03125,0.0
0759,20,0.03125,0.0
0514,20,0.03125,0.0
0756,20,0.03125,0.0
0998,20,0.03125,0.0
0515,20,0.03125,0.0
0757,20,0.015625,0.0
0999,20,0.03125,0.0
0523,20,0.03125,0.017969735182849937
0765,20,0.03125,0.0
0524,20,0.03125,0.0
0766,20,0.015625,0.03345724907063197
0521,20,0.015625,0.0
0763,20,0.03125,0.0
0522,20,0.015625,0.00951831554658206
0764,20,0.03125,0.0
0761,20,0.015625,0.0
0520,20,0.015625,0.0
0762,20,0.015625,0.0
0760,20,0.015625,0.0
0529,20,0.015625,0.0
0527,20,0.03125,0.0
0769,20,0.015625,0.0
0528,20,0.015625,0.0
0525,20,0.03125,0.0
0767,20,0.03125,0.0
0526,20,0.015625,0.0
0768,20,0.015625,0.0
0534,20,0.03125,0.0
0776,20,0.015625,0.0
0535,20,0.015625,0.0
0777,20,0.015625,0.0
0532,20,0.03125,0.0
0774,20,0.03125,0.0
0533,20,0.015625,0.0
0775,20,0.03125,0.0
0530,20,0.015625,0.0
0772,20,0.03125,0.0
0531,20,0.046875,0.0
0773,20,0.03125,0.0
0770,20,0.015625,0.0
0771,20,0.03125,0.0
0538,20,0.015625,0.00166333998669328
0539,20,0.03125,0.0
0536,20,0.015625,0.0
0778,20,0.03125,0.0
0537,20,0.03125,0.0
0779,20,0.03125,0.0
0790,20,0.03125,0.0
0791,20,0.03125,0.0
0303,20,0.046875,0.0
0545,20,0.015625,0.0
0787,20,0.046875,0.0
0304,20,0.03125,0.0
0546,20,0.015625,0.0
0788,20,0.03125,0.0
0301,20,0.015625,0.0
0543,20,0.015625,0.0
0785,20,0.03125,0.0
0302,20,0.046875,0.0
0544,20,0.046875,0.0
0786,20,0.015625,0.0
0541,20,0.03125,0.0
0783,20,0.046875,0.0
0300,20,0.03125,0.0
0542,20,0.03125,0.0
0784,20,0.03125,0.0
0781,20,0.03125,0.0
0540,20,0.015625,0.0
0782,20,0.046875,0.0
0309,20,0.03125,0.004403669724770643
0307,20,0.03125,0.0
0549,20,0.046875,0.0
0308,20,0.0,0.0
0305,20,0.03125,0.0
0547,20,0.03125,0.0
0789,20,0.03125,0.009710982658959538
0306,20,0.046875,0.02483598875351453
0548,20,0.015625,0.0
0560,20,0.03125,0.0
0314,20,0.015625,0.0
0556,20,0.03125,0.0
0798,20,0.015625,0.0
0315,20,0.03125,0.0
0557,20,0.015625,0.0
0799,20,0.03125,0.0
0312,20,0.015625,0.06115107913669065
0554,20,0.03125,0.0
0796,20,0.015625,0.0
0313,20,0.015625,0.0
0555,20,0.015625,0.0
0797,20,0.015625,0.0
0310,20,0.015625,0.0
0552,20,0.03125,0.0
0794,20,0.03125,0.0
0311,20,0.015625,0.0
0553,20,0.015625,0.0
0795,20,0.03125,0.0
0550,20,0.015625,0.0
0792,20,0.046875,0.0
0551,20,0.015625,0.0
0793,20,0.03125,0.0
0318,20,0.03125,0.0
0319,20,0.03125,0.0
0316,20,0.03125,0.0
0558,20,0.03125,0.0
0317,20,0.015625,0.0
0559,20,0.015625,0.0
0570,20,0.03125,0.0
0571,20,0.015625,0.0
0325,20,0.03125,0.0
0567,20,0.03125,0.0
0326,20,0.03125,0.0
0568,20,0.015625,0.0
0323,20,0.03125,0.028971028971028972
0565,20,0.03125,0.0
0324,20,0.015625,0.0
0566,20,0.015625,0.0
0321,20,0.015625,0.0
0563,20,0.03125,0.0
0322,20,0.015625,0.0
0564,20,0.015625,0.0
0561,20,0.03125,0.0
0320,20,0.03125,0.0
0562,20,0.03125,0.08393467527535131
0329,20,0.015625,0.031446540880503145
0327,20,0.015625,0.0
0569,20,0.03125,0.014970059880239521
0328,20,0.046875,0.0
0581,20,0.046875,0.0
0582,20,0.03125,0.0
0580,20,0.03125,0.0
0336,20,0.015625,0.0
0578,20,0.03125,0.0
0337,20,0.015625,0.0
0579,20,0.03125,0.0
0334,20,0.03125,0.0
0576,20,0.015625,0.0
0335,20,0.015625,0.0
0577,20,0.03125,0.0
0332,20,0.03125,0.0
0574,20,0.015625,0.0
0333,20,0.03125,0.0
0575,20,0.015625,0.0
0330,20,0.015625,0.0
0572,20,0.015625,0.0
0331,20,0.03125,0.05513955071477195
0573,20,0.015625,0.0
0338,20,0.03125,0.0
0339,20,0.03125,0.0
0350,20,0.015625,0.0
0592,20,0.03125,0.0
0351,20,0.03125,0.0
0593,20,0.015625,0.0
0590,20,0.03125,0.0
0591,20,0.015625,0.0
0105,20,0.015625,0.0
0347,20,0.03125,0.0
0589,20,0.015625,0.0
0106,20,0.0,0.0
0348,20,0.03125,0.0
0103,20,0.015625,0.0
0345,20,0.015625,0.0
0587,20,0.03125,0.0
0104,20,0.03125,0.0
0346,20,0.015625,0.0
0588,20,0.03125,0.0
0101,20,0.015625,0.016139657444005272
0343,20,0.03125,0.014654839953721558
0585,20,0.03125,0.0
0102,20,0.015625,0.0
0344,20,0.03125,0.0
0586,20,0.03125,0.0
0583,20,0.03125,0.01985981308411215
0100,20,0.015625,0.0
0342,20,0.03125,0.0
0584,20,0.03125,0.0
0109,20,0.015625,0.13735618689833295
0107,20,0.03125,0.0
0349,20,0.03125,0.0
0108,20,0.03125,0.0
0361,20,0.015625,0.0
0120,20,0.03125,0.0
0362,20,0.015625,0.0
0360,20,0.03125,0.0
0116,20,0.03125,0.0
0358,20,0.015625,0.0
0117,20,0.015625,0.0
0359,20,0.03125,0.0
0114,20,0.015625,0.0
0356,20,0.015625,0.0
0598,20,0.015625,0.0
0115,20,0.03125,0.0
0357,20,0.015625,0.0
0599,20,0.015625,0.0
0112,20,0.015625,0.0
0354,20,0.03125,0.0
