KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.046419098143236075
2,20,0.0,0,0.009433962264150943
3,20,0.0,0,0.02753303964757709
4,20,0.0,0,0.03417721518987342
5,20,0.0,0,0.06649937264742785
6,20,0.0,0,0.0
7,20,0.0,0,0.018411967779056387
8,20,0.0,0,0.0
9,20,0.0,0,0.04716981132075472
10,20,0.0,0,0.015172413793103448
11,20,0.0,0,0.025974025974025976
12,20,0.0,0,0.01985981308411215
13,20,0.0,0,0.02097902097902098
14,20,0.0,0,0.0390625
15,20,0.0,0,0.007881773399014778
16,20,0.0,0,0.057177615571776155
17,20,0.0,0,0.13568376068376067
18,20,0.0,0,0.06613756613756613
19,20,0.0,0,0.010217113665389528
20,20,0.0,0,0.040892193308550186
21,20,0.0,0,0.0
22,20,0.0,0,0.06618705035971223
23,20,0.0,0,0.0
24,20,0.0,0,0.010416666666666666
25,20,0.0,0,0.022067363530778164
26,20,0.0,0,0.009411764705882352
27,20,0.0,0,0.060786650774731825
28,20,0.0,0,0.041811846689895474
29,20,0.0,0,0.012836970474967908
30,20,0.0,0,0.06852497096399536
31,20,0.0,0,0.0525
32,20,0.0,0,0.015294117647058824
33,20,0.0,0,0.0035971223021582736
34,20,0.0,0,0.03790849673202614
35,20,0.0,0,0.017341040462427744
36,20,0.0,0,0.010526315789473684
37,20,0.0,0,0.001215066828675577
38,20,0.0,0,0.0
39,20,0.0,0,0.0
40,20,0.0,0,0.04488778054862843
41,20,0.0,0,0.04171779141104295
42,20,0.0,0,0.033121019108280254
43,20,0.0,0,0.0
44,20,0.0,0,0.0
45,20,0.0,0,0.024793388429752067
46,20,0.0,0,0.041193181818181816
47,20,0.0,0,0.02564102564102564
48,20,0.0,0,0.008663366336633664
49,20,0.0,0,0.07671232876712329
50,20,0.0,0,0.007334963325183374
