KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.0
2,20,0.0,0,0.0
3,20,0.0,0,0.005084745762711864
4,20,0.0,0,0.006060606060606061
5,20,0.0,0,0.036176864671728454
6,20,0.0,0,0.0
7,20,0.0,0,0.0012953367875647669
8,20,0.0,0,0.02157829839704069
9,20,0.0,0,0.0
10,20,0.0,0,0.0
11,20,0.0,0,0.010638297872340425
12,20,0.0,0,0.009587020648967551
13,20,0.0,0,0.0
14,20,0.0,0,0.0
15,20,0.0,0,0.002457002457002457
16,20,0.0,0,0.0
17,20,0.0,0,0.0
18,20,0.0,0,0.03981534910559723
19,20,0.0,0,0.035287081339712915
20,20,0.0,0,0.016042780748663103
21,20,0.0,0,0.04564983888292159
22,20,0.0,0,0.07300188797986155
23,20,0.0,0,0.006788511749347258
24,20,0.0,0,0.0
25,20,0.0,0,0.0
26,20,0.0,0,0.015337423312883436
27,20,0.0,0,0.0
28,20,0.0,0,0.0038022813688212928
29,20,0.0,0,0.0
30,20,0.0,0,0.0
31,20,0.0,0,6.222775357809583E-4
32,20,0.0,0,0.0267515923566879
33,20,0.0,0,0.0023752969121140144
34,20,0.0,0,0.0
35,20,0.0,0,0.02346041055718475
36,20,0.0,0,0.0
37,20,0.0,0,0.019173157579388856
38,20,0.0,0,0.0
39,20,0.0,0,0.05681159420289855
40,20,0.0,0,0.03306264501160093
41,20,0.0,0,0.043701799485861184
42,20,0.0,0,0.02260981912144703
43,20,0.0,0,0.0
44,20,0.0,0,0.0
45,20,0.0,0,0.014822657490735839
46,20,0.0,0,0.006756756756756757
47,20,0.0,0,0.0
48,20,0.0,0,0.0
49,20,0.0,0,0.0
50,20,0.0,0,0.0
