KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.07595731324544884
2,20,0.0,0,0.0
3,20,0.0,0,0.006558028616852146
4,20,0.0,0,0.06060606060606061
5,20,0.0,0,0.007690790771051075
6,20,0.0,0,0.041068580542264754
7,20,0.0,0,0.029553795634537378
8,20,0.0,0,0.0936844113718756
9,20,0.0,0,0.021769245992479716
10,20,0.0,0,0.052436003303055326
11,20,0.0,0,0.08078312107964265
12,20,0.0,0,0.0331925165962583
13,20,0.0,0,0.09119070667957406
14,20,0.0,0,0.032638450200042114
15,20,0.0,0,0.03445544554455446
16,20,0.0,0,0.04739814441306978
17,20,0.0,0,0.056786995989022586
18,20,0.0,0,0.006932409012131715
19,20,0.0,0,0.07095845331139448
20,20,0.0,0,0.0048430840759395586
21,20,0.0,0,0.0631938514090521
22,20,0.0,0,0.050979608156737306
23,20,0.0,0,0.05622236260265319
24,20,0.0,0,0.0877524061143612
25,20,0.0,0,0.03668292682926829
26,20,0.0,0,0.05362522594898574
27,20,0.0,0,0.012941176470588235
28,20,0.0,0,0.04175030108390205
29,20,0.0,0,0.030973451327433628
30,20,0.0,0,0.08572500468955167
31,20,0.0,0,0.05566884176182708
32,20,0.0,0,0.07677824267782427
33,20,0.0,0,0.026447876447876446
34,20,0.0,0,0.020011435105774727
35,20,0.0,0,0.07423580786026202
36,20,0.0,0,0.03328791123223671
37,20,0.0,0,0.016546215290985166
38,20,0.0,0,0.06603392568659128
39,20,0.0,0,0.034689242205244684
40,20,0.0,0,0.04679902755267423
41,20,0.0,0,0.0794148380355277
42,20,0.0,0,0.07312961011591149
43,20,0.0,0,0.0
44,20,0.0,0,0.05564681724845996
45,20,0.0,0,0.03879396984924623
46,20,0.0,0,0.033216783216783216
47,20,0.0,0,0.015483870967741935
48,20,0.0,0,0.04606939815722407
49,20,0.0,0,0.07484787018255579
50,20,0.0,0,0.05487424651839534
51,20,0.0,0,0.0576017130620985
52,20,0.0,0,0.03128712871287129
53,20,0.0,0,0.016833667334669337
54,20,0.0,0,0.03875365141187926
55,20,0.0,0,0.093611271955221
56,20,0.0,0,0.09500308451573103
57,20,0.0,0,0.040711462450592886
58,20,0.0,0,0.034097828293078954
59,20,0.0,0,0.0494140625
60,20,0.0,0,0.04825737265415549
61,20,0.0,0,0.016303280298566095
62,20,0.0,0,0.02431791221826809
