KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.0
2,20,0.0,0,0.0
3,20,0.0,0,0.0
4,20,0.0,0,0.0
5,20,0.0,0,0.0
6,20,0.0,0,1.4923145799134458E-4
7,20,0.0,0,0.0
8,20,0.0,0,0.0
9,20,0.0,0,0.0
10,20,0.0,0,0.0
11,20,0.0,0,0.0
12,20,0.0,0,0.0
13,20,0.0,0,0.0
14,20,0.0,0,0.0014245014245014246
15,20,0.0,0,0.0
16,20,0.0,0,0.0
17,20,0.0,0,0.0017889087656529517
18,20,0.0,0,0.0
19,20,0.0,0,0.005857294994675187
20,20,0.0,0,0.0
21,20,0.0,0,0.02640845070422535
22,20,0.0,0,0.0
23,20,0.0,0,0.0
24,20,0.0,0,0.0
25,20,0.0,0,0.007700976709241172
26,20,0.0,0,0.0
27,20,0.0,0,0.008084668528590327
28,20,0.0,0,0.0
29,20,0.0,0,0.0
30,20,0.0,0,0.0
31,20,0.0,0,0.0
32,20,0.0,0,0.010452392617997713
33,20,0.0,0,0.0
34,20,0.0,0,0.013853503184713376
35,20,0.0,0,0.0
36,20,0.0,0,0.0
37,20,0.0,0,5.114217524718718E-4
38,20,0.0,0,0.002384263858533678
39,20,0.0,0,0.0
40,20,0.0,0,0.0
41,20,0.0,0,5.742725880551302E-4
42,20,0.0,0,0.0
43,20,0.0,0,0.003105590062111801
44,20,0.0,0,0.0
45,20,0.0,0,0.004731603850546582
46,20,0.0,0,0.0
47,20,0.0,0,0.0
48,20,0.0,0,0.0032018874283788338
49,20,0.0,0,0.028087927424982555
50,20,0.0,0,0.0025096525096525097
