KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.0
2,20,0.0,0,0.0
3,20,0.0,0,0.0
4,20,0.0,0,0.0
5,20,0.0,0,0.010025062656641603
6,20,0.0,0,0.0
7,20,0.0,0,0.0
8,20,0.0,0,0.0
9,20,0.0,0,0.0
10,20,0.0,0,0.0
11,20,0.0,0,0.005658852061438965
12,20,0.0,0,0.0
13,20,0.0,0,0.0
14,20,0.0,0,0.008916629514043692
15,20,0.0,0,0.0037017451084082496
16,20,0.0,0,0.007293007293007293
17,20,0.0,0,0.0
18,20,0.0,0,0.0
19,20,0.0,0,0.0
20,20,0.0,0,0.029150823827629912
21,20,0.0,0,0.005461767626613704
22,20,0.0,0,0.0054416073670992045
23,20,0.0,0,0.0
24,20,0.0,0,0.0011904761904761906
25,20,0.0,0,0.0
26,20,0.0,0,0.0
27,20,0.0,0,0.007145692735212386
28,20,0.0,0,0.02640776699029126
29,20,0.0,0,0.0
30,20,0.0,0,0.03242408646423057
31,20,0.0,0,0.02449779519843214
32,20,0.0,0,0.0
33,20,0.0,0,0.006070416835289356
34,20,0.0,0,0.0
35,20,0.0,0,0.006304176516942475
36,20,0.0,0,0.0
37,20,0.0,0,0.009644892590968873
38,20,0.0,0,0.00878293601003764
39,20,0.0,0,0.006394490900147565
40,20,0.0,0,0.0
41,20,0.0,0,9.161704076958314E-4
42,20,0.0,0,0.0
43,20,0.0,0,0.0
44,20,0.0,0,0.013310433662516101
45,20,0.0,0,0.0
46,20,0.0,0,0.015510555794915984
47,20,0.0,0,0.04418321848398865
48,20,0.0,0,5.173305742369374E-4
49,20,0.0,0,0.0
50,20,0.0,0,0.0
