KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,0,0.06227544910179641
2,20,0.0,0,0.06666666666666667
3,20,0.0,0,0.10554951033732318
4,20,0.0,0,0.06596858638743455
5,20,0.0,0,0.09741550695825049
6,20,0.0,0,0.07520325203252033
7,20,0.0,0,0.046536796536796536
8,20,0.0,0,0.0
9,20,0.0,0,0.15692007797270954
10,20,0.0,0,0.09870388833499502
11,20,0.0,0,0.09562563580874874
12,20,0.0,0,0.0877742946708464
13,20,0.0,0,0.0028873917228103944
14,20,0.0,0,0.050784856879039705
15,20,0.0,0,0.0
16,20,0.0,0,0.036026200873362446
17,20,0.0,0,0.07482185273159145
18,20,0.0,0,0.0634441087613293
19,20,0.0,0,0.006458557588805167
20,20,0.0,0,0.06469298245614036
21,20,0.0,0,0.08396946564885496
22,20,0.0,0,0.1527777777777778
23,20,0.0,0,0.08668730650154799
24,20,0.0,0,0.030176899063475548
25,20,0.0,0,0.051094890510948905
26,20,0.0,0,0.016052880075542966
27,20,0.0,0,0.11852704257767549
28,20,0.0,0,0.0
29,20,0.0,0,0.06686046511627906
30,20,0.0,0,0.13359920239282153
31,20,0.0,0,0.10964912280701754
32,20,0.0,0,0.06148491879350348
33,20,0.0,0,0.0732196589769308
34,20,0.0,0,0.050724637681159424
35,20,0.0,0,0.07675194660734148
36,20,0.0,0,0.0
37,20,0.0,0,0.012845849802371542
38,20,0.0,0,0.0
39,20,0.0,0,0.01707317073170732
40,20,0.0,0,0.01488095238095238
41,20,0.0,0,0.09126984126984126
42,20,0.0,0,0.04397705544933078
43,20,0.0,0,0.15856481481481483
44,20,0.0,0,0.0
45,20,0.0,0,0.06871794871794872
46,20,0.0,0,0.12751004016064257
47,20,0.0,0,0.011591148577449948
48,20,0.0,0,0.015120967741935484
49,20,0.0,0,0.07833163784333673
50,20,0.0,0,0.12631578947368421
