KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31
64,32,1.375,13138590,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,false,true,true,true,false
65,32,2.578125,22434518,0.0,true,true,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
66,32,0.78125,5956443,0.0,true,true,false,false,false,true,false,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
67,32,1.28125,9599474,0.0,false,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true
68,32,0.53125,4787662,0.0,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
69,32,1.4375,12138612,0.0,false,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true
70,32,0.34375,3654544,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false
71,32,1.96875,19154690,0.0,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true
72,32,0.8125,8121890,0.0,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true
73,32,2.21875,20326463,0.0,false,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false
74,32,2.046875,18631859,0.0,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true
75,32,0.859375,8560409,0.0,true,false,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true
76,32,0.578125,4957693,0.0,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
77,32,0.65625,6688825,0.0,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true
78,32,0.5,5431166,0.0,true,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
79,32,0.796875,7513568,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,false,true,true
80,32,3.9375,37995626,0.0,true,true,true,true,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
81,32,0.890625,8629168,0.0,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
82,32,0.65625,6746391,0.0,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true
83,32,0.71875,7013833,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,false,true,true,true,true,true,true
84,32,0.6875,6598873,0.0,false,false,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true
85,32,1.125,10703354,0.0,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false
86,32,0.40625,3956375,0.0,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true
87,32,0.28125,2664448,0.0,true,true,false,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
88,32,0.84375,7761671,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true
89,32,0.875,8615992,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
90,32,1.15625,11067253,0.0,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false
91,32,1.03125,9208700,0.0,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true
92,32,0.359375,3135799,0.0,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,true,true,true,false,true
93,32,1.15625,9171683,0.0,true,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
94,32,1.203125,11244906,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false
95,32,2.734375,26447096,0.0,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true
96,32,1.28125,11904958,0.0,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false
97,32,0.390625,3901266,0.0,true,true,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
98,32,3.875,37502572,0.0,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false
99,32,0.3125,3146455,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
100,32,2.703125,25886233,0.0,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,false,false
101,32,1.328125,12387308,0.0,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,false,true,true,true
102,32,0.96875,9370272,0.0,true,true,true,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
103,32,0.390625,3570972,0.0,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true
104,32,0.21875,2119378,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true
105,32,1.0,9371436,0.0,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
106,32,0.828125,7465293,0.0,true,true,true,true,true,false,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true
107,32,2.421875,23598698,0.0,true,false,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true
108,32,1.28125,12523061,0.0,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,false,true
109,32,2.390625,23970879,0.0,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,true,false,true
110,32,0.15625,1432208,0.0,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false
111,32,1.484375,14436973,0.0,true,false,true,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true
112,32,0.53125,4838036,0.0,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
113,32,1.859375,18388894,0.0,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,false
114,32,2.421875,22892559,0.0,true,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true
115,32,1.28125,12024533,0.0,true,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
116,32,0.96875,8468692,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false,true,false,true,true
117,32,0.46875,4067849,0.0,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,false
118,32,1.71875,15984908,0.0,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,false
119,32,1.78125,16236532,0.0,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true
120,32,0.859375,7660054,0.0,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
121,32,0.515625,5045712,0.0,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true
122,32,1.328125,13030646,0.0,true,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false
123,32,0.34375,3532354,0.0,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true
124,32,1.078125,10475257,0.0,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true
125,32,1.375,13049886,0.0,true,false,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false
126,32,0.1875,1873413,0.0,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true
127,32,2.34375,22075890,0.0,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,false,false,true,false
128,32,0.671875,5488964,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,false
129,32,0.765625,7701222,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false
130,32,0.8125,8033315,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true
131,32,2.625,24723900,0.0,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false
132,32,0.46875,4647958,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true,true,true
133,32,0.984375,9301385,0.0,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
134,32,1.703125,16354124,0.0,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true
135,32,0.296875,2942600,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,false,true
136,32,0.609375,5972087,0.0,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,false
137,32,1.25,12244186,0.0,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false
138,32,1.625,16076533,0.0,true,true,false,false,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
139,32,1.015625,10004930,0.0,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true
140,32,0.328125,3066308,0.0,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true
141,32,1.84375,17468138,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,false,true,false,false,true,false,true,true
142,32,1.46875,13886178,0.0,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false
143,32,2.171875,17405796,0.0,true,true,true,false,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true
144,32,0.9375,7561407,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,true
145,32,1.390625,11464041,0.0,false,true,true,false,true,true,false,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
146,32,0.171875,1740393,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false
147,32,0.53125,4915109,0.0,true,true,true,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
148,32,0.5625,5697373,0.0,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
149,32,0.359375,3428316,0.0,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,true
150,32,0.921875,8896402,0.0,true,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true
151,32,1.140625,11454784,0.0,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,false,true,true
152,32,0.765625,7367466,0.0,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true
153,32,1.046875,10085807,0.0,false,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true
154,32,1.859375,17924836,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,false,false
155,32,0.078125,951051,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false
156,32,0.3125,3253308,0.0,true,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true
157,32,2.34375,22005851,0.0,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,false,true,true,true,true,false,true,true,true
158,32,0.296875,2704308,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true
159,32,1.59375,15667638,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false
160,32,0.21875,1978437,0.0,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
161,32,0.453125,4314580,0.0,true,false,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
162,32,0.40625,3813617,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false
163,32,1.375,12974566,0.0,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true
