KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31
169,32,0.0,360,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
170,32,0.015625,128802,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,true
171,32,0.0,12857,false,false,false,true,true,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false
172,32,0.0,728,true,false,true,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false
173,32,0.015625,214522,true,false,true,false,true,false,true,true,true,true,false,true,false,true,false,true,true,false,true,true,false,false,false,true,true,true,true,true,false,true,true,true
174,32,0.0,482,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
175,32,0.0,91,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true
176,32,0.0,53511,false,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,true,false,false,true
177,32,0.0,26381,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,true,true,false,false,false,false,true,false
178,32,0.0,3547,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,true,false,true,false,false,true,true
179,32,0.0,6107,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,true,false,true,false,true,false,true,true,false,false,false,false,false,false
180,32,0.0,2433,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,false,false
181,32,0.0,176,false,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
182,32,0.0,151,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false
183,32,0.0,6690,true,true,false,false,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
184,32,0.0,17220,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true
185,32,0.0,2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
186,32,0.03125,249648,true,true,true,true,false,false,false,true,true,true,true,false,false,false,false,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,false,true
187,32,0.0,28303,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,false
188,32,0.0,80,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true
189,32,0.0,142,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
190,32,0.0,21187,true,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,false,false,false,true,true,true,true
191,32,0.0,57231,false,true,true,false,true,false,true,false,false,false,false,true,true,true,false,false,true,false,true,true,false,false,true,false,false,true,true,false,false,false,true,false
192,32,0.0,32,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
193,32,0.0,43,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
194,32,0.015625,37060,true,true,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false
195,32,0.0,7,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
196,32,0.0,2499,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,true,false,false,false,false,false
197,32,0.0,31,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
198,32,0.0,8,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
199,32,0.0,34,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
200,32,0.0,11990,true,true,true,false,false,true,true,false,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false
201,32,0.0,26580,true,true,false,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true
202,32,0.0,699,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false
203,32,0.0,3159,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
204,32,0.015625,164186,true,true,true,false,false,true,false,true,true,false,false,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,true,false,false,false,true,false
205,32,0.0,691,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true
206,32,0.015625,42320,true,false,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,true,true,false,false,true,true,false,true,false,false,false,false,true,false,false
207,32,0.0,31,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
208,32,0.0,432,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true
209,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
210,32,0.0,21158,false,true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,true,false,false,true,true,true,true,false,true
211,32,0.0,191,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
212,32,0.0,2963,false,true,false,false,false,true,false,false,true,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,true,true
213,32,0.03125,131809,false,false,false,false,false,true,true,false,true,false,true,false,false,true,true,false,true,false,true,false,false,true,false,false,true,true,false,true,false,false,false,true
214,32,0.0,41,false,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
215,32,0.0,462,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true
216,32,0.0,31,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true
217,32,0.0,20244,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,true,false,true,false,true,true,true,false,true,true,false,false,false,true,true,true,false
218,32,0.0,954,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,true,false,true,true,true,false,true,true,true
219,32,0.015625,35977,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false
220,32,0.015625,225745,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,false,false,false,true
221,32,0.015625,19838,true,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,true,false,true,true,false,false,true,true,true,false,true,true
222,32,0.0,422,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,true,true,true,true
223,32,0.0,387,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true,true
224,32,0.0,34,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
225,32,0.0,5667,true,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,false,false,true,true,false,true,false,true
226,32,0.0,2345,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true
227,32,0.0,21287,false,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true
228,32,0.0,400,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
229,32,0.03125,168712,true,false,false,false,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,true,true,true,false,true,true,false,true,true,true,false
230,32,0.0,70917,true,true,false,true,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,true,true,true,true,false,false,false,true,true,true
231,32,0.046875,310382,true,true,true,false,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,true,true,false,false,false,true,false,true,false,false,true,true
232,32,0.0,1501,true,true,false,true,true,true,true,false,false,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
233,32,0.0,5180,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,true
234,32,0.0,583,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true
235,32,0.0,18177,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true
236,32,0.0,21272,true,true,false,false,false,false,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false
237,32,0.015625,23102,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,true,false,false
238,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
239,32,0.0,47,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
240,32,0.0,38,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
241,32,0.0,8551,false,false,false,false,false,false,false,true,true,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,true
242,32,0.0,11760,false,true,false,false,true,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,false,true,true
243,32,0.0,522,false,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false
244,32,0.0,30,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
245,32,0.03125,254679,true,false,true,false,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,false,false,false
246,32,0.0,36,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
247,32,0.0,5756,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false
248,32,0.09375,491437,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,true,true,true,true,false,true,false,true,true,true,false,true,false,false,false,true,true
249,32,0.015625,18652,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,true,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true
250,32,0.0,238,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
251,32,0.0,6385,false,false,true,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
252,32,0.015625,47562,false,true,true,false,true,false,false,false,true,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,true,false,false,true,false,true,true
253,32,0.0,43845,true,false,false,false,false,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,true
254,32,0.0,5815,false,true,false,true,false,true,true,false,true,true,false,false,true,true,false,true,true,false,true,true,true,false,true,true,false,false,false,false,true,true,false,false
255,32,0.0,1957,false,false,true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,true
256,32,0.0,10673,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,true
257,32,0.0,13309,true,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,false,false,false,true,true,true,true,true,true
258,32,0.0,31,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
259,32,0.015625,38734,true,true,false,false,true,true,false,false,true,false,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,true,true,false,false
260,32,0.0,9527,true,false,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true
261,32,0.0,13516,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false,true,true,false,true,false,true,false,false,false,true,false,true
262,32,0.0,74,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true
263,32,0.0,38460,false,true,false,false,true,true,true,true,false,false,false,false,false,true,true,false,true,false,true,false,false,false,true,false,false,true,true,true,false,false,true,true
264,32,0.0,23334,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,false,false,true,false,true,true,true,true,false,true,true,false,false,true,true,false,false
265,32,0.09375,503800,false,false,false,true,false,false,false,true,false,true,false,true,false,true,true,false,false,true,false,false,false,true,true,true,false,false,false,false,true,true,true,true
266,32,0.0,304,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
267,32,0.0,14822,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true,false,false,true
268,32,0.0,30,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true
269,32,0.0,2510,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false
270,32,0.0,30617,false,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false
271,32,0.0,974,true,false,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true
272,32,0.0,54,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
273,32,0.015625,48131,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,true,true,true,true,false,false,false,false,false,false,false,false,true,true,false,false,true
274,32,0.015625,35677,false,true,false,false,false,true,true,false,false,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,false,false,true,false,false,true,false
275,32,0.0,554,false,true,true,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,true,false,true
276,32,0.0,59275,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false
277,32,0.0,873,true,false,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false
278,32,0.0,31,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
279,32,0.015625,39202,false,true,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
280,32,0.0,42,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
281,32,0.0,37,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
282,32,0.0,39,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
283,32,0.0,32,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
284,32,0.0,18980,false,true,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,true,true,true,false,false,true,false,true,true,true,false,true,true,false,false
285,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
286,32,0.015625,133346,false,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,true,false
287,32,0.0,138,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true,true,true
288,32,0.015625,78358,false,true,false,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,false,true,true,false,true,false,false,false,false,false,true,true,true,false
289,32,0.0,440,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false,false,true,true,false,true,true
290,32,0.0,3283,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,true,false,false,false,true,true,false
291,32,0.0,47511,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true,false,false,true,false,false,true,true,false,false,true,true,true,false,true,true
292,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
293,32,0.0,3,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true
294,32,0.0,205,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,false,true,true
295,32,0.0,1549,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true
296,32,0.0,31,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
297,32,0.0,2152,true,false,false,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
298,32,0.015625,76026,true,false,false,true,false,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false
299,32,0.0,32,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
300,32,0.015625,107417,true,true,true,false,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,true,true,true,false,true,false,false,true,false
301,32,0.0,63,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
302,32,0.0,29,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true
303,32,0.0,234,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true
304,32,0.0,1453,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
305,32,0.0,18774,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,false,false,true,false
306,32,0.0,35,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true
307,32,0.0,98060,true,true,true,true,true,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,true,false,false,true,true,false,false,false,true,true,false
308,32,0.0,41621,false,false,true,true,true,false,true,false,false,true,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,false,true,false
309,32,0.0,32,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true
310,32,0.0,3113,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false,true,true
311,32,0.0,11428,true,true,true,true,true,false,false,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false
312,32,0.015625,87866,true,true,true,false,true,false,true,false,true,true,false,true,false,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,false,false,false,false
313,32,0.0,32,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true
314,32,0.0,19406,true,true,true,true,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,false,true,true,true,false,true,true,false,false,true,true,false,false
315,32,0.03125,72258,false,false,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false
316,32,0.0,33,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
317,32,0.0,3830,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true
318,32,0.0,14606,false,false,true,false,false,true,true,true,false,true,false,true,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false
319,32,0.0,115,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true
320,32,0.015625,171430,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,true,false,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false
321,32,0.0,1348,true,true,true,true,true,false,false,false,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true
322,32,0.0,99,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true
323,32,0.015625,12307,false,false,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,false,true,false,false,false,true,false,false,false,true,true,false,false
324,32,0.0,37,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
325,32,0.0,22192,false,false,false,true,false,false,false,true,true,true,false,true,false,true,true,false,false,false,true,true,false,false,false,true,false,true,false,true,true,false,false,false
326,32,0.0,67492,true,false,true,true,false,false,true,true,true,true,true,true,true,false,false,true,false,true,false,false,true,false,true,false,false,true,true,true,true,true,false,true
327,32,0.0,963,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,false,false
328,32,0.0,4017,true,true,true,true,true,false,false,false,true,true,false,true,false,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true
329,32,0.0,16135,false,false,false,false,true,false,true,true,true,false,false,false,true,false,false,true,false,false,false,true,false,false,false,true,false,true,true,false,false,false,false,true
330,32,0.0,32,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
331,32,0.0,32,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
332,32,0.0,42876,false,true,true,false,true,false,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true
333,32,0.0,114,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false
334,32,0.0,342,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false
335,32,0.03125,340298,false,false,true,false,false,true,false,false,true,false,true,true,false,true,false,true,true,false,false,false,true,true,true,true,true,false,false,false,true,true,false,true
336,32,0.015625,112231,false,false,true,false,false,true,true,true,true,true,true,true,true,false,false,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,false
337,32,0.0,13308,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,true,true,true,true
338,32,0.015625,32631,true,false,false,false,true,true,true,true,true,false,false,false,true,false,false,false,true,false,false,false,false,true,true,false,true,false,false,false,false,true,true,false
339,32,0.0,12122,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true,true
340,32,0.0,2370,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false
341,32,0.0,105,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
342,32,0.0,5009,true,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,false,true,false,true,false,false
343,32,0.0,374,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
344,32,0.0,3167,true,false,true,false,true,false,true,false,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true
345,32,0.0,6669,false,true,true,true,true,false,true,false,false,true,true,false,true,false,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,false,false,false
346,32,0.0,19,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,true,false,false,false,false
347,32,0.0,649,false,true,true,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false
348,32,0.0,13795,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,false,false,false,true,true,false,false,true
349,32,0.03125,254481,true,true,false,true,false,false,false,false,false,true,true,false,true,true,true,true,false,false,false,false,true,false,false,true,true,true,true,false,true,false,false,false
350,32,0.015625,67066,true,false,true,false,true,false,false,false,false,false,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,false,true
351,32,0.0,196,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true
352,32,0.0,5854,false,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,false
