KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21
84,22,0.0,28508,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false
85,22,0.0,27186,0.0,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true
86,22,0.0,22882,0.0,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true
87,22,0.0,24742,0.0,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true
88,22,0.015625,59858,0.0,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true
89,22,0.0,11418,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true
90,22,0.0,38229,0.0,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
91,22,0.015625,27531,0.0,true,true,false,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true
92,22,0.015625,96082,0.0,false,true,true,true,true,false,true,true,true,false,true,false,false,false,true,true,true,true,true,true,true,true
93,22,0.015625,58873,0.0,true,true,false,false,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true
94,22,0.0,37495,0.0,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true,true
95,22,0.0,27746,0.0,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,false,true,true,true,true,true
96,22,0.015625,51882,0.0,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true,false,false
97,22,0.0,51242,0.0,true,true,true,true,false,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,true,true
98,22,0.0,28705,0.0,true,false,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true
99,22,0.0,36608,0.0,true,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false,true
100,22,0.0,12833,0.0,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true
101,22,0.015625,62000,0.0,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true
102,22,0.015625,100230,0.0,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true
103,22,0.015625,24170,0.0,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
104,22,0.0,61921,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true
