KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
27,15,0.0,0,0.14081508515815086,true,false,true,false,true,false,true,true,true,true,true,true,false,true,true
28,15,0.0,0,0.12633587786259542,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false
29,15,0.0,0,0.09680768232546068,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true
30,15,0.0,0,0.018717793270688086,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true
31,15,0.0,0,0.02639385411120408,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false
32,15,0.0,0,0.06573705179282868,true,true,true,true,true,false,false,true,true,true,false,true,true,false,true
33,15,0.0,0,0.08695969093957286,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true
34,15,0.0,0,0.06685150955021565,true,false,true,false,true,true,true,true,true,true,false,true,true,false,true
35,15,0.0,0,0.07806632041550139,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true
36,15,0.0,0,0.016444408083121982,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true
37,15,0.0,0,0.010213914048949701,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true
38,15,0.0,0,0.11407056198577604,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true
39,15,0.0,0,0.11438663225105285,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false
40,15,0.0,0,0.008987820243595127,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
41,15,0.0,0,0.09690015140648657,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true
42,15,0.0,0,0.13499757634512846,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true
43,15,0.0,0,0.036711006781429315,true,true,true,false,false,false,true,true,true,true,true,true,true,false,true
44,15,0.0,0,0.10227430314796838,true,true,true,true,false,true,true,true,true,false,true,false,false,true,true
45,15,0.0,0,0.010589630633683497,false,true,true,true,true,false,true,false,true,false,true,true,true,true,true
46,15,0.0,0,0.0018550007729169888,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true
47,15,0.0,0,0.0,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true
48,15,0.0,0,0.01727906023767245,true,true,true,true,true,false,true,false,true,false,true,true,true,true,false
49,15,0.0,0,0.08227088645567722,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true
50,15,0.0,0,0.0639902491048983,true,false,true,false,false,true,true,true,true,true,true,true,false,true,true
51,15,0.0,0,0.05243378668575519,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true
52,15,0.0,0,0.0835182043586063,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true
53,15,0.0,0,0.014132426066474744,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false
54,15,0.0,0,0.08720170552231621,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true
55,15,0.0,0,0.031109989272417492,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true
56,15,0.0,0,0.007495967359332005,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true
57,15,0.0,0,0.1019074397750589,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true
58,15,0.0,0,0.03840907459257664,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true
59,15,0.0,0,0.02149545970488082,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false
60,15,0.0,0,0.017833935018050542,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false
61,15,0.0,0,0.0583064949006978,true,true,true,true,false,true,false,true,true,false,false,true,true,true,true
62,15,0.0,0,0.12700835475578406,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false
63,15,0.0,0,0.049290411907234336,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true
64,15,0.0,0,0.0074474756977108815,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true
65,15,0.0,0,0.07962989946087717,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true
66,15,0.0,0,0.09411188039948533,true,true,false,true,false,true,false,true,true,true,false,false,true,true,true
67,15,0.0,0,0.04413364413364414,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true
68,15,0.0,0,0.035561998976633126,true,true,true,true,false,false,true,true,true,false,true,false,true,true,true
69,15,0.0,0,0.075835875723803,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true
70,15,0.0,0,0.004497269514937359,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true
71,15,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false
72,15,0.0,0,0.08685463200292932,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true
73,15,0.0,0,0.05771950122123666,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true
74,15,0.0,0,0.07136626754420744,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true
75,15,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false
76,15,0.0,0,0.029009781589173254,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false
77,15,0.0,0,0.07020396098137748,true,false,true,false,true,true,true,true,true,true,true,true,false,true,false
78,15,0.0,0,0.006091583811791066,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true
79,15,0.0,0,0.10282814715319752,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false
80,15,0.0,0,0.01316168009205984,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true
81,15,0.0,0,0.034148523710110346,true,true,true,true,true,false,false,true,true,true,true,true,true,false,false
82,15,0.0,0,0.10347129506008011,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false
83,15,0.0,0,0.0,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true
84,15,0.0,0,0.08584288052373158,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true
85,15,0.0,0,0.07189838965751871,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false
86,15,0.0,0,0.12646945831732617,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true
87,15,0.0,0,0.03835347007586401,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false
88,15,0.0,0,0.12977454094677307,false,true,true,true,false,false,true,true,true,true,true,false,true,true,true
89,15,0.0,0,0.06560514430069662,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true
90,15,0.0,0,0.00715307582260372,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
91,15,0.0,0,0.09145279733515027,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false
92,15,0.0,0,0.009802454354983538,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true
93,15,0.0,0,0.10689350774416179,false,true,true,true,true,true,true,true,true,true,false,false,true,false,true
94,15,0.0,0,0.040151834668916066,true,true,false,false,true,true,true,true,true,false,true,true,false,true,true
95,15,0.0,0,0.03578541599743013,true,true,false,true,true,true,true,true,true,false,true,false,false,true,true
96,15,0.0,0,0.07169957413859852,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
97,15,0.0,0,0.09259130434782609,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true
98,15,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true
99,15,0.0,0,0.06842853934266677,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true
100,15,0.0,0,0.10145464653015844,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true
101,15,0.0,0,0.03722222222222222,false,true,true,true,true,false,true,true,false,true,true,true,true,false,true
102,15,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true
103,15,0.0,0,0.020149400432474936,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true
104,15,0.0,0,0.05422919508867667,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false
105,15,0.0,0,0.08964532611962729,false,true,false,true,true,true,true,true,false,true,true,true,false,true,true
