KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9
206,10,0.0,21,0.0,true,true,false,false,true,true,true,true,false,false
1230,10,0.0,2,0.0,false,false,false,false,false,true,false,false,false,false
1231,10,0.0,16,0.0,false,false,true,true,false,false,false,true,true,false
208,10,0.0,6,0.0,true,false,false,false,false,false,false,false,false,false
720,10,0.0,3,0.0,false,false,true,false,false,false,false,false,false,false
721,10,0.0,3,0.0,true,false,false,false,false,false,false,false,false,false
723,10,0.0,5,0.0,false,false,false,false,true,false,false,false,false,false
1236,10,0.0,10,0.0,false,false,false,false,false,false,false,false,true,false
1749,10,0.0,9,0.0,false,true,true,false,false,true,false,true,false,true
1241,10,0.0,4,0.0,false,true,false,false,false,false,false,false,false,false
218,10,0.0,8,0.0,false,false,false,false,false,false,true,false,false,false
1754,10,0.0,9,0.0,true,false,false,false,false,true,false,true,false,false
219,10,0.0,3,0.0,false,true,false,false,false,false,false,false,false,false
1756,10,0.0,5,0.0,false,false,false,true,false,false,false,false,false,false
1758,10,0.0,5,0.0,false,false,false,false,false,false,true,false,false,false
223,10,0.0,2,0.0,false,false,false,false,false,false,false,true,false,false
736,10,0.0,16,0.0,false,true,true,true,false,false,false,false,true,false
739,10,0.0,5,0.0,false,false,false,true,false,false,false,false,false,false
1254,10,0.0,7,0.0,false,false,false,false,false,true,false,false,false,false
234,10,0.0,2,0.0,false,false,true,false,false,false,false,false,false,false
749,10,0.0,10,0.0,false,true,true,false,true,false,true,false,false,false
245,10,0.0,3,0.0,true,false,false,false,false,false,false,false,false,false
1270,10,0.0,3,0.0,false,false,false,false,true,false,false,false,false,false
1272,10,0.0,5,0.0,false,false,true,false,false,false,false,false,false,false
1273,10,0.0,3,0.0,false,false,false,true,false,false,false,false,false,false
1785,10,0.0,11,0.0,false,false,false,false,false,false,false,true,false,false
250,10,0.0,4,0.0,false,false,false,false,false,false,false,false,true,false
762,10,0.0,4,0.0,false,false,false,false,false,false,true,false,false,false
251,10,0.0,3,0.0,false,false,false,false,false,true,false,false,false,false
1275,10,0.0,3,0.0,false,false,false,false,false,false,false,false,true,false
1787,10,0.0,3,0.0,false,false,false,false,false,false,false,false,true,false
1788,10,0.0,8,0.0,false,true,false,false,false,false,false,false,false,false
