KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
123,15,0.0,13784,0.0,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true
124,15,0.015625,14817,0.0,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false
125,15,0.0,12822,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true
126,15,0.0,13715,0.0,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true
127,15,0.0,14597,0.0,true,true,true,false,true,false,true,true,true,true,true,true,false,true,false
128,15,0.0,12998,0.0,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true
129,15,0.0,14978,0.0,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true
130,15,0.0,15217,0.0,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false
131,15,0.0,13590,0.0,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true
132,15,0.0,14568,0.0,true,true,true,false,true,true,false,true,true,true,false,false,true,true,false
133,15,0.0,13833,0.0,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true
134,15,0.0,14291,0.0,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true
135,15,0.0,13199,0.0,true,true,true,false,true,false,true,false,false,true,true,true,true,true,true
136,15,0.0,14838,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true
137,15,0.0,14292,0.0,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false
138,15,0.0,14667,0.0,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true
139,15,0.0,14261,0.0,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true
140,15,0.0,13197,0.0,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true
141,15,0.0,14920,0.0,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true
142,15,0.0,13581,0.0,false,false,true,true,true,true,true,true,true,false,false,true,true,true,true
143,15,0.0,12561,0.0,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true
144,15,0.0,14020,0.0,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true
145,15,0.0,14888,0.0,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true
146,15,0.0,14976,0.0,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true
147,15,0.0,14970,0.0,false,true,false,true,true,true,false,true,true,true,true,true,false,true,true
