KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
112,30,0.359375,2496368,0.0,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,false
113,30,0.421875,2696766,0.0,true,true,true,false,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true
114,30,1.03125,7742332,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true
115,30,0.234375,1809399,0.0,true,true,true,true,false,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
116,30,0.78125,6031067,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,true,true,true,true,true,false
117,30,0.0625,457275,0.0,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,false,false,true,true,true,true,true,false,true
118,30,0.625,3673246,0.0,true,false,false,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false
119,30,0.328125,2005707,0.0,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true
120,30,0.546875,4048092,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true
121,30,0.765625,6096211,0.0,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true
122,30,0.71875,5372317,0.0,true,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true
123,30,1.078125,8378320,0.0,true,true,true,true,false,false,false,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true
124,30,0.234375,2374988,0.0,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true
125,30,0.109375,932975,0.0,true,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false
126,30,0.640625,5405237,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,true,true,true,false,true
127,30,0.265625,2874047,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,true,false,false,true,true
128,30,0.34375,3164351,0.0,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true
129,30,0.203125,1902587,0.0,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true
130,30,0.375,3312324,0.0,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,true,false,true,false,true,true,true,false,true
131,30,0.234375,2116123,0.0,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true
132,30,0.375,3273179,0.0,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true
133,30,0.359375,3570128,0.0,true,true,false,true,true,false,true,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true
134,30,0.21875,1726898,0.0,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false
135,30,0.484375,3916326,0.0,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
136,30,0.34375,3165377,0.0,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true
137,30,0.3125,3140939,0.0,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,true
138,30,0.203125,2123483,0.0,true,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true
139,30,0.25,2315805,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,true,false,true,false,true,true,false,true,true
140,30,0.359375,3345623,0.0,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true,true,true
141,30,0.375,3569011,0.0,true,true,true,true,false,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true
142,30,0.3125,3081546,0.0,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true
143,30,0.34375,2324271,0.0,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true
144,30,0.171875,1406895,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,true,false,false,true,true,true,true,true,true
145,30,0.484375,3616106,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true
146,30,0.53125,4197015,0.0,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,false,false,true,true,true,false,true,true,false,true,true,true,true,true
147,30,0.65625,5637267,0.0,true,true,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false
148,30,0.171875,1555951,0.0,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true
149,30,0.125,897759,0.0,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true
150,30,0.3125,2334630,0.0,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true
151,30,2.6875,22137001,0.0,true,true,true,true,true,false,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false
152,30,0.328125,2794020,0.0,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,true
153,30,0.71875,7237730,0.0,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true
154,30,0.1875,1692408,0.0,false,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true
155,30,0.078125,716745,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,false
156,30,0.140625,1558735,0.0,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true
157,30,0.125,1243039,0.0,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true,true
158,30,0.203125,2030046,0.0,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false
159,30,0.15625,1590103,0.0,true,true,true,true,false,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true
160,30,0.390625,4060110,0.0,false,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true
161,30,0.25,2608174,0.0,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true,true,false
162,30,0.3125,3043040,0.0,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false,false,true,false,true,true,true,true,true
163,30,0.359375,3471405,0.0,true,false,false,false,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
164,30,1.40625,14026726,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false
165,30,0.03125,329383,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
