KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
1136,15,0.0,0,0.0,true,false,false,true,false,false,false,false,false,false,false,true,true,false,false
1394,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
371,15,0.0,0,0.0,false,false,true,false,true,false,true,false,true,false,false,false,false,false,false
1911,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
1400,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
890,15,0.0,0,0.0,true,true,true,false,true,true,true,false,false,false,true,false,false,true,false
123,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
635,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
636,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1662,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1918,15,0.015625,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1665,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
899,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
901,15,0.0,0,0.0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1926,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
1671,15,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
397,15,0.015625,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
653,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
910,15,0.0,0,0.0,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false
1679,15,0.015625,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
404,15,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
662,15,0.0,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
151,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1179,15,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
927,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
1696,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
929,15,0.0,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1185,15,0.0,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
164,15,0.0,0,0.0,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true
1703,15,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
168,15,0.0,0,0.0,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
1450,15,0.015625,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
685,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1200,15,0.0,0,0.0,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false
1713,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
1969,15,0.0,0,0.0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
946,15,0.015625,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1203,15,0.0,0,0.0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
183,15,0.0,0,0.0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1465,15,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1466,15,0.0,0,0.0,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
1469,15,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
446,15,0.0,0,0.0,false,false,false,false,false,true,false,true,false,false,true,false,false,false,true
1215,15,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1216,15,0.0,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
