KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
96,15,0.0,0,0.07169957413859852,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true
97,15,0.0,0,0.09259130434782609,true,true,false,true,true,true,true,true,false,true,false,true,true,true,false
98,15,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true
99,15,0.0,0,0.06842853934266677,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true
100,15,0.0,0,0.10145464653015844,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true
101,15,0.0,0,0.03722222222222222,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false
102,15,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,false,true
103,15,0.0,0,0.020149400432474936,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false
104,15,0.0,0,0.05422919508867667,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true
105,15,0.0,0,0.08964532611962729,true,false,true,true,true,true,false,true,true,true,true,true,true,false,false
106,15,0.0,0,0.07597782106998352,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true
107,15,0.0,0,0.101749837977965,true,false,false,true,true,true,true,false,true,true,true,false,true,true,true
108,15,0.0,0,0.08917650405347746,true,true,false,false,false,true,true,true,true,true,true,false,true,true,true
109,15,0.0,0,0.06921424186617557,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true
110,15,0.0,0,0.08364582536159793,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true
111,15,0.0,0,0.07737021447183805,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false
112,15,0.0,0,0.06784335355763928,true,true,true,true,false,true,true,true,true,false,false,true,false,true,true
113,15,0.0,0,0.08068494115989007,true,true,false,true,false,false,true,true,false,true,true,true,true,true,true
114,15,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true
115,15,0.0,0,0.053829321663019694,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true
116,15,0.0,0,0.09699312714776633,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true
117,15,0.0,0,0.030940198273105214,true,true,false,false,true,true,false,true,true,true,true,true,false,true,true
118,15,0.0,0,0.08628947154801526,true,false,false,true,true,false,false,true,true,true,true,true,true,true,true
119,15,0.0,0,0.12782615642725892,true,false,true,true,false,true,true,false,true,true,true,true,true,false,true
120,15,0.0,0,0.02444938371388159,true,true,false,false,true,true,true,true,true,false,true,true,true,false,true
121,15,0.0,0,0.0630978093181117,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true
122,15,0.0,0,0.0,true,true,true,false,true,true,true,false,true,false,true,true,true,true,true
123,15,0.0,0,0.03082271147161066,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false
124,15,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true
125,15,0.0,0,0.02129817444219067,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false
126,15,0.0,0,0.03369191692813387,false,true,true,true,false,true,true,true,true,false,true,true,false,true,true
127,15,0.0,0,0.026372745490981963,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true
128,15,0.0,0,0.05897435897435897,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true
129,15,0.0,0,0.05404561074664167,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true
130,15,0.0,0,0.12143224007630787,true,false,true,false,true,true,true,true,true,true,false,false,true,true,true
