KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,20,0.0,1,1
-2,20,0.0,1,1
-3,20,0.0,1,1
-4,20,0.0,3951,1
-5,20,0.0,17,0
-6,20,0.0,1,1
-7,20,0.0,1,0
-8,20,0.0,1,0
-9,20,0.0,9,1
-10,20,0.0,1,1
-11,20,0.0,50,1
-12,20,0.0,2,1
-13,20,0.0,6543,0
-14,20,0.0,8,1
-15,20,0.0,1,0
-16,20,0.0,87,1
-17,20,0.0,1,1
-18,20,0.0,1,0
-19,20,0.0,1,0
-20,20,0.0,108,1
-21,20,0.0,70,1
-22,20,0.0,1,0
-23,20,0.0,1,0
-24,20,0.0,1,0
-25,20,0.0,1,0
-26,20,0.0,1,0
-27,20,0.0,1,1
-28,20,0.0,26,1
-29,20,0.0,1,1
-30,20,0.0,366,0
-31,20,0.0,1,0
-32,20,0.0,11533,0
-33,20,0.0,1,0
-34,20,0.0,359,1
-35,20,0.0,1,0
-36,20,0.0,744,1
-37,20,0.0,129,1
-38,20,0.0,1,0
-39,20,0.0,3,1
-40,20,0.0,2786,1
-41,20,0.0,1,0
-42,20,0.0,1,1
-43,20,0.0,1,0
-44,20,0.0,1,0
-45,20,0.0,22319,0
-46,20,0.0,2519,1
-47,20,0.0,1,0
-48,20,0.0,1,1
-49,20,0.0,36,0
-50,20,0.0,1,0
-51,20,0.0,1314,0
-52,20,0.0,1277,1
-53,20,0.0,1,1
-54,20,0.0,1,1
-55,20,0.0,1,0
-56,20,0.0,1,0
-57,20,0.0,212,1
-58,20,0.0,1,0
-59,20,0.0,1,0
-60,20,0.0,1,1
-61,20,0.0,1,1
-62,20,0.0,1,0
-63,20,0.0,1,0
-64,20,0.0,98,0
-65,20,0.0,499,0
-66,20,0.0,58,1
-67,20,0.0,1,0
-68,20,0.0,1,1
-69,20,0.0,1,0
-70,20,0.0,137,0
-71,20,0.0,1,1
-72,20,0.0,26,1
-73,20,0.0,1,1
-74,20,0.0,1,0
-75,20,0.0,178,0
-76,20,0.0,1,1
-77,20,0.0,1,0
-78,20,0.0,3929,0
-79,20,0.0,1,1
-80,20,0.0,1,1
-81,20,0.0,1,0
-82,20,0.0,78,1
-83,20,0.0,13,1
-84,20,0.0,1728,0
-85,20,0.0,1,0
-86,20,0.0,1,0
-87,20,0.0,343,0
-88,20,0.0,1,0
-89,20,0.0,1,0
-90,20,0.0,1,1
-91,20,0.0,446,0
-92,20,0.0,1,0
-93,20,0.0,544,0
-94,20,0.0,983,0
-95,20,0.0,1,1
-96,20,0.0,7,1
-97,20,0.0,1,0
-98,20,0.0,2420,1
-99,20,0.0,1,0
-100,20,0.0,5,1
-101,20,0.0,133,1
-102,20,0.0,1,1
-103,20,0.0,1,1
-104,20,0.0,1,0
-105,20,0.0,21,0
-106,20,0.0,1,0
-107,20,0.0,817,0
-108,20,0.0,2,1
-109,20,0.0,53,1
-110,20,0.0,1,0
-111,20,0.0,2577,1
-112,20,0.0,1681,0
-113,20,0.0,1,0
-114,20,0.0,22286,1
-115,20,0.0,1,0
-116,20,0.0,1,0
-117,20,0.0,5205,0
-118,20,0.0,14,1
-119,20,0.0,196,0
-120,20,0.0,1,0
-121,20,0.0,50,1
-122,20,0.0,5583,1
-123,20,0.0,1,0
-124,20,0.0,3,1
-125,20,0.0,10,1
-126,20,0.0,1,0
-127,20,0.0,1,0
-128,20,0.0,73,0
-129,20,0.0,830,1
-130,20,0.0,1,0
-131,20,0.0,1,0
-132,20,0.0,9149,0
-133,20,0.0,1,1
-134,20,0.0,44,1
-135,20,0.0,1,0
-136,20,0.0,397,1
-137,20,0.0,1,0
-138,20,0.0,1,1
-139,20,0.0,1,1
-140,20,0.0,512,0
-141,20,0.0,7,1
-142,20,0.0,418,1
-143,20,0.0,1,1
-144,20,0.0,1942,1
-145,20,0.0,1,0
-146,20,0.0,117,1
-147,20,0.0,515,0
-148,20,0.0,1,0
-149,20,0.0,1,0
-150,20,0.0,5,1
-151,20,0.0,1,0
-152,20,0.0,54,0
-153,20,0.0,6,1
-154,20,0.0,1,1
-155,20,0.0,1,0
-156,20,0.0,100,1
-157,20,0.0,1,0
-158,20,0.0,72,1
-159,20,0.0,1,1
-160,20,0.0,1,0
-161,20,0.0,759,1
-162,20,0.0,1,1
-163,20,0.0,1,0
-164,20,0.0,5126,0
-165,20,0.0,736,1
-166,20,0.0,1,0
-167,20,0.0,1,0
-168,20,0.0,93,0
-169,20,0.0,708,1
-170,20,0.0,492,0
-171,20,0.0,1,0
-172,20,0.0,1,0
