KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,22,0.0,18,1
-2,22,0.0,20,1
-3,22,0.0,21,1
-4,22,0.0,36,1
-5,22,0.03125,3940084,0
-6,22,0.0,29,1
-7,22,0.03125,3792510,0
-8,22,0.046875,3832412,0
-9,22,0.0,264,1
-10,22,0.0,18,1
-11,22,0.0,34,1
-12,22,0.0,175,1
-13,22,0.03125,3626168,0
-14,22,0.0,26,1
-15,22,0.046875,3704380,0
-16,22,0.0,850,1
-17,22,0.0,27,1
-18,22,0.03125,3658371,0
-19,22,0.046875,3770180,0
-20,22,0.015625,1494533,1
-21,22,0.0,198,1
-22,22,0.03125,3683700,0
-23,22,0.046875,3943479,0
-24,22,0.046875,3942584,0
-25,22,0.046875,3874269,0
-26,22,0.0625,3987172,0
-27,22,0.0,26,1
-28,22,0.0,27,1
-29,22,0.0,22,1
-30,22,0.03125,3716296,0
-31,22,0.046875,3882248,0
-32,22,0.0625,3913096,0
-33,22,0.03125,3885029,0
-34,22,0.0,22782,1
-35,22,0.03125,3754421,0
-36,22,0.0,19,1
-37,22,0.0,151787,1
-38,22,0.03125,3919743,0
-39,22,0.0,432,1
-40,22,0.0,72,1
-41,22,0.046875,3930137,0
-42,22,0.0,17,1
-43,22,0.046875,3866922,0
-44,22,0.046875,3854589,0
-45,22,0.03125,3882983,0
-46,22,0.0,170,1
-47,22,0.046875,3663510,0
-48,22,0.0,22,1
-49,22,0.03125,3867758,0
-50,22,0.046875,3933747,0
-51,22,0.046875,3666124,0
-52,22,0.0,2689,1
-53,22,0.0,25,1
-54,22,0.0,22,1
-55,22,0.03125,3662597,0
-56,22,0.046875,3986370,0
-57,22,0.0,60,1
-58,22,0.03125,4007503,0
-59,22,0.046875,3647884,0
-60,22,0.0,83745,1
-61,22,0.0,28,1
-62,22,0.046875,3856738,0
-63,22,0.0625,3854308,0
-64,22,0.046875,3872650,0
-65,22,0.046875,3655430,0
-66,22,0.0,25,1
-67,22,0.046875,3949900,0
-68,22,0.0,17,1
-69,22,0.046875,3584326,0
-70,22,0.046875,3955549,0
-71,22,0.0,18,1
-72,22,0.0,1864,1
-73,22,0.0,212,1
-74,22,0.046875,4038844,0
-75,22,0.03125,3863325,0
-76,22,0.0,1672,1
-77,22,0.046875,3884776,0
