KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,20,0.0,102,1
-2,20,0.0,110,1
-3,20,0.0,19,1
-4,20,0.0,65350,1
-5,20,0.015625,959475,0
-6,20,0.0,44,1
-7,20,0.015625,960782,0
-8,20,0.015625,991235,0
-9,20,0.0,23,1
-10,20,0.0,38,1
-11,20,0.0,97,1
-12,20,0.0,27,1
-13,20,0.015625,951720,0
-14,20,0.0,19,1
-15,20,0.015625,978062,0
-16,20,0.0,36,1
-17,20,0.0,35,1
-18,20,0.0,914613,0
-19,20,0.015625,950284,0
-20,20,0.0,163972,1
-21,20,0.0,403,1
-22,20,0.015625,956915,0
-23,20,0.0,968681,0
-24,20,0.0,990773,0
-25,20,0.015625,985521,0
-26,20,0.015625,980543,0
-27,20,0.0,219,1
-28,20,0.0,20,1
-29,20,0.0,18,1
-30,20,0.015625,939629,0
-31,20,0.0,998672,0
-32,20,0.015625,901174,0
-33,20,0.015625,979059,0
-34,20,0.0,6407,1
-35,20,0.0,991615,0
-36,20,0.0,338,1
-37,20,0.0,15475,1
-38,20,0.0,963843,0
-39,20,0.0,40,1
-40,20,0.0,1387,1
-41,20,0.015625,945294,0
-42,20,0.0,46,1
-43,20,0.015625,983656,0
-44,20,0.0,970255,0
-45,20,0.015625,912528,0
-46,20,0.0,233,1
-47,20,0.015625,920745,0
-48,20,0.0,31,1
-49,20,0.015625,967099,0
-50,20,0.015625,995123,0
-51,20,0.015625,891971,0
-52,20,0.0,5209,1
-53,20,0.0,19,1
-54,20,0.0,69,1
-55,20,0.015625,954151,0
-56,20,0.015625,919343,0
-57,20,0.0,977,1
-58,20,0.015625,995063,0
-59,20,0.015625,974119,0
-60,20,0.0,85,1
-61,20,0.0,30,1
-62,20,0.015625,965013,0
-63,20,0.015625,963023,0
-64,20,0.015625,952322,0
-65,20,0.015625,971054,0
-66,20,0.0,15,1
-67,20,0.015625,930108,0
-68,20,0.0,17,1
-69,20,0.015625,964150,0
-70,20,0.015625,921405,0
-71,20,0.0,19,1
-72,20,0.0,26,1
-73,20,0.0,200,1
-74,20,0.015625,965973,0
-75,20,0.015625,964037,0
-76,20,0.0,2152,1
-77,20,0.015625,936875,0
-78,20,0.0,923963,0
-79,20,0.0,16,1
-80,20,0.0,199,1
-81,20,0.0,976776,0
-82,20,0.0,212456,1
-83,20,0.0,916,1
-84,20,0.0,939077,0
-85,20,0.015625,972323,0
-86,20,0.015625,976192,0
-87,20,0.0,942750,0
-88,20,0.015625,906418,0
-89,20,0.015625,963877,0
-90,20,0.0,43,1
-91,20,0.015625,977323,0
-92,20,0.015625,986037,0
-93,20,0.0,947402,0
-94,20,0.015625,931413,0
-95,20,0.0,54,1
-96,20,0.0,150,1
-97,20,0.015625,881024,0
-98,20,0.0,27,1
-99,20,0.0,992326,0
-100,20,0.0,23,1
-101,20,0.0,30,1
-102,20,0.0,15,1
-103,20,0.0,57,1
-104,20,0.0,930904,0
-105,20,0.015625,973996,0
-106,20,0.0,982992,0
-107,20,0.0,947729,0
-108,20,0.0,447,1
-109,20,0.0,208,1
-110,20,0.015625,950952,0
-111,20,0.0,1814,1
-112,20,0.015625,988169,0
-113,20,0.0,966988,0
-114,20,0.0,11006,1
-115,20,0.015625,946343,0
-116,20,0.015625,960613,0
-117,20,0.0,943601,0
-118,20,0.0,1005,1
-119,20,0.015625,992988,0
-120,20,0.015625,983439,0
-121,20,0.0,19,1
-122,20,0.0,4328,1
-123,20,0.0,914471,0
-124,20,0.0,15,1
-125,20,0.0,117,1
-126,20,0.015625,979678,0
-127,20,0.015625,904659,0
-128,20,0.0,986189,0
-129,20,0.0,2196,1
-130,20,0.015625,975876,0
-131,20,0.015625,980162,0
-132,20,0.0,921649,0
-133,20,0.0,20,1
-134,20,0.0,51,1
-135,20,0.015625,943727,0
-136,20,0.0,1394,1
-137,20,0.015625,935847,0
-138,20,0.0,4776,1
-139,20,0.0,17,1
-140,20,0.015625,1003930,0
-141,20,0.0,76,1
-142,20,0.0,186,1
-143,20,0.0,449,1
-144,20,0.0,547,1
-145,20,0.015625,971051,0
-146,20,0.0,356,1
-147,20,0.015625,982544,0
-148,20,0.015625,931186,0
-149,20,0.015625,995289,0
-150,20,0.0,124,1
-151,20,0.015625,908496,0
-152,20,0.015625,869142,0
-153,20,0.0,62,1
-154,20,0.0,333,1
-155,20,0.0,967855,0
-156,20,0.0,22,1
-157,20,0.015625,986754,0
-158,20,0.0,52,1
-159,20,0.0,20,1
-160,20,0.015625,944659,0
-161,20,0.0,6261,1
-162,20,0.0,5196,1
-163,20,0.015625,943512,0
-164,20,0.0,910410,0
-165,20,0.0,2085,1
-166,20,0.015625,947576,0
-167,20,0.015625,930740,0
-168,20,0.0,965348,0
-169,20,0.0,61944,1
-170,20,0.015625,963517,0
-171,20,0.015625,1002901,0
-172,20,0.0,933039,0
-173,20,0.015625,936062,0
-174,20,0.0,6122,1
-175,20,0.0,59,1
-176,20,0.015625,934812,0
-177,20,0.0,970627,0
