KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,15,0.0,126,1
-2,15,0.0,13,1
-3,15,0.0,66,1
-4,15,0.0,53,1
-5,15,0.0,27830,0
-6,15,0.0,15,1
-7,15,0.0,29981,0
-8,15,0.0,30562,0
-9,15,0.0,54,1
-10,15,0.0,58,1
-11,15,0.0,44,1
-12,15,0.0,14,1
-13,15,0.0,31363,0
-14,15,0.0,13,1
-15,15,0.0,29201,0
-16,15,0.0,40,1
-17,15,0.0,13,1
-18,15,0.0,31492,0
-19,15,0.0,30338,0
-20,15,0.0,232,1
-21,15,0.0,22,1
-22,15,0.0,30238,0
-23,15,0.0,31076,0
-24,15,0.0,31562,0
-25,15,0.0,30110,0
-26,15,0.0,29320,0
-27,15,0.0,34,1
-28,15,0.0,15,1
-29,15,0.0,32,1
-30,15,0.0,28061,0
-31,15,0.0,30100,0
-32,15,0.0,29165,0
-33,15,0.0,28522,0
-34,15,0.0,6675,1
-35,15,0.0,28269,0
-36,15,0.0,28,1
-37,15,0.0,2465,1
-38,15,0.0,29519,0
-39,15,0.0,14,1
-40,15,0.0,197,1
-41,15,0.0,27674,0
-42,15,0.0,15,1
-43,15,0.0,29911,0
-44,15,0.0,30274,0
-45,15,0.0,29282,0
-46,15,0.0,13973,1
-47,15,0.0,29316,0
-48,15,0.0,23,1
-49,15,0.0,29095,0
-50,15,0.0,28535,0
-51,15,0.0,28156,0
-52,15,0.0,44,1
-53,15,0.0,19,1
-54,15,0.0,50,1
-55,15,0.0,29865,0
-56,15,0.0,29889,0
-57,15,0.0,12,1
-58,15,0.0,28531,0
-59,15,0.0,29347,0
-60,15,0.0,94,1
-61,15,0.0,22,1
-62,15,0.0,29833,0
-63,15,0.0,28497,0
-64,15,0.0,27056,0
-65,15,0.0,27738,0
-66,15,0.0,50,1
-67,15,0.0,28365,0
-68,15,0.0,15,1
-69,15,0.0,29644,0
-70,15,0.0,29710,0
-71,15,0.0,97,1
-72,15,0.0,13,1
-73,15,0.0,39,1
-74,15,0.0,29176,0
-75,15,0.0,30756,0
-76,15,0.0,13,1
-77,15,0.0,30119,0
-78,15,0.0,29605,0
-79,15,0.0,19,1
-80,15,0.0,38,1
-81,15,0.0,29946,0
-82,15,0.0,50,1
-83,15,0.0,28,1
-84,15,0.0,29317,0
-85,15,0.0,30905,0
-86,15,0.0,28829,0
-87,15,0.0,30237,0
-88,15,0.015625,28889,0
-89,15,0.0,27859,0
-90,15,0.0,35,1
-91,15,0.0,31412,0
-92,15,0.0,29591,0
-93,15,0.0,28260,0
-94,15,0.0,28748,0
-95,15,0.0,43,1
-96,15,0.0,88,1
-97,15,0.0,28677,0
-98,15,0.0,1619,1
-99,15,0.0,28932,0
-100,15,0.0,20,1
-101,15,0.0,2862,1
-102,15,0.0,15,1
-103,15,0.0,993,1
-104,15,0.0,30056,0
-105,15,0.0,28772,0
-106,15,0.0,28681,0
-107,15,0.0,29334,0
-108,15,0.0,13,1
-109,15,0.0,21,1
-110,15,0.0,30851,0
-111,15,0.0,843,1
-112,15,0.0,29508,0
-113,15,0.0,30412,0
-114,15,0.0,634,1
-115,15,0.0,29946,0
-116,15,0.0,30226,0
-117,15,0.0,30201,0
-118,15,0.0,35,1
-119,15,0.0,30532,0
-120,15,0.0,30257,0
-121,15,0.0,15,1
-122,15,0.0,719,1
-123,15,0.0,29019,0
-124,15,0.0,24,1
-125,15,0.0,55,1
-126,15,0.0,29053,0
-127,15,0.0,30275,0
-128,15,0.0,27287,0
-129,15,0.0,869,1
-130,15,0.0,31354,0
-131,15,0.0,28830,0
-132,15,0.015625,29919,0
-133,15,0.0,157,1
-134,15,0.0,22,1
-135,15,0.0,28390,0
-136,15,0.0,12,1
-137,15,0.0,29675,0
-138,15,0.0,14414,1
-139,15,0.0,35,1
-140,15,0.0,27680,0
