KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,10,0.0,17,1
-2,10,0.0,1,1
-3,10,0.0,1,1
-4,10,0.0,17,1
-5,10,0.0,1,0
-6,10,0.0,1,1
-7,10,0.0,1,0
-8,10,0.0,1,0
-9,10,0.0,2,1
-10,10,0.0,4,1
-11,10,0.0,14,1
-12,10,0.0,7,1
-13,10,0.0,183,0
-14,10,0.0,1,1
-15,10,0.0,44,0
-16,10,0.0,5,1
-17,10,0.0,1,1
-18,10,0.0,132,0
-19,10,0.0,1,0
-20,10,0.0,9,1
-21,10,0.0,25,1
-22,10,0.0,1,0
-23,10,0.0,1,0
-24,10,0.0,1,0
-25,10,0.0,1,0
-26,10,0.0,33,0
-27,10,0.0,1,1
-28,10,0.0,8,1
-29,10,0.0,1,1
-30,10,0.0,1,0
-31,10,0.0,1,0
-32,10,0.0,56,0
-33,10,0.0,1,0
-34,10,0.0,179,1
-35,10,0.0,1,0
-36,10,0.0,6,1
-37,10,0.0,115,1
-38,10,0.0,119,0
-39,10,0.0,1,1
-40,10,0.0,138,1
-41,10,0.0,101,0
-42,10,0.0,9,1
-43,10,0.0,1,0
-44,10,0.0,1,0
-45,10,0.0,101,0
-46,10,0.0,1,1
-47,10,0.0,1,0
-48,10,0.0,1,1
-49,10,0.0,52,0
-50,10,0.0,1,0
-51,10,0.0,97,0
-52,10,0.0,1,1
-53,10,0.0,5,1
-54,10,0.0,3,1
-55,10,0.0,1,0
-56,10,0.0,1,0
-57,10,0.0,4,1
-58,10,0.0,1,0
-59,10,0.0,22,0
-60,10,0.0,2,1
-61,10,0.0,0,1
-62,10,0.0,171,0
-63,10,0.0,1,0
-64,10,0.0,1,0
-65,10,0.0,1,0
-66,10,0.0,1,1
-67,10,0.0,1,0
-68,10,0.0,2,1
-69,10,0.0,40,0
-70,10,0.0,1,0
-71,10,0.0,1,1
-72,10,0.0,3,1
-73,10,0.0,4,1
-74,10,0.0,49,0
-75,10,0.0,1,0
-76,10,0.0,3,1
-77,10,0.0,1,0
-78,10,0.0,29,0
-79,10,0.015625,17,1
-80,10,0.0,1,1
-81,10,0.0,1,0
-82,10,0.0,12,1
-83,10,0.0,1,1
-84,10,0.0,38,0
-85,10,0.0,43,0
-86,10,0.0,1,0
-87,10,0.0,1,0
-88,10,0.0,1,0
-89,10,0.0,13,0
-90,10,0.0,3,1
-91,10,0.0,1,0
-92,10,0.0,1,0
-93,10,0.0,84,0
-94,10,0.0,1,0
-95,10,0.0,1,1
-96,10,0.0,17,1
-97,10,0.0,1,0
-98,10,0.0,13,1
-99,10,0.0,1,0
-100,10,0.0,3,1
-101,10,0.0,12,1
-102,10,0.0,1,1
-103,10,0.0,10,1
-104,10,0.0,140,0
-105,10,0.0,66,0
-106,10,0.0,12,0
-107,10,0.0,46,0
-108,10,0.0,1,1
-109,10,0.0,16,1
-110,10,0.0,30,0
-111,10,0.0,114,1
-112,10,0.0,1,0
-113,10,0.0,1,0
-114,10,0.0,40,1
-115,10,0.0,23,0
-116,10,0.0,1,0
-117,10,0.0,74,0
-118,10,0.0,4,1
-119,10,0.0,1,0
-120,10,0.0,1,0
-121,10,0.0,10,1
-122,10,0.0,120,1
-123,10,0.0,42,0
-124,10,0.0,1,1
-125,10,0.0,1,1
-126,10,0.0,1,0
-127,10,0.0,107,0
-128,10,0.0,1,0
-129,10,0.0,41,1
-130,10,0.0,1,0
-131,10,0.0,1,0
-132,10,0.0,42,0
-133,10,0.0,8,1
-134,10,0.0,4,1
-135,10,0.0,1,0
-136,10,0.0,11,1
-137,10,0.0,1,0
-138,10,0.0,8,1
-139,10,0.0,4,1
-140,10,0.0,1,0
-141,10,0.0,10,1
-142,10,0.0,1,1
-143,10,0.0,4,1
-144,10,0.0,57,1
-145,10,0.0,94,0
-146,10,0.0,34,1
-147,10,0.0,1,0
-148,10,0.0,1,0
-149,10,0.0,1,0
-150,10,0.0,1,1
-151,10,0.0,56,0
-152,10,0.0,63,0
-153,10,0.0,1,1
-154,10,0.0,20,1
-155,10,0.0,1,0
-156,10,0.0,38,1
-157,10,0.0,1,0
-158,10,0.0,9,1
-159,10,0.0,1,1
-160,10,0.0,1,0
-161,10,0.0,8,1
-162,10,0.0,1,1
-163,10,0.0,23,0
-164,10,0.0,174,0
-165,10,0.0,1,1
-166,10,0.0,1,0
-167,10,0.0,19,0
-168,10,0.0,19,0
-169,10,0.0,166,1
-170,10,0.0,1,0
-171,10,0.0,7,0
-172,10,0.0,1,0
