KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,4,0.0,12,1
-2,4,0.0,12,1
-3,4,0.0,4,1
-4,4,0.0,4,1
-5,4,0.0,13,0
-6,4,0.0,4,1
-7,4,0.0,14,0
-8,4,0.0,13,0
-9,4,0.0,6,1
-10,4,0.0,4,1
-11,4,0.0,4,1
-12,4,0.0,12,1
-13,4,0.0,13,0
-14,4,0.0,4,1
-15,4,0.0,15,0
-16,4,0.0,3,1
-17,4,0.0,4,1
-18,4,0.0,14,0
-19,4,0.0,14,0
-20,4,0.0,6,1
-21,4,0.0,4,1
-22,4,0.0,12,0
-23,4,0.0,14,0
-24,4,0.0,14,0
-25,4,0.0,13,0
-26,4,0.0,14,0
-27,4,0.0,8,1
-28,4,0.0,8,1
-29,4,0.0,4,1
-30,4,0.0,14,0
-31,4,0.0,12,0
-32,4,0.0,11,0
-33,4,0.0,13,0
-34,4,0.0,4,1
-35,4,0.0,13,0
-36,4,0.0,10,1
-37,4,0.0,10,1
-38,4,0.0,13,0
-39,4,0.0,5,1
-40,4,0.0,4,1
-41,4,0.0,15,0
-42,4,0.0,10,1
-43,4,0.0,12,0
-44,4,0.0,14,0
-45,4,0.0,13,0
-46,4,0.0,5,1
-47,4,0.0,14,0
-48,4,0.0,6,1
-49,4,0.0,14,0
-50,4,0.0,12,0
-51,4,0.0,14,0
-52,4,0.0,7,1
-53,4,0.0,10,1
-54,4,0.0,7,1
-55,4,0.0,14,0
-56,4,0.0,14,0
-57,4,0.0,8,1
-58,4,0.0,13,0
-59,4,0.0,13,0
-60,4,0.0,11,1
-61,4,0.0,11,1
-62,4,0.0,12,0
-63,4,0.0,14,0
-64,4,0.0,15,0
-65,4,0.0,13,0
-66,4,0.0,11,1
-67,4,0.0,8,0
-68,4,0.0,6,1
-69,4,0.0,13,0
-70,4,0.0,13,0
-71,4,0.0,4,1
-72,4,0.0,6,1
-73,4,0.0,4,1
-74,4,0.0,13,0
-75,4,0.0,14,0
-76,4,0.0,13,1
-77,4,0.0,14,0
-78,4,0.0,11,0
-79,4,0.0,4,1
-80,4,0.0,9,1
-81,4,0.0,13,0
-82,4,0.0,4,1
-83,4,0.0,4,1
-84,4,0.0,13,0
-85,4,0.0,13,0
-86,4,0.0,15,0
-87,4,0.0,15,0
-88,4,0.0,12,0
-89,4,0.0,13,0
-90,4,0.0,7,1
-91,4,0.0,11,0
-92,4,0.0,8,0
-93,4,0.0,14,0
-94,4,0.0,15,0
-95,4,0.0,8,1
-96,4,0.0,7,1
-97,4,0.0,13,0
-98,4,0.0,4,1
-99,4,0.0,12,0
-100,4,0.0,4,1
-101,4,0.0,10,1
-102,4,0.0,10,1
-103,4,0.0,4,1
-104,4,0.0,15,0
-105,4,0.0,15,0
-106,4,0.0,15,0
-107,4,0.0,12,0
-108,4,0.0,10,1
-109,4,0.0,4,1
-110,4,0.0,13,0
-111,4,0.0,3,1
-112,4,0.0,12,0
-113,4,0.0,12,0
-114,4,0.0,6,1
-115,4,0.0,13,0
-116,4,0.0,13,0
-117,4,0.0,14,0
-118,4,0.0,4,1
-119,4,0.0,14,0
-120,4,0.0,13,0
-121,4,0.0,11,1
-122,4,0.0,3,1
-123,4,0.0,14,0
-124,4,0.0,7,1
-125,4,0.0,4,1
-126,4,0.0,13,0
-127,4,0.0,13,0
-128,4,0.0,13,0
-129,4,0.0,7,1
-130,4,0.0,14,0
-131,4,0.0,11,0
-132,4,0.0,13,0
-133,4,0.0,11,1
-134,4,0.0,6,1
-135,4,0.0,14,0
-136,4,0.0,6,1
-137,4,0.0,13,0
-138,4,0.0,7,1
-139,4,0.0,6,1
-140,4,0.0,13,0
-141,4,0.0,7,1
-142,4,0.0,4,1
-143,4,0.0,11,1
-144,4,0.0,12,1
-145,4,0.0,12,0
-146,4,0.0,10,1
-147,4,0.0,15,0
-148,4,0.0,13,0
-149,4,0.0,14,0
-150,4,0.0,4,1
-151,4,0.0,11,0
-152,4,0.0,13,0
-153,4,0.0,10,1
-154,4,0.0,9,1
-155,4,0.0,14,0
-156,4,0.0,11,1
-157,4,0.0,11,0
-158,4,0.0,13,1
-159,4,0.0,4,1
-160,4,0.0,12,0
-161,4,0.0,9,1
-162,4,0.0,13,1
-163,4,0.0,13,0
-164,4,0.0,5,1
-165,4,0.0,4,1
-166,4,0.0,14,0
-167,4,0.0,11,0
-168,4,0.0,14,0
-169,4,0.0,3,1
-170,4,0.0,11,0
-171,4,0.0,14,0
-172,4,0.0,13,0
-173,4,0.0,15,0
-174,4,0.0,13,1
-175,4,0.0,11,1
-176,4,0.0,13,0
-177,4,0.0,14,0
-178,4,0.0,13,0
-179,4,0.0,12,0
-180,4,0.0,15,0
-181,4,0.0,3,1
-182,4,0.0,13,0
-183,4,0.0,4,1
-184,4,0.0,13,0
-185,4,0.0,10,1
-186,4,0.0,4,1
-187,4,0.0,11,0
-188,4,0.0,14,0
-189,4,0.0,4,1
-190,4,0.0,12,0
-191,4,0.0,12,0
-192,4,0.0,12,0
-193,4,0.0,3,1
-194,4,0.0,12,0
-195,4,0.0,12,0
-196,4,0.0,6,1
-197,4,0.0,14,0
-198,4,0.0,4,1
-199,4,0.0,9,1
-200,4,0.0,3,1
-201,4,0.0,8,1
-202,4,0.0,15,0
-203,4,0.0,6,1
-204,4,0.0,14,0
-205,4,0.0,4,1
-206,4,0.0,4,1
-207,4,0.0,13,0
-208,4,0.0,13,0
-209,4,0.0,13,0
