KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,37,0.0,1,1
-2,37,0.0,1,1
-3,37,0.0,1,1
-4,37,0.421875,32095228,1
-5,37,0.0,1,0
-6,37,0.0,1,1
-7,37,0.0,1,0
-8,37,0.0,288713,0
-9,37,0.0,2,1
-10,37,0.0,5063,1
-11,37,0.0,1,1
-12,37,0.0,67,1
-13,37,0.15625,11709785,0
-14,37,0.0,1,1
-15,37,0.0,1,0
-16,37,0.0,3492,1
-17,37,0.0,1,1
-18,37,0.0,1,0
-19,37,0.03125,2715376,0
-20,37,0.109375,11790652,1
-21,37,0.0,334,1
-22,37,0.0,1,0
-23,37,0.0,1,0
-24,37,0.0,1,0
-25,37,0.0,1,0
-26,37,0.140625,13908551,0
-27,37,0.0,1,1
-28,37,0.0,2,1
-29,37,0.0,1,1
-30,37,0.0,1,0
-31,37,0.046875,3469213,0
-32,37,1.046875,88525086,0
-33,37,0.0,1,0
-34,37,0.0625,5016363,1
-35,37,0.0,1,0
-36,37,0.0,275,1
-37,37,0.0,1877,1
-38,37,0.0,1,0
-39,37,0.0,1,1
-40,37,0.03125,1856918,1
-41,37,0.0,18864,0
-42,37,0.0,1,1
-43,37,0.0,1,0
-44,37,0.015625,1543017,0
-45,37,0.0,8643,0
-46,37,0.0,312,1
-47,37,0.0,1,0
-48,37,0.0,1,1
-49,37,0.0,1,0
-50,37,0.0,1,0
-51,37,0.0,550,0
-52,37,0.0,345,1
-53,37,0.0,8,1
-54,37,0.0,29,1
-55,37,0.0,1,0
-56,37,0.0,426106,0
-57,37,0.0,1,1
-58,37,0.0,2032,0
-59,37,0.0,3933,0
-60,37,0.0,1,1
-61,37,0.0,646,1
-62,37,0.0,1,0
-63,37,0.0,1,0
-64,37,0.0,1,0
-65,37,0.0,1,0
-66,37,0.0,18,1
-67,37,0.0,1,0
-68,37,0.0,1,1
-69,37,0.0,1,0
-70,37,0.0,103161,0
-71,37,0.0,1,1
-72,37,0.0,1,1
-73,37,0.0,1,1
-74,37,0.0,6016,0
-75,37,0.0,1,0
-76,37,0.0,102,1
-77,37,0.0,1,0
-78,37,0.1875,17282551,0
-79,37,0.0,5499,1
-80,37,0.0,1557,1
-81,37,0.0,1,0
-82,37,0.0,14347,1
-83,37,0.0,56022,1
-84,37,0.0,1,0
-85,37,0.0,218398,0
-86,37,0.0,1,0
-87,37,0.0,1,0
-88,37,0.0,1,0
-89,37,0.0,4705,0
-90,37,0.0,2,1
-91,37,0.8125,71646328,0
-92,37,0.0,874,0
-93,37,0.0,1,0
-94,37,0.0,1,0
-95,37,0.0,1152,1
-96,37,0.0,1034,1
-97,37,0.0,1,0
-98,37,0.0,316352,1
-99,37,0.0,1,0
-100,37,0.0,4,1
-101,37,0.0,17654,1
-102,37,0.0,1,1
-103,37,0.0,166989,1
-104,37,0.0,1,0
-105,37,0.0,1,0
-106,37,0.0,722896,0
-107,37,0.078125,4974413,0
-108,37,0.0,1,1
-109,37,0.0,2,1
-110,37,0.0,17184,0
-111,37,0.71875,60030781,1
-112,37,0.0,1,0
-113,37,0.0,1,0
-114,37,0.015625,713132,1
-115,37,0.0,1,0
-116,37,0.0,1,0
-117,37,0.0,347438,0
-118,37,0.0,676,1
-119,37,0.0,1,0
-120,37,0.0,1,0
-121,37,0.0,1,1
-122,37,0.0,51246,1
-123,37,0.0,1,0
-124,37,0.0,133,1
-125,37,0.0,143,1
-126,37,1.578125,128516854,0
-127,37,0.0,223694,0
-128,37,0.0,1,0
-129,37,0.1875,16575662,1
-130,37,0.0,1,0
-131,37,0.015625,1894568,0
-132,37,0.171875,13310160,0
-133,37,0.0,1,1
-134,37,0.0,798,1
-135,37,0.0,16014,0
-136,37,0.015625,1236341,1
-137,37,0.0,1,0
-138,37,0.0,420,1
-139,37,0.0,1,1
-140,37,0.0,62722,0
-141,37,0.0,1,1
-142,37,0.0,51731,1
-143,37,0.0,24,1
-144,37,0.015625,990856,1
-145,37,0.0,1,0
-146,37,0.0,2980,1
-147,37,0.40625,42759622,0
-148,37,0.0,1,0
-149,37,0.0,1,0
-150,37,0.0,1,1
-151,37,0.0,1,0
-152,37,0.0,1,0
-153,37,0.0,1,1
-154,37,0.0,16187,1
-155,37,0.0,1,0
-156,37,0.0,55889,1
-157,37,0.0,2787,0
-158,37,0.0,46,1
-159,37,0.0,1,1
-160,37,0.0,1,0
-161,37,0.0,1838,1
-162,37,0.0,1779,1
-163,37,0.0,1,0
-164,37,0.015625,945819,0
-165,37,0.0,11819,1
-166,37,0.0,1,0
-167,37,0.0,1,0
-168,37,0.890625,75824655,0
-169,37,0.0,27,1
-170,37,0.0,1,0
-171,37,0.046875,4324679,0
-172,37,0.0,1,0
-173,37,0.0,1,0
-174,37,0.0,8,1
-175,37,0.0,1987,1
-176,37,0.03125,4130263,0
-177,37,0.0,4920,0
-178,37,0.0,1,0
-179,37,0.0,1,0
-180,37,0.0,1,0
-181,37,0.0,28,1
-182,37,0.0,48243,0
-183,37,0.0,1103,1
-184,37,0.0,1,0
-185,37,0.625,56703850,1
-186,37,0.0,1,1
-187,37,0.0,1,0
-188,37,0.0,1,0
-189,37,0.0,43,1
-190,37,0.0,189,0
-191,37,0.0,1,0
-192,37,0.0,1,0
-193,37,0.0,1,1
-194,37,0.0,1,0
-195,37,0.0,1,0
-196,37,0.0,1748,1
-197,37,0.0,1,0
-198,37,0.0,1,1
-199,37,0.0,6998,1
-200,37,0.0,702737,1
-201,37,0.0,30,1
-202,37,0.0,17949,0
-203,37,0.0,44,1
-204,37,0.0,1,0
-205,37,0.0,8,1
-206,37,0.0,1,1
-207,37,0.0,1,0
-208,37,0.0,1,0
-209,37,0.0,1,0
-210,37,0.03125,2973929,0
-211,37,0.0,1,1
-212,37,0.0,1,1
-213,37,0.015625,2590947,1
-214,37,0.0,440,1
-215,37,0.0,1,0
-216,37,0.0,8606,0
-217,37,0.0,1,0
-218,37,0.015625,1311236,0
-219,37,0.0,1,0
-220,37,0.0,17094,1
-221,37,0.0,227376,0
-222,37,0.078125,7903482,1
-223,37,0.0,74,0
-224,37,0.0,305,1
-225,37,0.015625,772103,0
-226,37,0.0,342471,0
-227,37,0.0,1,0
-228,37,0.0,10,1
-229,37,0.0,6318,1
-230,37,0.015625,685988,0
-231,37,0.0,23446,1
-232,37,0.0,82,1
-233,37,0.015625,1917842,0
-234,37,0.0625,6167161,1
-235,37,0.0,1,1
-236,37,0.0,54682,0
-237,37,0.0,4,1
-238,37,0.0,473183,1
-239,37,0.0,1,0
-240,37,0.0,1,1
-241,37,0.0,3678,0
-242,37,0.0,1,0
-243,37,0.0,13597,0
-244,37,0.015625,8278,0
-245,37,0.0,1,1
-246,37,0.0,1,0
-247,37,0.0,1,0
-248,37,0.0,1,0
-249,37,0.0,34736,1
-250,37,0.0,1,1
-251,37,0.046875,4259435,0
-252,37,0.0,385,1
-253,37,0.0,681716,0
-254,37,0.9375,80535278,0
-255,37,0.0,1,0
-256,37,0.0,408528,0
-257,37,0.0,1,1
-258,37,0.0,81,1
-259,37,0.0,1,1
-260,37,0.71875,65431512,0
-261,37,1.5,141929132,0
-262,37,0.0,1,0
-263,37,0.0,1,0
-264,37,0.0,1,0
-265,37,0.0,196222,0
-266,37,0.0,1,0
-267,37,0.0,477369,0
-268,37,0.0,2931,1
-269,37,0.0,1,0
-270,37,0.0,1,0
-271,37,0.0,31920,1
-272,37,0.0,1450,1
-273,37,0.03125,3271707,1
-274,37,0.0,1,1
-275,37,0.0,11,1
-276,37,0.0,1,0
-277,37,0.0,19,1
-278,37,0.03125,2247065,0
-279,37,0.0,1,0
-280,37,0.0,1,1
-281,37,0.0,1,0
-282,37,0.0,1,0
-283,37,0.0,240,1
-284,37,0.578125,48114021,0
-285,37,0.0,1,1
-286,37,0.0,1,0
-287,37,0.0,1,0
-288,37,0.0,1,0
-289,37,0.0,137736,1
-290,37,0.0,1,0
-291,37,0.0,1,1
-292,37,0.0,1,0
-293,37,0.0,99610,0
-294,37,0.0,1,0
-295,37,0.046875,4676565,1
-296,37,0.0,1,1
-297,37,0.0,934,1
-298,37,0.0,1258,1
-299,37,0.0,299,1
-300,37,0.0,89081,1
-301,37,0.0,1,1
-302,37,0.0,1,1
-303,37,0.0,1,0
-304,37,0.0,1,1
-305,37,0.0,1,0
-306,37,0.0,589643,1
-307,37,0.0,1,1
-308,37,0.0,1,0
-309,37,0.0,1,1
-310,37,0.0,1,0
-311,37,0.0,267309,1
-312,37,0.03125,2241035,0
-313,37,0.0,1,0
-314,37,0.0,1,0
-315,37,0.0,1,1
-316,37,0.0,64,1
-317,37,0.0,3164,1
-318,37,0.0,10563,1
-319,37,0.0,1,0
-320,37,0.0,39,1
-321,37,0.0,551,1
-322,37,0.0,1,0
-323,37,0.0,136,0
-324,37,0.0,1412,1
-325,37,0.0,1,0
-326,37,0.03125,1794766,1
-327,37,0.0,1,0
-328,37,4.609375,412392044,0
-329,37,0.015625,58405,0
-330,37,0.03125,2885393,1
-331,37,0.0,1755,0
-332,37,0.0,71112,1
-333,37,0.0,1,1
-334,37,0.0,1,1
-335,37,0.0,1,0
-336,37,0.0,1,1
-337,37,0.0,1,0
-338,37,0.0,345811,1
-339,37,0.0,235,1
-340,37,0.0,1,0
-341,37,0.0,1,1
-342,37,0.0,449,1
-343,37,0.0,62365,0
-344,37,0.0,1,1
-345,37,0.0,28,1
-346,37,0.109375,8421822,0
-347,37,0.0,1830,1
-348,37,0.0,1,0
-349,37,0.0,8113,1
-350,37,0.140625,13637662,1
-351,37,0.0,1,0
-352,37,0.0,1,1
-353,37,0.0,1,1
-354,37,0.0,1,0
