KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,35,0.0,25,1
-2,35,0.0,1,1
-3,35,0.0,3,1
-4,35,0.109375,6299820,1
-5,35,0.0,33663,0
-6,35,0.0,4,1
-7,35,0.0,1,0
-8,35,0.0,1,0
-9,35,0.0,290,1
-10,35,0.0,1,1
-11,35,0.0,22,1
-12,35,0.0,1,1
-13,35,0.0,1,0
-14,35,0.0,1,1
-15,35,0.0,2142,0
-16,35,0.0,1,1
-17,35,0.0,1,1
-18,35,0.0,1,0
-19,35,0.0,1,0
-20,35,0.046875,2451249,1
-21,35,0.0,1,1
-22,35,0.0,1,0
-23,35,0.0,1,0
-24,35,0.171875,12272363,0
-25,35,0.0,3013,0
-26,35,0.46875,30504931,0
-27,35,0.0,1,1
-28,35,0.0,37,1
-29,35,0.0,1,1
-30,35,0.015625,1,0
-31,35,0.828125,67799324,0
-32,35,0.0,15631,0
-33,35,0.0,1,0
-34,35,0.40625,35497318,1
-35,35,0.0,1,0
-36,35,0.0,113,1
-37,35,0.0,623,1
-38,35,0.0,284060,0
-39,35,0.0,1,1
-40,35,0.015625,596218,1
-41,35,0.0,1,0
-42,35,0.0,1,1
-43,35,0.0,8114,0
-44,35,0.0,1,0
-45,35,2.3125,225684043,0
-46,35,0.0,45,1
-47,35,0.015625,336551,0
-48,35,0.0,1,1
-49,35,0.0625,6334266,0
-50,35,0.0,1,0
-51,35,0.21875,20275853,0
-52,35,0.0,11281,1
-53,35,0.0,62,1
-54,35,0.0,11,1
-55,35,0.0,1,0
-56,35,0.015625,414383,0
-57,35,0.0,1,1
-58,35,0.1875,17506180,0
-59,35,0.0,1,0
-60,35,0.0,184995,1
-61,35,0.0,1,1
-62,35,0.0,1304,0
-63,35,0.0,1,0
-64,35,0.09375,7486495,0
-65,35,0.0,1,0
-66,35,0.0,1,1
-67,35,0.0,1,0
-68,35,0.0,20,1
-69,35,0.0,1,0
-70,35,0.0,1,0
-71,35,0.0,1,1
-72,35,0.0,4580,1
-73,35,0.0,1941,1
-74,35,0.015625,395390,0
-75,35,0.0,1,0
-76,35,0.0,243,1
-77,35,0.0,1,0
-78,35,0.03125,1752553,0
-79,35,0.0,245,1
-80,35,0.0,2043,1
-81,35,0.0,210587,0
-82,35,0.0,54665,1
-83,35,0.015625,11955,1
-84,35,0.0,1,0
-85,35,0.046875,3830803,0
-86,35,0.0,3121,0
-87,35,0.0,1,0
-88,35,0.0,8711,0
-89,35,0.0,1,0
-90,35,0.0,397,1
-91,35,0.0,78489,0
-92,35,0.0,1,0
-93,35,0.328125,28551141,0
-94,35,0.0,3785,0
-95,35,0.0,206,1
-96,35,0.0,1401,1
-97,35,0.0,1,0
-98,35,0.0,3877,1
-99,35,0.0,1,0
-100,35,0.0,1,1
-101,35,0.0,6684,1
-102,35,0.0,4,1
-103,35,0.0,1,1
-104,35,0.0,1,0
-105,35,0.0,6946,0
-106,35,0.0,1,0
-107,35,0.0,1,0
-108,35,0.0,42800,1
-109,35,0.0,1,1
-110,35,0.0,515,0
-111,35,0.0,204494,1
-112,35,0.15625,15473353,0
-113,35,0.0,1,0
-114,35,0.0,10147,1
-115,35,0.0,1,0
-116,35,0.0,1,0
-117,35,0.0,1,0
-118,35,0.0,269,1
-119,35,0.0,1,0
-120,35,0.0,1191,0
-121,35,0.0,1,1
-122,35,0.0,73378,1
-123,35,0.0,1,0
-124,35,0.0,1,1
-125,35,0.0,67,1
-126,35,0.0625,6392379,0
-127,35,0.0,6467,0
-128,35,0.0,1,0
-129,35,0.015625,1428866,1
-130,35,0.0,1,0
-131,35,0.0,1,0
-132,35,0.0,24476,0
-133,35,0.0,183951,1
-134,35,0.0,75,1
-135,35,0.0,503323,0
-136,35,0.0,1,1
-137,35,0.0,61476,0
-138,35,0.0,17771,1
-139,35,0.0,2,1
-140,35,0.0,163798,0
-141,35,0.0,26,1
-142,35,0.015625,709,1
-143,35,0.0,1,1
-144,35,0.0,2655,1
-145,35,0.0,1,0
-146,35,0.0,1,1
-147,35,0.0,1,0
-148,35,0.0,307,0
-149,35,0.0,1,0
-150,35,0.0,4,1
-151,35,0.0,37258,0
-152,35,0.0,1,0
-153,35,0.0,22,1
-154,35,0.015625,347894,1
-155,35,0.0,1,0
-156,35,0.0,3665,1
-157,35,0.0,435638,0
-158,35,0.0,1,1
-159,35,0.0,34,1
-160,35,0.0,17777,0
-161,35,0.0,24089,1
-162,35,0.0,2644,1
-163,35,0.0,1,0
-164,35,0.8125,70480015,0
-165,35,0.0,1,1
-166,35,0.0,1,0
-167,35,0.0,1,0
-168,35,0.0,87717,0
-169,35,0.015625,930045,1
-170,35,0.0,1,0
-171,35,0.0,359659,0
-172,35,0.0,1,0
-173,35,0.0,1,0
-174,35,0.0,164,1
-175,35,0.0,1,1
-176,35,0.0,1,0
-177,35,0.0,1,0
-178,35,0.0,100308,0
-179,35,0.0,1,0
-180,35,0.0,1,0
-181,35,0.0,2,1
-182,35,0.0,1,0
-183,35,0.0,1,1
-184,35,0.0,1,0
-185,35,0.0,112,1
-186,35,0.0,24,1
-187,35,0.03125,1481056,0
-188,35,0.0,1,0
-189,35,0.0,7,1
-190,35,0.0,1,0
-191,35,0.0,348385,0
-192,35,0.0,896,0
-193,35,0.0,5,1
-194,35,0.0,1,0
-195,35,0.0625,4888514,0
-196,35,0.0,87255,1
-197,35,0.0,1,0
-198,35,0.0,3,1
-199,35,0.0,34,1
-200,35,0.046875,5044454,1
-201,35,0.0,716,1
-202,35,0.0,1,0
-203,35,0.0,349,1
-204,35,0.0,1,0
-205,35,0.0,15196,1
-206,35,0.0,1,1
-207,35,0.0,1,0
-208,35,0.0,1,0
-209,35,0.0,485784,0
-210,35,0.078125,6826218,0
-211,35,0.0,1,1
-212,35,0.0,40,1
-213,35,0.6875,62097126,1
-214,35,0.0,6,1
-215,35,0.015625,384772,0
-216,35,0.0,1,0
-217,35,0.0,1,0
-218,35,0.0,1,0
-219,35,0.0,1,0
-220,35,0.0,6,1
-221,35,0.0,541484,0
-222,35,0.0,5934,1
-223,35,0.0,1,0
-224,35,0.0,227,1
-225,35,0.015625,764684,0
-226,35,0.0,15550,0
-227,35,0.0,1,0
-228,35,0.0,1,1
-229,35,0.015625,948,1
-230,35,0.0,1,0
-231,35,0.0,7995,1
-232,35,0.0,106,1
-233,35,0.0,1,0
-234,35,0.0,32,1
-235,35,0.0,1177,1
-236,35,0.0,45400,0
-237,35,0.0,24675,1
-238,35,0.0,19634,1
-239,35,0.0,1,0
-240,35,0.0,1,1
-241,35,0.0,1,0
-242,35,0.0,1208,0
-243,35,0.015625,1005716,0
-244,35,0.0,1,0
-245,35,0.0,1,1
-246,35,0.015625,796116,0
-247,35,0.0,1,0
-248,35,0.0,1,0
-249,35,0.0,377060,1
-250,35,0.0,1,1
-251,35,0.0,1,0
-252,35,0.0,3,1
-253,35,0.078125,8169568,0
-254,35,0.0,0,1
-255,35,0.0,186285,0
-256,35,0.0,1,0
-257,35,0.0,2,1
-258,35,0.0,2,1
-259,35,0.0,38,1
-260,35,0.0,27556,0
-261,35,0.1875,18576393,0
-262,35,0.0,1,0
-263,35,0.0,1,0
-264,35,0.0,1,0
-265,35,0.0,1,0
-266,35,0.0,1,0
-267,35,0.0,65868,0
-268,35,0.0,1,1
-269,35,0.0,533685,0
-270,35,0.0,97859,0
-271,35,0.359375,27934941,1
-272,35,0.0,5770,1
-273,35,0.0,303,1
-274,35,0.0,1,1
-275,35,0.0,1,1
-276,35,0.0,1,0
-277,35,0.0,1,1
-278,35,0.015625,1127862,0
-279,35,0.0,1,0
-280,35,0.0,1,1
-281,35,0.0,1,0
-282,35,0.0,1,0
-283,35,0.0,1,1
-284,35,0.0,9976,0
-285,35,0.0,3,1
-286,35,0.0,1349191,0
-287,35,0.0,6071,0
-288,35,0.0,29209,0
-289,35,0.0,303528,1
-290,35,0.0,1,0
-291,35,0.0,25,1
-292,35,0.0,1,0
-293,35,0.0,4684,0
-294,35,0.0,1,0
-295,35,0.0,132,1
-296,35,0.0,8,1
-297,35,0.0,394,1
-298,35,0.0,1,1
-299,35,0.0,18,1
-300,35,0.34375,27422535,1
-301,35,0.0,1104,1
-302,35,0.0625,6851857,1
-303,35,0.0,3621,0
-304,35,0.0,34,1
-305,35,0.0,1,0
-306,35,0.015625,744721,1
-307,35,0.0,1,1
-308,35,0.0,1,0
-309,35,0.0,1,1
-310,35,0.0,37769,0
-311,35,0.0,3591,1
-312,35,0.0,33542,0
-313,35,0.0,1,0
-314,35,0.0,1,0
-315,35,0.0,1,1
-316,35,0.0,1,1
-317,35,0.0,196,1
-318,35,0.0,1,1
-319,35,0.0,1,0
-320,35,0.0,16,1
-321,35,0.0,1,1
-322,35,0.015625,1629935,0
-323,35,0.328125,25767921,0
-324,35,0.0,1,1
-325,35,0.0,1,0
-326,35,0.0,6133,1
