KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,27,0.0,1,1
-2,27,0.0,1,1
-3,27,0.0,10,1
-4,27,0.03125,1886267,1
-5,27,0.0,22721,0
-6,27,0.0,1,1
-7,27,0.0,1,0
-8,27,0.0,1,0
-9,27,0.0,1,1
-10,27,0.0,12,1
-11,27,0.0,261,1
-12,27,0.0,1,1
-13,27,0.0,70131,0
-14,27,0.0,1,1
-15,27,0.0,1,0
-16,27,0.0,61,1
-17,27,0.0,1,1
-18,27,0.0,41508,0
-19,27,0.0,1,0
-20,27,0.0,2998,1
-21,27,0.0,1265,1
-22,27,0.0,1,0
-23,27,0.0,2517,0
-24,27,0.0,17781,0
-25,27,0.0,1,0
-26,27,0.0,26196,0
-27,27,0.0,1,1
-28,27,0.0,1,1
-29,27,0.0,1,1
-30,27,0.0,1,0
-31,27,0.0,377,0
-32,27,0.015625,958321,0
-33,27,0.0,1,0
-34,27,0.015625,378917,1
-35,27,0.0,21259,0
-36,27,0.0,49,1
-37,27,0.0,99,1
-38,27,0.0,1,0
-39,27,0.0,1,1
-40,27,0.0,588,1
-41,27,0.0,1619,0
-42,27,0.0,49,1
-43,27,0.0,1,0
-44,27,0.0,1,0
-45,27,0.015625,112071,0
-46,27,0.0,398,1
-47,27,0.0,1,0
-48,27,0.0,1,1
-49,27,0.0,1,0
-50,27,0.0,1,0
-51,27,0.015625,1041254,0
-52,27,0.0,21023,1
-53,27,0.0,1,1
-54,27,0.0,1,1
-55,27,0.0,1,0
-56,27,0.0,3058,0
-57,27,0.0,1,1
-58,27,0.0,210921,0
-59,27,0.015625,343108,0
-60,27,0.0,4828,1
-61,27,0.0,88,1
-62,27,0.0,1,0
-63,27,0.0,1,0
-64,27,0.0,1,0
-65,27,0.0,1,0
-66,27,0.0,1,1
-67,27,0.0,1325,0
-68,27,0.0,1,1
-69,27,0.0,1,0
-70,27,0.0,1,0
-71,27,0.0,1,1
-72,27,0.0,8,1
-73,27,0.0,1,1
-74,27,0.0,4096,0
-75,27,0.0,1,0
-76,27,0.0,58,1
-77,27,0.0,1,0
-78,27,0.03125,2697572,0
-79,27,0.0,1,1
-80,27,0.0,94,1
-81,27,0.0,1,0
-82,27,0.0,65,1
-83,27,0.0,1,1
-84,27,0.0,39,0
-85,27,0.0,22,0
-86,27,0.0,1,0
-87,27,0.0,398,0
-88,27,0.0,1,0
-89,27,0.0,1,0
-90,27,0.0,13,1
-91,27,0.015625,1850,0
-92,27,0.0,1,0
-93,27,0.0,1,0
-94,27,0.0,1,0
-95,27,0.0,37,1
-96,27,0.0,1,1
-97,27,0.0,1,0
-98,27,0.0,110879,1
-99,27,0.0,56707,0
-100,27,0.0,25,1
-101,27,0.0,142,1
-102,27,0.0,1,1
-103,27,0.0,1,1
-104,27,0.0,1,0
-105,27,0.0,1,0
-106,27,0.0,1,0
-107,27,0.0,1,0
-108,27,0.0,10064,1
-109,27,0.0,1,1
-110,27,0.0,1,0
-111,27,0.0,221075,1
-112,27,0.0,1,0
-113,27,0.0,1,0
-114,27,0.0,82559,1
-115,27,0.0,214,0
-116,27,0.0,1,0
-117,27,0.0,1,0
-118,27,0.0,95,1
-119,27,0.0,1,0
-120,27,0.0,1,0
-121,27,0.0,1,1
-122,27,0.0,1093,1
-123,27,0.0,80084,0
-124,27,0.0,1,1
-125,27,0.0,1,1
-126,27,0.0,1,0
-127,27,0.0,1,0
-128,27,0.0,1,0
-129,27,0.0,82,1
-130,27,0.0,3539,0
-131,27,0.0,1,0
-132,27,0.0,175778,0
-133,27,0.0,2135,1
-134,27,0.0,1,1
-135,27,0.0,1,0
-136,27,0.0,485,1
-137,27,0.0,1696,0
-138,27,0.0,412,1
-139,27,0.0,134,1
-140,27,0.0,88955,0
-141,27,0.0,1,1
-142,27,0.0,9764,1
-143,27,0.0,1,1
-144,27,0.0,77418,1
-145,27,0.0,18889,0
-146,27,0.0,1552,1
-147,27,0.0,1,0
-148,27,0.0,1,0
-149,27,0.0,1,0
-150,27,0.0,5,1
-151,27,0.0,84,0
-152,27,0.0,1,0
-153,27,0.0,1,1
-154,27,0.0,1,1
-155,27,0.0,1,0
-156,27,0.0,0,1
-157,27,0.0,50975,0
-158,27,0.0,132,1
-159,27,0.0,1,1
-160,27,0.0,1,0
-161,27,0.0,12,1
-162,27,0.0,1,1
-163,27,0.0,1,0
-164,27,0.0,3022,0
-165,27,0.0,1,1
-166,27,0.0,1,0
-167,27,0.0,1979,0
-168,27,0.03125,2170297,0
-169,27,0.0,108784,1
-170,27,0.0,7671,0
-171,27,0.0,1,0
-172,27,0.0,1,0
-173,27,0.0,60,0
-174,27,0.0,112,1
-175,27,0.0,431,1
-176,27,0.0,1,0
-177,27,0.0,1,0
-178,27,0.0,1,0
-179,27,0.0,1,0
-180,27,0.0,2628,0
-181,27,0.0,1,1
-182,27,0.0,1,0
-183,27,0.0,53,1
-184,27,0.0,1,0
-185,27,0.015625,724235,1
-186,27,0.0,41,1
-187,27,0.0,1,0
-188,27,0.0,1,0
-189,27,0.0,1,1
-190,27,0.0,1,0
-191,27,0.0,1,0
-192,27,0.0,1,0
-193,27,0.0,1,1
-194,27,0.0,24824,0
-195,27,0.0,82994,0
-196,27,0.0,1,1
-197,27,0.0,266129,0
-198,27,0.0,22,1
-199,27,0.0,63,1
-200,27,0.0,28592,1
-201,27,0.0,113,1
-202,27,0.015625,448986,0
-203,27,0.0,15,1
-204,27,0.0,1,0
-205,27,0.0,2,1
-206,27,0.0,4,1
-207,27,0.0,64840,0
-208,27,0.0,1,0
-209,27,0.0,1,0
-210,27,0.0,1273,0
-211,27,0.0,1,1
-212,27,0.0,1,1
-213,27,0.0,48,1
-214,27,0.0,1,1
-215,27,0.0,27750,0
-216,27,0.0,828,0
-217,27,0.0,21410,0
-218,27,0.0,205799,0
-219,27,0.0,1,0
-220,27,0.0,45014,1
-221,27,0.0,21221,0
-222,27,0.0,68275,1
-223,27,0.0,24148,0
-224,27,0.0,1,1
-225,27,0.0,1,0
-226,27,0.0,1,0
-227,27,0.015625,260556,0
-228,27,0.0,1,1
-229,27,0.0,67384,1
-230,27,0.0,1,0
-231,27,0.0,4,1
-232,27,0.0,12,1
-233,27,0.0,1053,0
-234,27,0.0,110,1
-235,27,0.0,15,1
-236,27,0.0,1,0
-237,27,0.0,1,1
-238,27,0.0,38680,1
-239,27,0.0,1,0
-240,27,0.0,7,1
-241,27,0.0,1,0
-242,27,0.0,27485,0
-243,27,0.0,3145,0
-244,27,0.0,1,0
-245,27,0.0,131,1
-246,27,0.0,1,0
-247,27,0.0,1,0
-248,27,0.0,1,0
-249,27,0.0,3543,1
-250,27,0.0,1,1
-251,27,0.0,1,0
-252,27,0.0,64,1
-253,27,0.0,1,0
-254,27,0.0,1,0
-255,27,0.0,1,0
-256,27,0.0,610,0
-257,27,0.0,1,1
-258,27,0.0,32121,1
-259,27,0.0,62,1
-260,27,0.0,432240,0
-261,27,0.0,23871,0
-262,27,0.0,233,0
-263,27,0.0,1,0
-264,27,0.015625,373126,0
-265,27,0.0,1,0
-266,27,0.0,1,0
-267,27,0.0,1,0
-268,27,0.0,1039,1
-269,27,0.0,41084,0
-270,27,0.0,1,0
-271,27,0.015625,495022,1
-272,27,0.0,613,1
-273,27,0.0,682236,1
-274,27,0.0,1,1
-275,27,0.0,1,1
-276,27,0.0,471,0
-277,27,0.0,42,1
-278,27,0.0,1,0
-279,27,0.0,1,0
-280,27,0.0,17,1
-281,27,0.0,1,0
-282,27,0.0,0,1
-283,27,0.0,161,1
-284,27,0.0,1,0
-285,27,0.0,21,1
-286,27,0.0,112765,0
-287,27,0.0,1,0
-288,27,0.0,1,0
-289,27,0.015625,1327959,1
-290,27,0.0,1954,0
-291,27,0.0,3,1
-292,27,0.0,1,0
-293,27,0.0,1,0
-294,27,0.0,5794,0
-295,27,0.0,297422,1
-296,27,0.0,1,1
-297,27,0.0,359,1
-298,27,0.0,28,1
-299,27,0.0,1034,1
-300,27,0.0,1178,1
-301,27,0.0,1,1
-302,27,0.0,6276,1
-303,27,0.0,745,0
-304,27,0.0,1,1
-305,27,0.0,1,0
-306,27,0.015625,332252,1
-307,27,0.0,93,1
-308,27,0.0,432,0
-309,27,0.0,1,1
-310,27,0.0,1,0
-311,27,0.0,707,1
-312,27,0.0,1,0
-313,27,0.0,1,0
-314,27,0.0,1,0
-315,27,0.0,159,1
-316,27,0.0,1,1
-317,27,0.0,1910,1
-318,27,0.0,979,1
-319,27,0.0,1,0
-320,27,0.0,23,1
-321,27,0.0,121,1
-322,27,0.0,1,0
-323,27,0.0,1,0
-324,27,0.0,4569,1
-325,27,0.0,1,0
-326,27,0.0,3,1
-327,27,0.0,2465,0
-328,27,0.0,17555,0
-329,27,0.0,95,0
-330,27,0.0,14381,1
-331,27,0.0,487,0
-332,27,0.0,23786,1
-333,27,0.0,1,1
-334,27,0.0,1,1
-335,27,0.0,9018,0
-336,27,0.0,12,1
-337,27,0.0,1,0
-338,27,0.0,13388,1
-339,27,0.0,2117,1
-340,27,0.0,25878,0
-341,27,0.0,1,1
-342,27,0.015625,274496,1
-343,27,0.0,1,0
-344,27,0.0,126,1
-345,27,0.0,112,1
-346,27,0.0,1,0
-347,27,0.0,1,1
-348,27,0.0,1,0
-349,27,0.0,1,1
-350,27,0.0,68674,1
-351,27,0.0,1,0
-352,27,0.0,1,1
-353,27,0.0,1,1
-354,27,0.0,1,0
-355,27,0.0,1,1
-356,27,0.0,174,1
-357,27,0.0,1,0
-358,27,0.0,28151,0
-359,27,0.0,1,1
-360,27,0.0,46897,1
-361,27,0.0,1,1
-362,27,0.0,1,0
-363,27,0.0,1,0
-364,27,0.0,284967,1
-365,27,0.0,14229,1
-366,27,0.015625,315175,1
-367,27,0.0,1,0
-368,27,0.0,1,0
-369,27,0.0,31,1
-370,27,0.0,71,0
-371,27,0.0,1,0
-372,27,0.0,3,1
-373,27,0.0,1,0
-374,27,0.0,1,0
-375,27,0.0,1190,1
-376,27,0.0,60,1
-377,27,0.0,8,1
-378,27,0.0,459,1
-379,27,0.0,4,1
-380,27,0.0,1162,1
-381,27,0.0,39,1
-382,27,0.0,1,0
-383,27,0.0,1,0
-384,27,0.0,1,0
-385,27,0.0,65051,0
-386,27,0.0,1285,1
-387,27,0.0,8,1
-388,27,0.0,1,1
-389,27,0.0,6,1
-390,27,0.0,1,1
-391,27,0.0,1,1
-392,27,0.0,10,1
-393,27,0.0,1,1
-394,27,0.0,1,0
-395,27,0.0,1,0
-396,27,0.0,1,0
-397,27,0.0,155,1
-398,27,0.015625,1615011,1
-399,27,0.0,48607,1
-400,27,0.0,1,0
-401,27,0.0,4579,1
-402,27,0.0,13804,0
-403,27,0.0,1,0
-404,27,0.0,13681,1
-405,27,0.0,53347,0
-406,27,0.0,19,1
-407,27,0.0,762,1
-408,27,0.0,28,1
-409,27,0.0,84235,1
-410,27,0.0,1,0
-411,27,0.0,26,1
-412,27,0.0,1,0
-413,27,0.0,15,1
-414,27,0.0,2075,1
-415,27,0.0,1,0
-416,27,0.0,2532,1
-417,27,0.0,1,1
-418,27,0.0,1,0
-419,27,0.0,11,1
-420,27,0.0,1,0
-421,27,0.0,98022,1
-422,27,0.0,1,0
-423,27,0.0,9625,0
-424,27,0.0,161074,1
-425,27,0.0,32839,1
-426,27,0.0,1,1
-427,27,0.0,1,0
-428,27,0.0,2,1
-429,27,0.0,1,0
-430,27,0.0,1,1
-431,27,0.0,1091,1
-432,27,0.0,118,1
-433,27,0.0,1860,1
-434,27,0.0,53816,0
-435,27,0.0,1,0
-436,27,0.0,19835,1
-437,27,0.0,1,1
-438,27,0.0,128,0
-439,27,0.0,31175,1
-440,27,0.0,3179,1
-441,27,0.0,91,1
-442,27,0.0,1,1
-443,27,0.0,1,0
-444,27,0.015625,473628,0
-445,27,0.0,1,0
-446,27,0.0,9728,1
-447,27,0.0,313,0
-448,27,0.0,1,1
-449,27,0.0,4,1
-450,27,0.0,731,1
-451,27,0.0,1,0
-452,27,0.0,1,0
-453,27,0.0,1,0
-454,27,0.0,6,1
-455,27,0.0,4,1
-456,27,0.0,53462,0
