KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,15,0.0,6,1
-2,15,0.0,2,1
-3,15,0.0,7,1
-4,15,0.0,109,1
-5,15,0.0,32766,0
-6,15,0.0,2,1
-7,15,0.0,32688,0
-8,15,0.0,32754,0
-9,15,0.0,6,1
-10,15,0.0,8,1
-11,15,0.0,3,1
-12,15,0.0,17,1
-13,15,0.0,32616,0
-14,15,0.0,4,1
-15,15,0.0,31,0
-16,15,0.0,7,1
-17,15,0.0,3,1
-18,15,0.0,22910,0
-19,15,0.0,32760,0
-20,15,0.0,102,1
-21,15,0.0,11,1
-22,15,0.0,8543,0
-23,15,0.0,20133,0
-24,15,0.0,23789,0
-25,15,0.0,17479,0
-26,15,0.0,8529,0
-27,15,0.0,2,1
-28,15,0.0,5,1
-29,15,0.0,2,1
-30,15,0.0,32406,0
-31,15,0.0,30739,0
-32,15,0.0,1852,0
-33,15,0.0,0,1
-34,15,0.0,2764,1
-35,15,0.0,17632,0
-36,15,0.0,4,1
-37,15,0.0,1808,1
-38,15,0.0,423,0
-39,15,0.0,2,1
-40,15,0.0,270,1
-41,15,0.0,32746,0
-42,15,0.0,2,1
-43,15,0.0,32767,0
-44,15,0.0,7195,0
-45,15,0.0,8068,0
-46,15,0.0,11,1
-47,15,0.0,32767,0
-48,15,0.0,2,1
-49,15,0.0,28764,0
-50,15,0.0,26250,0
-51,15,0.0,32043,0
-52,15,0.0,22,1
-53,15,0.0,4,1
-54,15,0.0,4,1
-55,15,0.0,31313,0
-56,15,0.0,20588,0
-57,15,0.0,7,1
-58,15,0.0,73,0
-59,15,0.0,24,0
-60,15,0.0,7,1
-61,15,0.0,5,1
-62,15,0.0,32767,0
-63,15,0.0,2494,0
-64,15,0.0,22415,0
-65,15,0.0,16966,0
-66,15,0.0,7,1
-67,15,0.0,11372,0
-68,15,0.0,2,1
-69,15,0.0,5904,0
-70,15,0.0,27742,0
-71,15,0.0,3,1
-72,15,0.0,9,1
-73,15,0.0,39,1
-74,15,0.0,2194,0
-75,15,0.0,1324,0
-76,15,0.0,8,1
-77,15,0.0,199,0
-78,15,0.0,32748,0
-79,15,0.0,9,1
-80,15,0.0,11,1
-81,15,0.0,32157,0
-82,15,0.0,11,1
-83,15,0.0,10,1
-84,15,0.0,32530,0
-85,15,0.0,481,0
-86,15,0.0,205,0
-87,15,0.0,4941,0
-88,15,0.015625,32767,0
-89,15,0.0,32087,0
-90,15,0.0,14,1
-91,15,0.0,1097,0
-92,15,0.0,32767,0
-93,15,0.0,610,0
-94,15,0.0,14799,0
-95,15,0.0,5,1
-96,15,0.0,5,1
-97,15,0.0,1355,0
-98,15,0.0,850,1
-99,15,0.0,30194,0
-100,15,0.0,3,1
-101,15,0.0,9,1
-102,15,0.0,3,1
-103,15,0.0,7,1
-104,15,0.0,30245,0
-105,15,0.015625,25074,0
-106,15,0.0,3228,0
-107,15,0.0,87,0
-108,15,0.0,10,1
-109,15,0.0,3,1
-110,15,0.0,26598,0
-111,15,0.0,3969,1
-112,15,0.0,32104,0
-113,15,0.0,30129,0
-114,15,0.0,21,1
-115,15,0.0,32767,0
-116,15,0.0,24365,0
-117,15,0.0,20235,0
-118,15,0.0,11,1
-119,15,0.0,1684,0
-120,15,0.015625,28701,0
-121,15,0.0,3,1
-122,15,0.0,0,1
-123,15,0.0,98,0
-124,15,0.0,6,1
-125,15,0.0,3,1
-126,15,0.0,19478,0
-127,15,0.0,32767,0
-128,15,0.0,30234,0
-129,15,0.0,1965,1
-130,15,0.0,27905,0
-131,15,0.0,1012,0
-132,15,0.0,8785,0
-133,15,0.0,7,1
-134,15,0.0,8,1
-135,15,0.0,27205,0
-136,15,0.0,10,1
-137,15,0.0,168,0
-138,15,0.0,10,1
-139,15,0.0,6,1
-140,15,0.0,194,0
-141,15,0.0,3,1
-142,15,0.0,10,1
-143,15,0.0,4,1
-144,15,0.0,3147,1
-145,15,0.0,19174,0
-146,15,0.0,9,1
-147,15,0.0,29975,0
-148,15,0.0,32753,0
-149,15,0.0,6985,0
-150,15,0.0,6,1
-151,15,0.0,28,0
-152,15,0.0,8118,0
-153,15,0.0,2,1
-154,15,0.0,14,1
-155,15,0.0,207,0
-156,15,0.0,13,1
-157,15,0.0,32557,0
-158,15,0.0,9,1
-159,15,0.0,5,1
-160,15,0.0,32519,0
-161,15,0.0,15,1
-162,15,0.0,4,1
-163,15,0.0,1333,0
-164,15,0.0,5050,0
-165,15,0.0,9,1
-166,15,0.0,6105,0
-167,15,0.0,32608,0
-168,15,0.0,39,0
-169,15,0.0,351,1
-170,15,0.0,10927,0
-171,15,0.0,631,0
-172,15,0.0,32757,0
-173,15,0.0,31772,0
-174,15,0.0,7,1
-175,15,0.0,6,1
-176,15,0.0,30406,0
-177,15,0.0,1175,0
-178,15,0.0,32294,0
-179,15,0.0,1698,0
-180,15,0.0,28622,0
-181,15,0.0,3,1
-182,15,0.0,21062,0
-183,15,0.0,17,1
-184,15,0.0,28177,0
-185,15,0.0,427,1
-186,15,0.0,4,1
-187,15,0.0,4790,0
-188,15,0.0,32375,0
-189,15,0.0,5,1
-190,15,0.0,32767,0
-191,15,0.0,26796,0
-192,15,0.0,3642,0
-193,15,0.0,3,1
-194,15,0.0,32767,0
-195,15,0.0,29509,0
-196,15,0.0,1896,1
-197,15,0.0,1311,0
-198,15,0.0,4,1
-199,15,0.0,8,1
-200,15,0.0,14,1
-201,15,0.0,5,1
-202,15,0.0,3942,0
-203,15,0.0,8,1
-204,15,0.0,32618,0
-205,15,0.0,8,1
-206,15,0.0,85,1
-207,15,0.0,11797,0
-208,15,0.0,22284,0
-209,15,0.0,4550,0
-210,15,0.0,169,0
-211,15,0.0,3,1
-212,15,0.0,3,1
-213,15,0.0,80,1
-214,15,0.0,7,1
-215,15,0.0,17903,0
-216,15,0.0,31650,0
-217,15,0.0,4492,0
-218,15,0.0,1776,0
-219,15,0.0,29022,0
-220,15,0.0,356,1
-221,15,0.0,32765,0
-222,15,0.0,21,1
-223,15,0.0,7649,0
-224,15,0.0,8,1
-225,15,0.0,32725,0
-226,15,0.0,32765,0
-227,15,0.0,32638,0
-228,15,0.0,4,1
-229,15,0.0,15,1
-230,15,0.0,40,0
-231,15,0.0,19,1
-232,15,0.0,6,1
-233,15,0.0,32351,0
-234,15,0.0,555,1
-235,15,0.0,8,1
-236,15,0.0,32489,0
-237,15,0.0,11,1
-238,15,0.0,21,1
-239,15,0.0,42,0
-240,15,0.0,2,1
-241,15,0.0,143,0
-242,15,0.0,34,0
-243,15,0.0,18142,0
-244,15,0.0,6274,0
-245,15,0.0,4,1
-246,15,0.0,30486,0
-247,15,0.0,11354,0
-248,15,0.0,32759,0
-249,15,0.0,8,1
-250,15,0.0,3,1
-251,15,0.0,32766,0
-252,15,0.0,5,1
-253,15,0.0,32487,0
-254,15,0.0,3026,0
-255,15,0.0,25031,0
-256,15,0.0,30202,0
-257,15,0.0,6,1
-258,15,0.0,13,1
-259,15,0.0,7,1
-260,15,0.0,959,0
-261,15,0.0,32669,0
-262,15,0.0,49,0
-263,15,0.0,23311,0
-264,15,0.0,2242,0
-265,15,0.0,16827,0
-266,15,0.0,32767,0
-267,15,0.0,2138,0
