KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,10,0.0,5,1
-2,10,0.0,5,1
-3,10,0.0,5,1
-4,10,0.0,10,1
-5,10,0.0,876,0
-6,10,0.0,2,1
-7,10,0.0,956,0
-8,10,0.0,853,0
-9,10,0.0,2,1
-10,10,0.0,5,1
-11,10,0.0,12,1
-12,10,0.0,6,1
-13,10,0.0,583,0
-14,10,0.0,4,1
-15,10,0.0,136,0
-16,10,0.0,10,1
-17,10,0.0,3,1
-18,10,0.0,381,0
-19,10,0.0,569,0
-20,10,0.0,10,1
-21,10,0.0,2,1
-22,10,0.0,334,0
-23,10,0.0,383,0
-24,10,0.0,874,0
-25,10,0.0,981,0
-26,10,0.0,974,0
-27,10,0.0,3,1
-28,10,0.0,10,1
-29,10,0.0,2,1
-30,10,0.0,1003,0
-31,10,0.0,1023,0
-32,10,0.0,148,0
-33,10,0.0,1023,0
-34,10,0.0,497,1
-35,10,0.0,780,0
-36,10,0.0,2,1
-37,10,0.0,30,1
-38,10,0.0,177,0
-39,10,0.0,6,1
-40,10,0.0,108,1
-41,10,0.0,107,0
-42,10,0.0,2,1
-43,10,0.0,943,0
-44,10,0.0,806,0
-45,10,0.0,646,0
-46,10,0.0,8,1
-47,10,0.0,954,0
-48,10,0.0,2,1
-49,10,0.0,57,0
-50,10,0.0,1022,0
-51,10,0.0,69,0
-52,10,0.0,9,1
-53,10,0.0,4,1
-54,10,0.0,3,1
-55,10,0.0,411,0
-56,10,0.0,944,0
-57,10,0.0,4,1
-58,10,0.0,1023,0
-59,10,0.0,857,0
-60,10,0.0,8,1
-61,10,0.0,0,1
-62,10,0.0,224,0
-63,10,0.0,868,0
-64,10,0.0,1016,0
-65,10,0.0,1020,0
-66,10,0.0,5,1
-67,10,0.0,352,0
-68,10,0.0,5,1
-69,10,0.0,49,0
-70,10,0.0,473,0
-71,10,0.0,2,1
-72,10,0.0,9,1
-73,10,0.0,4,1
-74,10,0.0,519,0
-75,10,0.0,881,0
-76,10,0.0,4,1
-77,10,0.0,902,0
-78,10,0.0,825,0
-79,10,0.0,6,1
-80,10,0.0,4,1
-81,10,0.0,1021,0
-82,10,0.0,5,1
-83,10,0.0,6,1
-84,10,0.0,421,0
-85,10,0.0,936,0
-86,10,0.0,1023,0
-87,10,0.0,787,0
-88,10,0.0,894,0
-89,10,0.0,264,0
-90,10,0.0,25,1
-91,10,0.0,975,0
-92,10,0.0,958,0
-93,10,0.0,209,0
-94,10,0.0,1011,0
-95,10,0.0,3,1
-96,10,0.0,9,1
-97,10,0.0,253,0
-98,10,0.0,10,1
-99,10,0.0,1023,0
-100,10,0.0,2,1
-101,10,0.0,12,1
-102,10,0.0,4,1
-103,10,0.0,4,1
