KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,25,0.0,10,1
-2,25,0.0,2,1
-3,25,0.0,5,1
-4,25,0.0,24,1
-5,25,0.328125,33541412,0
-6,25,0.0,4,1
-7,25,0.390625,33463724,0
-8,25,0.0,14027,0
-9,25,0.0,3,1
-10,25,0.0,17,1
-11,25,0.0,13,1
-12,25,0.0,16,1
-13,25,0.328125,33554421,0
-14,25,0.0,7,1
-15,25,0.390625,33420366,0
-16,25,0.0,9,1
-17,25,0.0,3,1
-18,25,0.09375,6994492,0
-19,25,0.1875,19503993,0
-20,25,0.0,24968,1
-21,25,0.0,7,1
-22,25,0.046875,3824407,0
-23,25,0.0,128230,0
-24,25,0.21875,23641928,0
-25,25,0.34375,33107944,0
-26,25,0.0,33901,0
-27,25,0.0,2,1
-28,25,0.0,2,1
-29,25,0.0,2,1
-30,25,0.171875,13068258,0
-31,25,0.375,33321626,0
-32,25,0.171875,18155986,0
-33,25,0.15625,17214270,0
-34,25,0.046875,4153555,1
-35,25,0.359375,32047172,0
-36,25,0.0,8,1
-37,25,0.0,36,1
-38,25,0.015625,697568,0
-39,25,0.0,7,1
-40,25,0.0,39,1
-41,25,0.0,8604,0
-42,25,0.0,5,1
-43,25,0.328125,33554431,0
-44,25,0.25,24211614,0
-45,25,0.0,42,0
-46,25,0.0,18,1
-47,25,0.390625,33302052,0
-48,25,0.0,2,1
-49,25,0.328125,33554431,0
-50,25,0.0,1405052,0
-51,25,0.34375,33553343,0
-52,25,0.0,14,1
-53,25,0.0,9,1
-54,25,0.0,3,1
-55,25,0.25,18699987,0
-56,25,0.0,5801,0
-57,25,0.0,10,1
-58,25,0.0,81980,0
-59,25,0.21875,23218744,0
-60,25,0.0,11,1
-61,25,0.0,14,1
-62,25,0.328125,33554431,0
-63,25,0.28125,26072348,0
-64,25,0.0,59316,0
-65,25,0.34375,33514162,0
-66,25,0.0,10,1
-67,25,0.28125,28803782,0
-68,25,0.0,5,1
-69,25,0.390625,33303094,0
-70,25,0.359375,33220475,0
-71,25,0.0,4,1
-72,25,0.0,42,1
-73,25,0.0,12,1
-74,25,0.328125,33554430,0
-75,25,0.359375,33517179,0
-76,25,0.0,7,1
-77,25,0.078125,7943290,0
-78,25,0.234375,23301738,0
-79,25,0.0,49,1
-80,25,0.0,10,1
-81,25,0.0,20038,0
-82,25,0.0,1803,1
-83,25,0.0,14,1
-84,25,0.0,27338,0
-85,25,0.140625,14794844,0
-86,25,0.359375,33554001,0
-87,25,0.359375,33443434,0
-88,25,0.328125,32964779,0
-89,25,0.03125,4239071,0
-90,25,0.0,3,1
-91,25,0.015625,1903886,0
-92,25,0.328125,33459189,0
-93,25,0.0625,3595426,0
-94,25,0.328125,33484423,0
-95,25,0.0,7,1
-96,25,0.0,10,1
-97,25,0.328125,33554431,0
-98,25,0.0,10917,1
-99,25,0.03125,3233143,0
-100,25,0.0,7,1
-101,25,0.0,52,1
-102,25,0.0,3,1
-103,25,0.0,30,1
-104,25,0.375,33548450,0
-105,25,0.3125,33520279,0
-106,25,0.15625,17028341,0
-107,25,0.390625,33069691,0
-108,25,0.0,10,1
-109,25,0.0,31,1
-110,25,0.03125,2649032,0
-111,25,0.0,61,1
-112,25,0.015625,1195067,0
-113,25,0.359375,33155071,0
-114,25,0.0,458569,1
-115,25,0.0,788,0
-116,25,0.234375,21169339,0
-117,25,0.34375,33450589,0
-118,25,0.0,991,1
-119,25,0.34375,33554279,0
-120,25,0.3125,33436939,0
-121,25,0.0,3,1
-122,25,0.0,7218,1
-123,25,0.0,35675,0
-124,25,0.0,9,1
-125,25,0.0,8,1
-126,25,0.375,33512434,0
-127,25,0.03125,4312653,0
-128,25,0.21875,22026143,0
-129,25,0.0,462273,1
-130,25,0.015625,1172859,0
-131,25,0.328125,33518531,0
-132,25,0.328125,31710632,0
-133,25,0.0,3516,1
-134,25,0.0,9,1
-135,25,0.453125,33554392,0
-136,25,0.0,20,1
-137,25,0.34375,27252429,0
-138,25,0.0,16,1
-139,25,0.0,8,1
-140,25,0.265625,25145632,0
-141,25,0.0,8,1
-142,25,0.0,9,1
-143,25,0.0,6,1
-144,25,0.0,51772,1
-145,25,0.453125,33309465,0
-146,25,0.0,104,1
-147,25,0.1875,13969366,0
-148,25,0.359375,33550152,0
-149,25,0.328125,33554425,0
-150,25,0.0,6,1
-151,25,0.328125,33552143,0
-152,25,0.375,33240481,0
-153,25,0.0,4,1
-154,25,0.0,21,1
-155,25,0.25,26023790,0
-156,25,0.0,14,1
-157,25,0.3125,31901174,0
-158,25,0.0,43,1
-159,25,0.0,5,1
-160,25,0.34375,32177508,0
-161,25,0.0,21,1
-162,25,0.0,10,1
-163,25,0.328125,33181713,0
-164,25,0.0,501,0
-165,25,0.0,10,1
-166,25,0.0,5033,0
-167,25,0.015625,1533405,0
-168,25,0.015625,2338197,0
-169,25,0.0,226,1
-170,25,0.265625,27016380,0
-171,25,0.0625,7034330,0
-172,25,0.09375,9640606,0
-173,25,0.375,33553607,0
-174,25,0.0,14,1
-175,25,0.0,10,1
-176,25,0.328125,32963837,0
-177,25,0.359375,33554431,0
-178,25,0.359375,32594319,0
-179,25,0.0,25,0
-180,25,0.296875,30267118,0
-181,25,0.0,3,1
-182,25,0.34375,33469666,0
-183,25,0.0,9,1
-184,25,0.0625,6088130,0
-185,25,0.0,111,1
-186,25,0.0,6,1
-187,25,0.015625,1267060,0
-188,25,0.296875,29935900,0
-189,25,0.0,8,1
-190,25,0.296875,30923371,0
-191,25,0.1875,19623304,0
-192,25,0.21875,19568740,0
-193,25,0.0,6,1
-194,25,0.328125,33043142,0
-195,25,0.078125,9377837,0
-196,25,0.0,2540,1
-197,25,0.34375,33489118,0
-198,25,0.0,8,1
