KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,32,0.0,26,1
-2,32,0.0,24,1
-3,32,0.0,830,1
-4,32,0.0,132,1
-5,32,4.796875,431862517,0
-6,32,0.0,33,1
-7,32,6.015625,548742913,0
-8,32,3.71875,286172040,0
-9,32,0.0,24,1
-10,32,0.0,51,1
-11,32,0.0,26,1
-12,32,0.0,280,1
-13,32,4.296875,383569300,0
-14,32,0.0,26,1
-15,32,4.34375,361138750,0
-16,32,0.0,25,1
-17,32,0.0,25,1
-18,32,6.546875,549427373,0
-19,32,5.375,473735257,0
-20,32,0.0,161,1
-21,32,0.0,51,1
-22,32,4.78125,456583105,0
-23,32,3.828125,353232697,0
-24,32,5.65625,507659383,0
-25,32,2.15625,205193081,0
-26,32,5.4375,454962422,0
-27,32,0.0,25,1
-28,32,0.0,25,1
-29,32,0.0,25,1
-30,32,5.3125,511892650,0
-31,32,6.90625,694158135,0
-32,32,6.65625,648067092,0
-33,32,3.6875,370491946,0
-34,32,0.0,513,1
-35,32,4.734375,451921876,0
-36,32,0.0,25,1
-37,32,0.0,220,1
-38,32,6.140625,536094303,0
-39,32,0.0,58,1
-40,32,0.0,178,1
-41,32,5.859375,492040214,0
-42,32,0.0,33,1
-43,32,3.984375,380261824,0
-44,32,4.578125,417694909,0
-45,32,6.3125,611366579,0
-46,32,0.0,51,1
-47,32,5.1875,497349057,0
-48,32,0.0,66,1
-49,32,4.25,409216535,0
-50,32,3.0,275715183,0
-51,32,5.875,546176412,0
-52,32,0.0,188,1
-53,32,0.0,46,1
-54,32,0.0,24,1
-55,32,3.484375,316421282,0
-56,32,4.15625,400411109,0
-57,32,0.0,51,1
-58,32,6.828125,615396200,0
-59,32,5.578125,510952821,0
-60,32,0.0,55,1
-61,32,0.0,25,1
-62,32,6.453125,617911012,0
-63,32,2.234375,211447437,0
-64,32,5.328125,520689017,0
-65,32,5.03125,360550318,0
-66,32,0.0,502,1
-67,32,3.828125,346360591,0
-68,32,0.0,25,1
-69,32,5.3125,439089710,0
-70,32,4.953125,470950510,0
-71,32,0.0,33,1
-72,32,0.0,513,1
-73,32,0.0,68,1
-74,32,6.0,578978519,0
-75,32,3.890625,384369444,0
-76,32,0.0,104,1
-77,32,3.859375,377426574,0
-78,32,4.515625,435289501,0
-79,32,0.0,25,1
-80,32,0.0,24,1
-81,32,4.640625,447086743,0
-82,32,0.0,68,1
-83,32,0.0,847,1
-84,32,5.03125,398245283,0
-85,32,6.46875,505874031,0
-86,32,4.125,400484972,0
-87,32,5.1875,526511197,0
-88,32,3.671875,361414911,0
-89,32,2.8125,282130925,0
-90,32,0.0,445,1
-91,32,6.265625,626639898,0
-92,32,3.9375,367140202,0
-93,32,4.828125,455645831,0
-94,32,3.46875,333633808,0
-95,32,0.0,236,1
-96,32,0.0,66,1
-97,32,4.703125,454345545,0
-98,32,0.0,24,1
-99,32,6.296875,612133104,0
-100,32,0.0,68,1
-101,32,0.0,86,1
-102,32,0.0,48,1
-103,32,0.0,26,1
