KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,27,0.0,50,1
-2,27,0.0,1,1
-3,27,0.0,49,1
-4,27,0.0,19,1
-5,27,0.125,13625684,0
-6,27,0.0,14,1
-7,27,0.21875,20499015,0
-8,27,0.234375,19410376,0
-9,27,0.0,27,1
-10,27,0.0,1,1
-11,27,0.0,160,1
-12,27,0.0,1,1
-13,27,0.1875,21627859,0
-14,27,0.0,1,1
-15,27,0.140625,16116763,0
-16,27,0.0,50,1
-17,27,0.0,1,1
-18,27,0.203125,21574291,0
-19,27,0.140625,12279487,0
-20,27,0.0,19,1
-21,27,0.0,110,1
-22,27,0.25,19583900,0
-23,27,0.125,11159804,0
-24,27,0.28125,25054156,0
-25,27,0.109375,10549286,0
-26,27,0.265625,25951706,0
-27,27,0.0,1,1
-28,27,0.0,1,1
-29,27,0.0,1,1
-30,27,0.25,18618180,0
-31,27,0.203125,19562217,0
-32,27,0.1875,20011565,0
-33,27,0.1875,19613826,0
-34,27,0.0,115,1
-35,27,0.21875,18649705,0
-36,27,0.0,1,1
-37,27,0.0,8,1
-38,27,0.21875,23762300,0
-39,27,0.0,84,1
-40,27,0.0,74,1
-41,27,0.234375,25424521,0
-42,27,0.0,1001,1
-43,27,0.15625,17923913,0
-44,27,0.25,23057538,0
-45,27,0.234375,17698322,0
-46,27,0.0,49,1
-47,27,0.203125,22776954,0
-48,27,0.0,1,1
-49,27,0.234375,24932561,0
-50,27,0.15625,15256075,0
-51,27,0.3125,29583219,0
-52,27,0.0,23,1
-53,27,0.0,1,1
-54,27,0.0,1,1
-55,27,0.125,12307820,0
-56,27,0.140625,14632445,0
-57,27,0.0,23,1
-58,27,0.21875,22969154,0
-59,27,0.234375,20145661,0
-60,27,0.0,1,1
-61,27,0.0,85,1
-62,27,0.234375,20137672,0
-63,27,0.15625,14824717,0
-64,27,0.203125,20411633,0
-65,27,0.21875,21450566,0
-66,27,0.0,74,1
-67,27,0.15625,15603748,0
-68,27,0.0,1,1
-69,27,0.140625,13220427,0
-70,27,0.171875,15447687,0
-71,27,0.0,1,1
-72,27,0.0,8,1
-73,27,0.0,1,1
-74,27,0.171875,16495067,0
-75,27,0.21875,20307123,0
-76,27,0.0,1,1
-77,27,0.203125,21378358,0
-78,27,0.3125,23715968,0
-79,27,0.0,31,1
-80,27,0.0,23,1
-81,27,0.265625,16423813,0
-82,27,0.0,121,1
-83,27,0.0,1,1
-84,27,0.125,14342691,0
-85,27,0.265625,20675834,0
-86,27,0.15625,11889711,0
-87,27,0.265625,20062924,0
-88,27,0.1875,17857110,0
-89,27,0.140625,13586407,0
-90,27,0.0,204,1
-91,27,0.171875,16768975,0
-92,27,0.21875,19669091,0
-93,27,0.203125,18596838,0
-94,27,0.171875,16738251,0
-95,27,0.0,1,1
-96,27,0.0,1,1
-97,27,0.140625,14761808,0
-98,27,0.0,171,1
