KnapsackId,NumberOfItems,CpuTime,NodesVisited,CanBeSolved
-1,30,0.0,39,1
-2,30,0.0,1,1
-3,30,0.0,124,1
-4,30,0.0,4,1
-5,30,0.0,1,0
-6,30,0.0,1,1
-7,30,0.0,1,0
-8,30,0.0,1,0
-9,30,0.0,93,1
-10,30,0.0,0,1
-11,30,0.0,1303,1
-12,30,0.0,1640,1
-13,30,0.0,113259,0
-14,30,0.0,1,1
-15,30,0.0,1,0
-16,30,0.0,1,1
-17,30,0.0,1,1
-18,30,0.0,16285,0
-19,30,0.0,1,0
-20,30,0.0,1051,1
-21,30,0.0,0,1
-22,30,0.0,1,0
-23,30,0.0,1,0
-24,30,0.0,599182,0
-25,30,0.0,28770,0
-26,30,0.0625,3888436,0
-27,30,0.0,4,1
-28,30,0.0,13,1
-29,30,0.0,1,1
-30,30,0.0,1,0
-31,30,0.0,1,0
-32,30,0.0,212127,0
-33,30,0.0,7668,0
-34,30,0.015625,348722,1
-35,30,0.0,1,0
-36,30,0.0,182,1
-37,30,0.0,1028078,1
-38,30,0.0,0,1
-39,30,0.0,1,1
-40,30,0.0,1,1
-41,30,0.0,1,0
-42,30,0.0,21,1
-43,30,0.0,115606,0
-44,30,0.0,1,0
-45,30,0.0,14941,0
-46,30,0.0,926,1
-47,30,0.0,1,0
-48,30,0.0,1,1
-49,30,0.0,10431,0
-50,30,0.0,1,0
-51,30,0.0,1,0
-52,30,0.0,522,1
-53,30,0.0,1,1
-54,30,0.0,1,1
-55,30,0.0,5615,0
-56,30,0.0,36458,0
-57,30,0.0,1,1
-58,30,0.0,37884,0
-59,30,0.0,47004,0
-60,30,0.0,59733,1
-61,30,0.0,1,1
-62,30,0.0,0,1
-63,30,0.0,1,0
-64,30,0.0,1,0
-65,30,0.0,13360,0
-66,30,0.0,1,1
-67,30,0.0,4049,0
-68,30,0.0,33,1
-69,30,0.0,1,0
-70,30,0.0,1,0
-71,30,0.0,1,1
-72,30,0.0,1,1
-73,30,0.0,48,1
-74,30,0.0,1,0
-75,30,0.0,49933,0
-76,30,0.0,1,1
-77,30,0.0,1,0
-78,30,0.0,363306,0
-79,30,0.0,60,1
-80,30,0.0,74,1
-81,30,0.0,1,0
-82,30,0.0,13972,1
-83,30,0.0,1803,1
-84,30,0.0,62138,0
-85,30,0.03125,2237950,0
-86,30,0.0,1,0
-87,30,0.0,12,0
-88,30,0.0,1,0
-89,30,0.0,1,0
-90,30,0.0,249,1
-91,30,0.0,1321,0
