KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,37,0.125,0,0.015739045040741036
2,37,0.1875,0,1.0
3,37,0.1875,0,0.02005930577359149
4,37,0.140625,0,0.09635562004688024
5,37,0.140625,0,0.14141085145075047
6,37,0.078125,0,1.0
7,37,0.125,0,0.014223194748358862
8,37,0.140625,0,1.0
9,37,0.125,0,0.04128798310841825
10,37,0.15625,0,1.0
11,37,0.109375,0,0.0
12,37,0.1875,0,1.0
13,37,0.15625,0,1.0
14,37,0.1875,0,0.0
15,37,0.21875,0,0.04374770473742196
16,37,0.171875,0,1.0
17,37,0.140625,0,0.024034636087058272
18,37,0.140625,0,0.045421447761568784
19,37,0.140625,0,1.0
20,37,0.21875,0,0.03979858898497952
21,37,0.1875,0,0.04957112378630209
22,37,0.171875,0,0.024341698270529063
23,37,0.140625,0,0.0
24,37,0.140625,0,0.11920631665299426
25,37,0.15625,0,1.0
26,37,0.203125,0,1.0
27,37,0.1875,0,0.05027036369472359
28,37,0.15625,0,1.0
29,37,0.140625,0,0.06770641751882096
30,37,0.140625,0,0.09002298121879705
31,37,0.125,0,1.0
32,37,0.15625,0,0.3494221853158951
33,37,0.203125,0,0.14001654858561308
34,37,0.125,0,1.0
35,37,0.140625,0,0.04800726989484616
36,37,0.140625,0,1.0
37,37,0.140625,0,0.0
38,37,0.125,0,0.0016334606358993236
39,37,0.171875,0,0.05931594719766203
40,37,0.203125,0,0.26817027632561613
41,37,0.15625,0,1.0
42,37,0.125,0,1.0
43,37,0.140625,0,0.3476852874070803
44,37,0.140625,0,1.0
45,37,0.15625,0,1.0
46,37,0.171875,0,1.0
47,37,0.125,0,0.0
48,37,0.125,0,0.06821083348531826
49,37,0.125,0,0.0883849524986029
50,37,0.140625,0,0.00300185936064876
51,37,0.1875,0,0.002705396554179126
52,37,0.171875,0,0.018815360877764444
53,37,0.171875,0,1.0
54,37,0.15625,0,1.0
55,37,0.15625,0,0.4208250765627815
56,37,0.125,0,1.0
57,37,0.15625,0,0.0
58,37,0.1875,0,0.03299845440494591
59,37,0.1875,0,0.02678497616357574
60,37,0.140625,0,0.0
61,37,0.125,0,1.0
62,37,0.140625,0,0.001735106998264893
63,37,0.171875,0,1.0
64,37,0.203125,0,0.07669965047014227
65,37,0.125,0,0.16560606521937704
66,37,0.140625,0,1.0
67,37,0.09375,0,0.0
68,37,0.140625,0,0.004797253985649594
69,37,0.140625,0,0.0
70,37,0.171875,0,1.0
71,37,0.171875,0,0.006844941639210278
72,37,0.140625,0,0.0
73,37,0.125,0,0.002524333666878923
74,37,0.125,0,1.0
75,37,0.15625,0,0.006824094456674004
76,37,0.203125,0,1.0
77,37,0.1875,0,0.010398268613647106
78,37,0.125,0,0.15286906624934793
79,37,0.1875,0,1.0
80,37,0.15625,0,1.0
81,37,0.171875,0,0.042336275588227404
82,37,0.1875,0,0.11770054260155448
83,37,0.171875,0,1.0
84,37,0.125,0,6.02032461590329E-4
85,37,0.125,0,0.10572723754768092
86,37,0.125,0,1.0
87,37,0.203125,0,0.002086338919098879
88,37,0.1875,0,0.23057803468208093
89,37,0.15625,0,1.0
90,37,0.09375,0,0.07093585053201888
91,37,0.140625,0,0.1007306347172686
92,37,0.109375,0,1.0
93,37,0.09375,0,0.0
94,37,0.1875,0,0.007308286155429748
95,37,0.1875,0,1.0
96,37,0.140625,0,1.0
97,37,0.15625,0,0.024388441356884193
98,37,0.140625,0,0.11850627445688841
99,37,0.140625,0,0.00815325138778747
