KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,50,0.0
2,20,0.0,70,0.0
3,20,0.0,138,0.0
4,20,0.0,41,0.0
5,20,0.0,20,0.0
6,20,0.0,83,0.0
7,20,0.0,23,0.0
8,20,0.0,79,0.0
9,20,0.0,25,0.0
10,20,0.0,62,0.0
11,20,0.0,18,0.0
12,20,0.0,21,0.0
13,20,0.0,21,0.0
14,20,0.0,36,0.0
15,20,0.0,29,0.0
16,20,0.0,23,0.0
17,20,0.0,22,0.0
18,20,0.0,19,0.0
19,20,0.0,21,0.0
20,20,0.0,31,0.0
21,20,0.0,67,0.0
22,20,0.0,41,0.0
23,20,0.0,71,0.0
24,20,0.0,25,0.0
25,20,0.0,19,0.0
26,20,0.0,26,0.0
27,20,0.0,32,0.0
28,20,0.0,80,0.0
29,20,0.0,18,0.0
30,20,0.0,19,0.0
31,20,0.0,20,0.0
32,20,0.0,20,0.0
33,20,0.0,26,0.0
34,20,0.0,20,0.0
35,20,0.0,28,0.0
36,20,0.0,55,0.0
37,20,0.0,19,0.0
38,20,0.0,23,0.0
39,20,0.0,33,0.0
40,20,0.0,37,0.0
41,20,0.0,39,0.0
42,20,0.0,34,0.0
43,20,0.0,19,0.0
44,20,0.0,157,0.0
45,20,0.0,27,0.0
46,20,0.0,61,0.0
47,20,0.0,46,0.0
48,20,0.0,37,0.0
49,20,0.0,41,0.0
50,20,0.0,19,0.0
