KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,879,0.0
2,20,0.0,1008,0.0
3,20,0.0,2456,0.0
4,20,0.015625,1140,0.0
5,20,0.0,257,0.0
6,20,0.0,428,0.0
7,20,0.0,1815,0.0
8,20,0.0,748,0.0
9,20,0.0,388,0.0
10,20,0.0,1567,0.0
11,20,0.0,1492,0.0
12,20,0.0,925,0.0
13,20,0.0,331,0.0
14,20,0.0,468,0.0
15,20,0.0,561,0.0
16,20,0.0,400,0.0
17,20,0.0,708,0.0
18,20,0.0,451,0.0
19,20,0.0,384,0.0
20,20,0.0,562,0.0
21,20,0.0,621,0.0
22,20,0.0,1343,0.0
23,20,0.0,1262,0.0
24,20,0.0,680,0.0
25,20,0.0,1346,0.0
26,20,0.0,794,0.0
27,20,0.0,1101,0.0
28,20,0.0,988,0.0
29,20,0.0,1257,0.0
30,20,0.0,258,0.0
31,20,0.0,705,0.0
32,20,0.0,440,0.0
33,20,0.0,1604,0.0
34,20,0.0,601,0.0
35,20,0.0,2116,0.0
36,20,0.0,1303,0.0
37,20,0.0,1269,0.0
38,20,0.0,1177,0.0
39,20,0.0,1563,0.0
40,20,0.0,1357,0.0
41,20,0.0,566,0.0
42,20,0.0,1181,0.0
43,20,0.0,864,0.0
44,20,0.0,2348,0.0
45,20,0.0,697,0.0
46,20,0.0,999,0.0
47,20,0.0,1841,0.0
48,20,0.0,725,0.0
49,20,0.0,1426,0.0
50,20,0.0,778,0.0
