KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,82019,0.0
2,20,0.03125,131394,0.0
3,20,0.015625,116386,0.0
4,20,0.015625,103040,0.0
5,20,0.015625,117351,0.0
6,20,0.015625,117174,0.0
7,20,0.0,105172,0.0
8,20,0.015625,113875,0.0
9,20,0.015625,111876,0.0
10,20,0.03125,121140,0.0
11,20,0.015625,103140,0.0
12,20,0.015625,110550,0.0
13,20,0.015625,114556,0.0
14,20,0.0,116671,0.0
15,20,0.015625,105148,0.0
16,20,0.015625,84785,0.0
17,20,0.03125,115449,0.0
18,20,0.0,129646,0.0
19,20,0.0,75678,0.0
20,20,0.015625,126087,0.0
21,20,0.015625,99379,0.0
22,20,0.015625,129992,0.0
23,20,0.015625,108376,0.0
24,20,0.015625,122250,0.0
25,20,0.015625,111617,0.0
26,20,0.03125,113695,0.0
27,20,0.015625,119548,0.0
28,20,0.015625,107731,0.0
29,20,0.015625,102782,0.0
30,20,0.015625,127163,0.0
31,20,0.0,108202,0.0
32,20,0.015625,94917,0.0
33,20,0.015625,120091,0.0
34,20,0.015625,108254,0.0
35,20,0.0,107391,0.0
36,20,0.0,116060,0.0
37,20,0.0,123111,0.0
38,20,0.015625,113799,0.0
39,20,0.015625,111192,0.0
40,20,0.0,86902,0.0
41,20,0.0,109754,0.0
42,20,0.015625,118216,0.0
43,20,0.0,67023,0.0
44,20,0.015625,115167,0.0
45,20,0.015625,116839,0.0
46,20,0.0,118683,0.0
47,20,0.015625,73000,0.0
48,20,0.015625,114651,0.0
49,20,0.0,100192,0.0
50,20,0.0,115869,0.0
51,20,0.015625,104136,0.0
52,20,0.015625,69425,0.0
53,20,0.015625,127702,0.0
54,20,0.015625,111422,0.0
55,20,0.015625,118986,0.0
56,20,0.0,61914,0.0
57,20,0.015625,97250,0.0
58,20,0.015625,118187,0.0
59,20,0.015625,114641,0.0
60,20,0.015625,121352,0.0
61,20,0.0,102157,0.0
62,20,0.015625,103387,0.0
63,20,0.015625,107458,0.0
64,20,0.015625,114330,0.0
65,20,0.015625,118607,0.0
66,20,0.015625,117187,0.0
67,20,0.0,119994,0.0
68,20,0.03125,110442,0.0
69,20,0.0,118030,0.0
70,20,0.03125,122308,0.0
71,20,0.015625,109600,0.0
72,20,0.015625,102608,0.0
73,20,0.0,109286,0.0
74,20,0.0,89696,0.0
75,20,0.015625,98139,0.0
76,20,0.015625,95255,0.0
77,20,0.0,111912,0.0
78,20,0.015625,112099,0.0
79,20,0.015625,121555,0.0
80,20,0.015625,113994,0.0
81,20,0.015625,98516,0.0
82,20,0.015625,128062,0.0
83,20,0.015625,97699,0.0
84,20,0.015625,90379,0.0
85,20,0.015625,105002,0.0
86,20,0.015625,109413,0.0
87,20,0.015625,92118,0.0
88,20,0.015625,105241,0.0
89,20,0.015625,106375,0.0
90,20,0.015625,99740,0.0
91,20,0.0,93597,0.0
92,20,0.015625,105514,0.0
93,20,0.0,113783,0.0
94,20,0.015625,122385,0.0
95,20,0.015625,120345,0.0
96,20,0.015625,119760,0.0
97,20,0.015625,108123,0.0
98,20,0.015625,123818,0.0
99,20,0.015625,115849,0.0
100,20,0.03125,116453,0.0
101,20,0.03125,125954,0.0
102,20,0.015625,119932,0.0
103,20,0.0,94400,0.0
104,20,0.015625,104256,0.0
105,20,0.015625,102524,0.0
106,20,0.015625,64204,0.0
107,20,0.015625,125267,0.0
108,20,0.015625,99442,0.0
109,20,0.03125,127365,0.0
110,20,0.015625,127764,0.0
111,20,0.015625,66141,0.0
112,20,0.015625,94883,0.0
113,20,0.015625,100219,0.0
114,20,0.015625,101228,0.0
115,20,0.015625,114608,0.0
116,20,0.015625,113284,0.0
117,20,0.0,96379,0.0
118,20,0.015625,114706,0.0
119,20,0.015625,114410,0.0
120,20,0.015625,111633,0.0
121,20,0.015625,113532,0.0
122,20,0.015625,118794,0.0
123,20,0.0,86254,0.0
124,20,0.0,97895,0.0
125,20,0.015625,80691,0.0
126,20,0.015625,109565,0.0
127,20,0.0,104042,0.0
128,20,0.0,111066,0.0
129,20,0.015625,123818,0.0
130,20,0.015625,116408,0.0
131,20,0.015625,107497,0.0
132,20,0.015625,116289,0.0
133,20,0.015625,114419,0.0
134,20,0.015625,115155,0.0
135,20,0.015625,117494,0.0
136,20,0.0,110514,0.0
137,20,0.015625,89103,0.0
138,20,0.015625,103394,0.0
139,20,0.015625,109973,0.0
140,20,0.03125,126299,0.0
141,20,0.0,103520,0.0
142,20,0.015625,117934,0.0
143,20,0.015625,119061,0.0
144,20,0.015625,122659,0.0
145,20,0.015625,125595,0.0
146,20,0.015625,85631,0.0
147,20,0.015625,105511,0.0
148,20,0.0,100371,0.0
149,20,0.015625,75373,0.0
150,20,0.015625,116508,0.0
151,20,0.03125,119658,0.0
152,20,0.015625,109817,0.0
153,20,0.015625,119600,0.0
154,20,0.015625,119075,0.0
155,20,0.015625,107628,0.0
156,20,0.015625,111764,0.0
157,20,0.03125,137487,0.0
158,20,0.015625,98633,0.0
159,20,0.015625,88994,0.0
160,20,0.015625,114438,0.0
161,20,0.015625,105910,0.0
162,20,0.015625,119527,0.0
163,20,0.015625,109609,0.0
164,20,0.03125,123391,0.0
165,20,0.015625,101148,0.0
166,20,0.015625,97617,0.0
167,20,0.015625,93656,0.0
168,20,0.015625,113974,0.0
169,20,0.015625,99507,0.0
170,20,0.015625,95681,0.0
171,20,0.0,101248,0.0
172,20,0.0,119714,0.0
173,20,0.015625,107684,0.0
174,20,0.015625,123451,0.0
175,20,0.015625,87958,0.0
176,20,0.015625,98949,0.0
177,20,0.015625,132936,0.0
178,20,0.0,99434,0.0
179,20,0.015625,135201,0.0
180,20,0.015625,91997,0.0
181,20,0.015625,112668,0.0
182,20,0.0,71734,0.0
183,20,0.015625,105279,0.0
184,20,0.015625,109943,0.0
185,20,0.015625,110982,0.0
186,20,0.0,95203,0.0
187,20,0.0,114858,0.0
188,20,0.015625,100195,0.0
189,20,0.015625,117629,0.0
190,20,0.015625,107723,0.0
191,20,0.015625,105975,0.0
192,20,0.015625,109439,0.0
193,20,0.015625,117178,0.0
