KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,330,0.0
2,20,0.0,369,0.0
3,20,0.0,576,0.0
4,20,0.0,388,0.0
5,20,0.015625,1491,0.0
6,20,0.0,780,0.0
7,20,0.0,1759,0.0
8,20,0.0,385,0.0
9,20,0.0,419,0.0
10,20,0.0,1717,0.0
11,20,0.0,248,0.0
12,20,0.0,113,0.0
13,20,0.0,708,0.0
14,20,0.0,595,0.0
15,20,0.0,742,0.0
16,20,0.0,473,0.0
17,20,0.0,424,0.0
18,20,0.0,830,0.0
19,20,0.0,533,0.0
20,20,0.0,941,0.0
21,20,0.0,760,0.0
22,20,0.0,117,0.0
23,20,0.0,468,0.0
24,20,0.0,1595,0.0
25,20,0.0,238,0.0
26,20,0.0,178,0.0
27,20,0.0,1011,0.0
28,20,0.0,413,0.0
29,20,0.0,352,0.0
30,20,0.0,708,0.0
31,20,0.0,482,0.0
32,20,0.0,775,0.0
33,20,0.0,400,0.0
34,20,0.0,801,0.0
35,20,0.0,573,0.0
36,20,0.0,102,0.0
37,20,0.0,850,0.0
38,20,0.0,119,0.0
39,20,0.0,260,0.0
40,20,0.0,419,0.0
41,20,0.0,542,0.0
42,20,0.0,550,0.0
43,20,0.0,720,0.0
44,20,0.0,618,0.0
45,20,0.0,370,0.0
46,20,0.0,341,0.0
47,20,0.0,160,0.0
48,20,0.0,129,0.0
49,20,0.0,534,0.0
50,20,0.0,458,0.0
