KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,2766,0.0
2,20,0.0,979,0.0
3,20,0.0,2960,0.0
4,20,0.0,2438,0.0
5,20,0.0,841,0.0
6,20,0.0,1145,0.0
7,20,0.0,1578,0.0
8,20,0.0,1005,0.0
9,20,0.0,1068,0.0
10,20,0.0,428,0.0
11,20,0.0,1240,0.0
12,20,0.0,1183,0.0
13,20,0.0,1659,0.0
14,20,0.0,557,0.0
15,20,0.0,540,0.0
16,20,0.015625,1632,0.0
17,20,0.0,1894,0.0
18,20,0.0,1396,0.0
19,20,0.0,1445,0.0
20,20,0.0,1955,0.0
21,20,0.0,1129,0.0
22,20,0.0,2464,0.0
23,20,0.0,3002,0.0
24,20,0.0,503,0.0
25,20,0.0,413,0.0
26,20,0.0,4401,0.0
27,20,0.0,642,0.0
28,20,0.0,950,0.0
29,20,0.0,787,0.0
30,20,0.0,1235,0.0
31,20,0.0,1270,0.0
32,20,0.0,1209,0.0
33,20,0.0,1459,0.0
34,20,0.0,1959,0.0
35,20,0.0,1404,0.0
36,20,0.0,1432,0.0
37,20,0.0,1362,0.0
38,20,0.0,1648,0.0
39,20,0.0,1108,0.0
40,20,0.0,1506,0.0
41,20,0.0,1713,0.0
42,20,0.0,1342,0.0
43,20,0.0,664,0.0
44,20,0.0,796,0.0
45,20,0.0,2675,0.0
46,20,0.0,1461,0.0
47,20,0.0,432,0.0
48,20,0.015625,1702,0.0
49,20,0.0,1336,0.0
50,20,0.0,1205,0.0
