KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,1504,0.0
2,20,0.0,359,0.0
3,20,0.0,1422,0.0
4,20,0.0,1105,0.0
5,20,0.0,540,0.0
6,20,0.0,540,0.0
7,20,0.0,591,0.0
8,20,0.0,439,0.0
9,20,0.0,679,0.0
10,20,0.0,241,0.0
11,20,0.0,924,0.0
12,20,0.0,737,0.0
13,20,0.0,700,0.0
14,20,0.0,326,0.0
15,20,0.0,420,0.0
16,20,0.0,630,0.0
17,20,0.0,866,0.0
18,20,0.0,800,0.0
19,20,0.0,538,0.0
20,20,0.0,757,0.0
21,20,0.0,488,0.0
22,20,0.0,1081,0.0
23,20,0.0,1476,0.0
24,20,0.0,354,0.0
25,20,0.0,181,0.0
26,20,0.0,2806,0.0
27,20,0.0,300,0.0
28,20,0.0,529,0.0
29,20,0.0,436,0.0
30,20,0.0,526,0.0
31,20,0.0,530,0.0
32,20,0.0,863,0.0
33,20,0.0,689,0.0
34,20,0.0,780,0.0
35,20,0.0,712,0.0
36,20,0.0,609,0.0
37,20,0.0,541,0.0
38,20,0.0,605,0.0
39,20,0.0,738,0.0
40,20,0.0,1074,0.0
41,20,0.0,551,0.0
42,20,0.0,605,0.0
43,20,0.0,296,0.0
44,20,0.0,630,0.0
45,20,0.0,1587,0.0
46,20,0.0,1019,0.0
47,20,0.0,204,0.0
48,20,0.0,905,0.0
49,20,0.0,745,0.0
50,20,0.0,600,0.0
