KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,1664,0.0
2,20,0.0,1804,0.0
3,20,0.0,2692,0.0
4,20,0.0,4697,0.0
5,20,0.0,3600,0.0
6,20,0.0,2099,0.0
7,20,0.015625,4300,0.0
8,20,0.0,2234,0.0
9,20,0.0,1531,0.0
10,20,0.0,3034,0.0
11,20,0.0,1270,0.0
12,20,0.0,2123,0.0
13,20,0.0,4173,0.0
14,20,0.0,5663,0.0
15,20,0.0,3232,0.0
16,20,0.0,1347,0.0
17,20,0.0,2500,0.0
18,20,0.0,2041,0.0
19,20,0.0,2532,0.0
20,20,0.0,2465,0.0
21,20,0.0,2892,0.0
22,20,0.0,513,0.0
23,20,0.0,1157,0.0
24,20,0.0,2850,0.0
25,20,0.0,2774,0.0
26,20,0.0,1241,0.0
27,20,0.0,5152,0.0
28,20,0.0,2016,0.0
29,20,0.0,2734,0.0
30,20,0.0,5052,0.0
31,20,0.0,1233,0.0
32,20,0.0,1201,0.0
33,20,0.0,1908,0.0
34,20,0.0,1462,0.0
35,20,0.0,1146,0.0
36,20,0.0,2434,0.0
37,20,0.0,1161,0.0
38,20,0.0,2801,0.0
39,20,0.0,2025,0.0
40,20,0.0,1381,0.0
41,20,0.0,1607,0.0
42,20,0.0,2102,0.0
43,20,0.0,3503,0.0
44,20,0.015625,1021,0.0
45,20,0.0,4135,0.0
46,20,0.0,1400,0.0
47,20,0.0,2792,0.0
48,20,0.0,2246,0.0
49,20,0.0,1195,0.0
50,20,0.0,1682,0.0
