KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,7284,0.0
2,20,0.0,13457,0.0
3,20,0.0,15598,0.0
4,20,0.0,17418,0.0
5,20,0.015625,20430,0.0
6,20,0.0,20198,0.0
7,20,0.015625,32095,0.0
8,20,0.0,16589,0.0
9,20,0.0,26737,0.0
10,20,0.015625,26159,0.0
11,20,0.0,16563,0.0
12,20,0.0,18674,0.0
13,20,0.015625,51680,0.0
14,20,0.015625,35238,0.0
15,20,0.0,29982,0.0
16,20,0.0,11592,0.0
17,20,0.0,29755,0.0
18,20,0.015625,18805,0.0
19,20,0.0,20252,0.0
20,20,0.0,26874,0.0
21,20,0.015625,19835,0.0
22,20,0.0,4173,0.0
23,20,0.0,9871,0.0
24,20,0.0,9436,0.0
25,20,0.0,25418,0.0
26,20,0.015625,31656,0.0
27,20,0.015625,29014,0.0
28,20,0.0,35834,0.0
29,20,0.0,23705,0.0
30,20,0.0,6716,0.0
31,20,0.015625,10265,0.0
32,20,0.0,12515,0.0
33,20,0.0,42037,0.0
34,20,0.0,16002,0.0
35,20,0.0,11457,0.0
36,20,0.0,25018,0.0
37,20,0.0,26224,0.0
38,20,0.0,15909,0.0
39,20,0.0,8751,0.0
40,20,0.0,18101,0.0
41,20,0.0,19240,0.0
42,20,0.015625,23168,0.0
43,20,0.0,3588,0.0
44,20,0.0,11381,0.0
45,20,0.0,6913,0.0
46,20,0.0,34754,0.0
47,20,0.0,15412,0.0
48,20,0.0,36124,0.0
49,20,0.0,16159,0.0
50,20,0.015625,17760,0.0
