KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.0,3999,0.0
2,20,0.0,4007,0.0
3,20,0.0,5305,0.0
4,20,0.0,4974,0.0
5,20,0.0,4239,0.0
6,20,0.015625,3332,0.0
7,20,0.0,2473,0.0
8,20,0.0,4559,0.0
9,20,0.0,4781,0.0
10,20,0.0,4559,0.0
11,20,0.0,4340,0.0
12,20,0.015625,5014,0.0
13,20,0.0,4079,0.0
14,20,0.0,4692,0.0
15,20,0.0,5313,0.0
16,20,0.015625,3595,0.0
17,20,0.0,4631,0.0
18,20,0.0,3404,0.0
19,20,0.0,4460,0.0
20,20,0.015625,4194,0.0
21,20,0.0,4432,0.0
22,20,0.0,4130,0.0
23,20,0.0,3880,0.0
24,20,0.0,3833,0.0
25,20,0.015625,5117,0.0
26,20,0.0,4898,0.0
27,20,0.0,4266,0.0
28,20,0.0,4699,0.0
29,20,0.0,4715,0.0
30,20,0.0,2010,0.0
31,20,0.0,5422,0.0
32,20,0.0,4149,0.0
33,20,0.0,4990,0.0
34,20,0.015625,3108,0.0
35,20,0.0,2951,0.0
36,20,0.0,4960,0.0
37,20,0.0,3188,0.0
38,20,0.0,4586,0.0
39,20,0.015625,3281,0.0
40,20,0.0,4687,0.0
41,20,0.0,5530,0.0
42,20,0.0,4667,0.0
43,20,0.0,4283,0.0
44,20,0.0,4175,0.0
45,20,0.0,3554,0.0
46,20,0.0,4826,0.0
47,20,0.0,4246,0.0
48,20,0.015625,4226,0.0
49,20,0.0,4397,0.0
50,20,0.0,3989,0.0
