KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error
1,20,0.015625,36405,0.0
2,20,0.015625,65966,0.0
3,20,0.015625,74679,0.0
4,20,0.0,87940,0.0
5,20,0.0,42592,0.0
6,20,0.015625,92845,0.0
7,20,0.0,48265,0.0
8,20,0.015625,59648,0.0
9,20,0.0,61450,0.0
10,20,0.015625,49082,0.0
11,20,0.0,60319,0.0
12,20,0.015625,97598,0.0
13,20,0.015625,56177,0.0
14,20,0.0,41952,0.0
15,20,0.015625,51665,0.0
16,20,0.0,67492,0.0
17,20,0.015625,56851,0.0
18,20,0.0,44378,0.0
19,20,0.015625,67130,0.0
20,20,0.0,15798,0.0
21,20,0.015625,94085,0.0
22,20,0.015625,62132,0.0
23,20,0.0,36517,0.0
24,20,0.015625,54537,0.0
25,20,0.0,29365,0.0
26,20,0.015625,36356,0.0
27,20,0.0,55742,0.0
28,20,0.0,19557,0.0
29,20,0.015625,54770,0.0
30,20,0.015625,33511,0.0
31,20,0.0,51013,0.0
32,20,0.015625,72543,0.0
33,20,0.015625,56741,0.0
34,20,0.0,68576,0.0
35,20,0.015625,106242,0.0
36,20,0.0,26922,0.0
37,20,0.015625,51748,0.0
38,20,0.0,54033,0.0
39,20,0.0,47650,0.0
40,20,0.015625,38481,0.0
41,20,0.0,59795,0.0
42,20,0.015625,101997,0.0
43,20,0.0,33080,0.0
44,20,0.0,30574,0.0
45,20,0.0,60132,0.0
46,20,0.015625,62555,0.0
47,20,0.015625,14123,0.0
48,20,0.0,67594,0.0
49,20,0.015625,43976,0.0
50,20,0.0,32293,0.0
